STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
MI,2012-01-01,1.5474358974358975,89.30364075643574,-2.142439024390244,3.6360975609756094,0.7468292682926829,23.0,8.0,0.0,4.0,0.0,2.0,5.0,1.0,4.0,4.0,0.0,0.0,12.0,0.0,12.0,3.0,0.0,2.0
MI,2012-01-02,3.921428571428572,80.55661307498484,-6.628301886792453,1.7258215962441317,-2.4681603773584904,16.0,4.0,0.0,2.0,0.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,5.0
MI,2012-01-03,1.5286153846153847,74.20137662278928,-11.909302325581397,-4.014418604651163,-7.9618604651162785,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
MI,2012-01-04,0.0615615615615615,76.44196395016122,-10.889497716894978,-2.8064220183486235,-6.83348623853211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MI,2012-01-05,0.0068047337278106,82.76503714995096,-6.623255813953488,1.927441860465116,-2.347906976744186,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
MI,2012-01-06,0.0076923076923076,76.87043950362144,-3.156744186046512,6.345116279069767,1.594186046511628,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
MI,2012-01-07,0.2871951219512195,79.66234949224787,-1.891747572815534,7.629047619047618,2.827912621359223,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
MI,2012-01-08,0.161609907120743,78.20275047659432,-6.051196172248804,2.7856459330143544,-1.65,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
MI,2012-01-09,0.08698224852071,81.41537526433761,-5.499065420560748,3.5168224299065423,-1.010093896713615,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0
MI,2012-01-10,0.064516129032258,79.26490269206359,-3.28177570093458,5.665581395348837,1.1948598130841122,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
