STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT11,WT13,WT14,WT16,WT18,WT19,WT21,WT22
TN,2012-05-01,0.8757936507936508,65.92767009247073,15.296178343949045,29.33630573248408,22.31624203821656,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-05-02,0.0932,64.03274749286999,16.685714285714287,30.347500000000004,23.52375,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-05-03,0.5161354581673308,73.44302900988696,16.62049689440994,29.665838509316767,23.143167701863355,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-05-04,2.033980582524272,75.10837951628012,16.93525641025641,26.931410256410256,21.933333333333334,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-05-05,3.054901960784313,73.2326940586948,17.526923076923076,29.23333333333333,23.380128205128205,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-05-06,4.366470588235294,68.96685340852986,16.625324675324677,29.58376623376623,23.10454545454545,5.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-05-07,5.173025048169557,72.80255172119317,16.20621118012422,29.261490683229816,22.73385093167702,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-05-08,4.969216417910448,73.40913798185262,16.85962732919255,25.93540372670808,21.39751552795031,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-05-09,1.0550387596899224,63.46037253954609,13.656441717791411,24.387116564417177,19.021779141104297,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-05-10,1.1216962524654834,56.57607092065276,7.871165644171779,22.942944785276072,15.407055214723924,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-05-11,0.0335378323108384,54.739681225964674,7.218012422360248,23.047204968944097,15.132608695652172,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-05-12,0.8873469387755102,67.05740113573918,10.253459119496856,23.53875,16.891509433962263,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-05-13,21.639245283018862,85.7852302657894,14.03375,21.223125,17.6284375,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0
TN,2012-05-14,19.848684210526315,82.03894753413654,14.383435582822086,20.64539877300613,17.51441717791411,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0
TN,2012-05-15,2.93069306930693,73.2373117746441,12.98048780487805,23.491463414634147,18.235975609756096,17.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
TN,2012-05-16,0.2766467065868263,64.79710171296661,12.18957055214724,25.879754601226992,19.03466257668712,15.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-05-17,0.0668024439918533,62.0730197356036,12.439877300613498,27.95487804878049,20.1978527607362,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0
TN,2012-05-18,0.5336082474226804,65.52249620864899,13.68875,28.659006211180127,21.1784375,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-05-19,1.0762295081967217,67.59834215643274,14.578125,29.095031055900623,21.8425,6.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0
TN,2012-05-20,1.82474645030426,65.09074598045149,14.505063291139242,29.063291139240505,21.784177215189874,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-05-21,3.1023715415019764,71.82357378373906,15.03780487804878,28.841463414634145,21.93963414634146,6.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-05-22,5.464705882352941,73.06995987353062,14.209146341463416,26.070121951219512,20.139634146341464,4.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-05-23,2.699607072691552,69.03786606303215,12.092592592592592,24.82962962962963,18.46111111111111,15.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-05-24,0.7922,62.74847483240166,13.182608695652174,27.56111111111111,20.37981366459628,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-05-25,0.0022403258655804,61.52693607503024,15.88625,30.557055214723928,23.23375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-05-26,0.0,63.51403424767594,16.689937106918237,31.81708860759494,24.241139240506328,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-05-27,0.0006224066390041,63.26541661694936,17.467295597484277,32.651898734177216,25.07974683544304,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-05-28,0.0286012526096033,62.35733436129284,18.573248407643312,32.75189873417722,25.66433121019108,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-05-29,2.1518145161290323,65.38088025536152,18.74110429447853,31.975460122699385,25.37932098765432,1.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-05-30,7.265420560747663,66.10347748554824,15.63913043478261,30.58703703703704,23.116770186335405,17.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-05-31,0.6566801619433198,63.8288756905643,15.09936305732484,29.9,22.499681528662418,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-06-01,7.8766603415559775,72.66664365628701,13.647133757961782,27.295569620253165,20.462738853503183,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0
TN,2012-06-02,2.6378000000000004,63.46367178748524,8.656774193548387,21.361935483870965,15.009354838709676,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-03,0.4806060606060606,65.45146696563515,11.103225806451611,25.58903225806452,18.346129032258062,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-06-04,9.613653136531363,73.1553004035326,15.313125,28.731875,22.0225,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-06-05,6.762752293577981,69.0801836817565,15.6748427672956,27.30566037735849,21.490251572327043,5.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-06-06,0.1455968688845401,59.87034591889706,12.032919254658385,25.914285714285715,18.97360248447205,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-06-07,0.0298418972332015,59.035166098370055,12.15668789808917,25.58987341772152,18.878662420382163,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-06-08,0.0116,55.255160994738006,12.515189873417722,27.269182389937107,19.895886075949367,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-09,0.0177914110429447,59.12909687620164,14.24313725490196,29.07857142857143,21.66699346405229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-10,1.4624,72.12920790514853,16.607096774193547,27.93032258064516,22.26870967741936,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0
TN,2012-06-11,4.890392156862745,81.99383787696561,18.15095541401274,26.20063694267516,22.175796178343948,5.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-06-12,10.700190839694656,80.99617851236131,18.05159235668789,28.25732484076433,23.15445859872612,12.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-06-13,0.2708086785009862,62.051796692470745,14.78375,28.05776397515528,21.4321875,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-14,0.0954091816367265,60.02678664344037,14.50516129032258,29.71410256410256,22.11225806451613,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-06-15,0.7652694610778442,63.882779258915534,16.52356687898089,30.943949044585985,23.73375796178344,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-06-16,1.90523138832998,66.10686163872607,18.02820512820513,30.27179487179487,24.15,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-06-17,0.933265306122449,65.32876049174916,18.015032679738564,29.49738562091504,23.7562091503268,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-06-18,0.3339285714285714,61.19547139174323,16.838993710691824,30.229559748427672,23.534276729559743,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-19,0.0320866141732283,58.69530086344157,17.421656050955413,31.37579617834395,24.39872611464968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-20,0.0312749003984063,58.7688185389128,17.701923076923077,32.086451612903225,24.915483870967744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-06-21,0.0687747035573122,58.73799760069905,18.34140127388535,32.58227848101266,25.46815286624204,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-06-22,0.8155339805825242,61.86409489659283,18.891194968553457,32.64716981132075,25.769182389937107,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0
TN,2012-06-23,0.4517171717171717,52.97561558052855,17.321153846153845,32.792307692307695,25.056730769230768,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-24,0.002016129032258,49.67031516452653,17.014649681528663,33.80955414012739,25.412101910828024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-25,0.0,51.52514925737743,17.979617834394904,35.097452229299364,26.538535031847136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-26,0.0005780346820809,42.83430758305256,17.083750000000002,33.529375,25.3065625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-27,0.0,42.91626820124312,12.79748427672956,31.47547169811321,22.136477987421383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-28,0.0,47.319941107455016,14.72,34.988125000000004,24.8540625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-29,0.0050200803212851,47.00264495968375,17.751875000000002,38.6775,28.21918238993711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-06-30,0.0,48.65936459421791,20.71830065359477,39.85259740259741,30.28496732026144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-07-01,0.1206225680933852,50.82671306915361,21.8475,39.31242236024845,30.586562500000003,0.0,0.0,6.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-07-02,2.1115163147792706,56.6261442781808,21.49254658385093,37.68447204968944,29.588509316770185,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-07-03,3.112977099236641,58.76640211019789,19.81698113207548,35.536477987421385,27.67672955974843,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-07-04,0.5598019801980197,58.2867258411036,20.54258064516129,35.71623376623377,28.129220779220777,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-07-05,1.8490494296577944,60.187926728570304,20.73658536585366,36.709815950920245,28.73067484662577,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-07-06,4.142592592592592,63.703042551694736,20.026875,37.20875,28.617812500000003,3.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-07-07,2.024758220502901,60.54668474676248,20.63636363636364,37.335064935064935,28.985714285714288,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-07-08,2.764932562620424,64.29815915788788,21.98481012658228,36.54683544303797,29.26582278481013,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-07-09,12.52074074074074,73.53793105560486,21.183125,34.4304347826087,27.8103125,5.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0
TN,2012-07-10,11.029272727272728,82.18743060227415,20.98625,31.086163522012576,26.035849056603773,7.0,1.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-07-11,11.557818181818185,84.59377929291531,20.676397515527952,28.106875,24.3903125,8.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0
TN,2012-07-12,10.127695167286245,86.08880985734373,20.286792452830188,26.615094339622644,23.45094339622641,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0
TN,2012-07-13,22.14876660341556,83.03307642998404,20.38525641025641,25.830128205128204,23.107692307692307,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0
TN,2012-07-14,7.44942084942085,84.1645073106434,20.64743589743589,28.880891719745225,24.75705128205128,8.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-07-15,19.09251439539348,79.56974428073238,20.26948051948052,29.32967741935484,24.806493506493503,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-07-16,2.4683794466403164,73.96544864757767,20.57672955974843,31.661635220125785,26.119182389937105,5.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-07-17,3.2579150579150578,73.3416341633888,20.689808917197453,32.56496815286624,26.627388535031848,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-07-18,3.3836852207293666,77.05833547920564,21.16898734177215,32.65506329113924,26.912025316455697,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-07-19,7.717547169811321,75.60306779832871,20.73584905660377,32.880503144654085,26.80817610062893,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-07-20,35.80255941499086,76.92514837152362,20.62903225806452,32.5658064516129,26.59741935483872,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-07-21,7.762934362934363,77.57082299822844,20.910596026490065,31.071052631578947,25.992384105960262,9.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-07-22,3.712648221343873,76.60300513697054,21.289102564102564,30.948734177215183,26.11089743589744,7.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-07-23,0.5719367588932806,73.08335073680416,21.27643312101911,31.733962264150943,26.50222929936306,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-07-24,0.3535433070866142,70.90168702255714,21.75414012738853,32.93312101910828,27.343630573248408,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-07-25,1.8646601941747567,68.70015733824034,22.290625,33.548125,27.919375,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-07-26,0.1361111111111111,68.2762089539217,22.50705128205128,33.912179487179486,28.209615384615383,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-07-27,1.2378640776699028,71.32276637204825,21.523417721518985,33.69113924050633,27.607278481012656,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-07-28,0.6235772357723578,69.14893334647725,20.26089743589744,32.38333333333333,26.322115384615383,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-07-29,0.4074446680080483,65.23538205078347,17.9171974522293,31.82292993630573,24.870063694267515,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-07-30,0.4453488372093023,68.24056078425144,18.34113924050633,31.287341772151898,24.81424050632912,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-07-31,6.972897196261682,71.86978945038737,20.03375796178344,32.48789808917198,26.260828025477707,6.0,0.0,14.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-08-01,3.2130929791271345,74.01741220058366,20.188125,33.060625,26.624375,8.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-08-02,5.024248120300752,70.38220487271973,19.901257861635223,34.339375000000004,27.11635220125786,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-08-03,3.5723684210526314,77.27824348381469,20.99622641509434,33.19937106918239,27.09779874213837,1.0,1.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-08-04,5.159302325581395,77.90115696794923,21.94967741935484,31.3483870967742,26.64903225806452,3.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-08-05,7.0575,75.5980096553292,22.162025316455697,31.368354430379743,26.76518987341772,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0
TN,2012-08-06,14.654048964218456,80.33610083153518,21.1425,30.341875,25.7421875,15.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0
TN,2012-08-07,1.88451242829828,73.11132933128445,20.835,31.03375,25.934375,11.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-08-08,0.9754789272030652,67.23945218557644,19.81698113207548,32.49308176100629,26.15503144654088,10.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-08-09,1.83747572815534,74.64576043018448,20.11875,32.458125,26.2884375,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-08-10,16.111502782931353,78.07564006168539,19.51490683229813,29.522981366459625,24.51894409937888,7.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-08-11,5.458565737051792,64.8031630857292,15.379617834394905,28.194904458598728,21.78726114649681,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-08-12,0.044331983805668,63.877167253949466,12.931410256410256,27.76923076923077,20.35032051282052,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-08-13,1.0272549019607842,73.02208133130102,14.67798742138365,28.1125786163522,21.395283018867925,5.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-08-14,11.286510791366906,79.97858237242882,17.156875,27.32375,22.2403125,7.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-08-15,0.9277246653919694,72.55840896703832,17.95670731707317,28.210365853658537,23.08353658536585,12.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-08-16,1.2936046511627908,69.4906067725896,16.56196319018405,29.834969325153377,23.19846625766872,9.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-08-17,19.95812274368231,79.00219397235172,17.580246913580247,30.1141975308642,23.84722222222222,5.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0
TN,2012-08-18,1.0265873015873015,72.26134849036485,17.494871794871795,26.452564102564104,21.97371794871795,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
TN,2012-08-19,0.6566929133858267,68.68599499746003,16.664516129032258,27.193548387096776,21.92903225806452,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0
TN,2012-08-20,0.4746615087040619,63.042285858295,13.763975155279503,27.671875,20.7175,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
TN,2012-08-21,0.0036538461538461,62.70395297919857,12.747133757961784,28.154430379746834,20.43949044585987,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-08-22,0.005019305019305,59.40468159257615,13.414556962025316,29.06708860759494,21.240822784810128,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-08-23,0.0,61.021652007907896,14.445569620253163,30.50569620253164,22.47563291139241,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-08-24,0.0048262548262548,62.75511914636135,15.689937106918238,31.433962264150946,23.56194968553459,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-08-25,0.3689587426326129,70.03881102276513,16.910967741935483,30.97548387096774,23.94322580645161,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-08-26,1.6540275049115911,70.63564811558827,17.437820512820515,30.3025641025641,23.870192307692307,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-08-27,0.2413173652694611,66.58626019582093,17.705732484076435,31.75605095541401,24.730891719745223,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-08-28,0.4763106796116504,69.77207560579615,18.66923076923077,32.48141025641025,25.575320512820515,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-08-29,0.4822393822393822,67.1529843426832,18.937820512820515,31.764331210191084,25.34967948717949,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-08-30,0.883267716535433,71.93645572082893,19.775949367088607,31.623417721518987,25.6996835443038,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-08-31,0.9176125244618396,74.73236172428194,21.369871794871795,30.67371794871795,26.02179487179487,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
