STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
TN,2016-01-01,2.5755244755244755,0.0134751773049645,73.79800243330521,-0.941958041958042,6.093006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2016-01-02,1.1239583333333334,0.0038095238095238,69.69896122547509,-4.634722222222222,6.882638888888889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TN,2016-01-03,2.364685314685315,0.0038186157517899,67.8983349745561,-4.189510489510489,8.918881118881119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2016-01-04,2.0876712328767124,0.0006960556844547,64.9963545650328,-3.662328767123288,7.837671232876712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2016-01-05,-1.684228187919463,0.0071428571428571,59.028224636423886,-6.846979865771813,3.4785234899328854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2016-01-06,0.187248322147651,0.0122685185185185,57.83315154573887,-6.550335570469799,6.9248322147651,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2016-01-07,2.636577181208054,0.0526436781609195,67.44026925844463,-4.46241610738255,9.735570469798658,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2016-01-08,6.849310344827586,3.242729306487696,84.16293111993171,1.4842465753424658,12.204137931034484,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
TN,2016-01-09,8.531379310344827,2.1039443155452435,89.93331577207547,4.411724137931035,12.651034482758622,14.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
TN,2016-01-10,3.1744827586206896,10.743807339449544,81.47512972102865,-3.9406896551724135,10.289655172413791,7.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
TN,2016-01-11,-4.285664335664336,0.0995192307692307,67.49484234611565,-10.765034965034966,2.1937062937062937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2016-01-12,-1.5677083333333333,0.0239336492890995,53.4342306290395,-8.15625,5.013103448275862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2016-01-13,-0.2496575342465753,0.0088992974238875,51.87626954333392,-7.871232876712329,7.371917808219178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2016-01-14,1.935374149659864,0.0164285714285714,57.26846486515103,-5.530612244897959,9.401360544217686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
