STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11
CO,2016-01-15,-6.593406593406593,0.5136622390891841,66.69789052886843,-12.318852459016393,-0.9218579234972676,16.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0
CO,2016-01-16,-7.663424657534247,1.0349340866290018,72.78298718437281,-13.150273224043715,-2.223641304347826,20.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0
CO,2016-01-17,-5.817582417582417,1.364830917874396,73.49915973098611,-11.20792349726776,-0.4357142857142858,19.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
CO,2016-01-18,-3.928512396694215,0.3742156862745098,68.3254053243435,-10.377868852459017,2.503296703296704,17.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
CO,2016-01-19,-2.81404958677686,0.8878427787934186,71.2828485448533,-8.928688524590164,3.279889807162534,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-01-20,-4.255647382920111,1.0336753731343282,71.7866738130792,-10.114520547945206,1.536986301369863,18.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
CO,2016-01-21,-5.424175824175824,0.6569418386491557,66.23286453008687,-12.258310626703,1.3763736263736264,10.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
CO,2016-01-22,-3.616298342541436,0.1593659942363112,65.57000705208958,-11.498076923076924,4.27465564738292,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CO,2016-01-23,-1.045890410958904,0.0411012782694198,59.346263389044765,-8.9724043715847,6.880054644808743,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-01-24,-2.464344262295082,0.3882468168462292,62.238421548407,-9.396195652173914,4.4603825136612025,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-01-25,-5.566528925619835,0.6044734389561977,74.65897216569655,-11.760217983651224,0.6203856749311295,19.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
CO,2016-01-26,-7.874723756906078,0.3558689717925387,69.60194918797049,-15.544686648501362,-0.2564738292011019,8.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CO,2016-01-27,-4.482182320441988,0.1492863939105613,61.304562277867845,-12.68142076502732,3.6898071625344353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-01-28,-1.6424657534246576,0.0956148713060057,61.55826899911485,-9.929619565217392,6.637704918032787,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CO,2016-01-29,-0.2656077348066298,0.341491395793499,56.84766839664322,-7.343406593406593,6.774175824175825,6.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
CO,2016-01-30,1.0586538461538462,1.2798999999999998,59.06176608456653,-5.608174386920981,7.681318681318682,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-01-31,-2.2859504132231407,4.758114233907524,78.99753422889357,-7.78360655737705,3.1635616438356164,27.0,4.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,3.0
CO,2016-02-01,-5.918232044198895,6.237013574660633,86.32465790691074,-10.231967213114755,-1.672099447513812,29.0,14.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0
CO,2016-02-02,-10.212078651685394,11.043125,82.71187001485868,-14.621052631578946,-5.86610644257703,26.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,3.0
CO,2016-02-03,-13.927668539325843,1.228882575757576,71.83646649836763,-19.9439226519337,-7.995810055865922,13.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0
CO,2016-02-04,-12.998882681564249,0.3654390934844193,61.48656209494535,-20.701381215469613,-5.329916897506925,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
CO,2016-02-05,-10.11625,0.6548476454293628,68.46239021219706,-16.557260273972602,-3.699445983379501,18.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0
CO,2016-02-06,-7.023743016759776,0.2023391812865497,64.63091701145562,-15.013573407202214,0.9606648199445984,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
CO,2016-02-07,-3.9190807799442897,0.0513618677042801,61.9931766717932,-10.709944751381215,2.848895027624309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
CO,2016-02-08,-2.6832872928176794,0.0143540669856459,68.06910197418223,-9.546280991735538,4.177472527472527,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
CO,2016-02-09,-1.0922222222222222,0.0188857412653446,62.794595524600254,-8.922802197802199,6.72707182320442,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
CO,2016-02-10,1.028888888888889,0.0166034155597722,50.39860225410418,-7.445454545454545,9.5202216066482,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-02-11,1.878434065934066,0.0118147448015122,50.023780226019625,-6.804383561643835,10.565205479452056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-02-12,2.9401114206128134,0.0192678227360308,60.62268221062698,-5.261495844875347,11.152646239554318,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-02-13,2.411173184357542,0.006078431372549,66.21156728199709,-5.464462809917356,10.259052924791089,24.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0
CO,2016-02-14,-0.1345403899721448,0.3033333333333333,57.90869721103415,-6.7,6.414484679665739,13.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
CO,2016-02-15,0.3991666666666666,0.7673765730880928,64.65593624799823,-5.492541436464088,6.280833333333333,4.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
CO,2016-02-16,2.271074380165289,0.189971346704871,62.59440824034448,-4.521369863013699,9.045054945054943,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
CO,2016-02-17,3.2984679665738166,0.0814462416745956,53.65252652120965,-4.914325068870523,11.48718662952646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
CO,2016-02-18,4.343074792243767,0.3948669201520912,45.20423152092868,-3.293972602739726,11.921546961325967,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
CO,2016-02-19,3.4827348066298343,0.5792364990689013,44.77320638282664,-4.881593406593407,11.763186813186811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
CO,2016-02-20,3.1333333333333333,0.01220703125,46.94295400579585,-4.5811377245508975,10.791515151515153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
CO,2016-02-21,1.2948170731707316,0.0049067713444553,53.49278627729369,-7.054216867469879,9.60030303030303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CO,2016-02-22,-1.4028925619834711,0.4021052631578947,60.591878264103016,-7.758241758241758,4.9252747252747255,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CO,2016-02-23,-3.697237569060774,3.027280625543006,67.23630334160507,-9.93890410958904,2.453994490358127,13.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
CO,2016-02-24,-4.977008310249308,0.2907808090310442,50.87246490680104,-13.31404958677686,3.337465564738292,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-02-25,-2.054874651810585,0.1073896353166986,49.99854951185509,-10.713498622589531,6.598055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-02-26,0.7673130193905817,0.0313276026743075,49.69470763289233,-7.732782369146006,9.261602209944751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-02-27,3.3573407202216066,0.0344149459193707,43.16139191748837,-5.225753424657534,11.916022099447517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CO,2016-02-28,4.00963687150838,0.0135458167330677,41.64269478562738,-4.062983425414364,12.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-02-29,2.475686813186813,0.1460487804878048,45.04069656789283,-4.92958904109589,9.84082191780822,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
CO,2016-03-01,1.8458100558659216,0.2480446927374301,47.80580060377266,-5.923204419889502,9.597214484679666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
CO,2016-03-02,3.0444598337950137,0.3267289719626168,44.88606031598355,-3.111878453038674,9.181767955801105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
CO,2016-03-03,3.470775623268698,0.1535747446610956,39.140929377240845,-5.062087912087912,11.977839335180056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
CO,2016-03-04,4.442936288088643,0.0071090047393364,39.590807334199226,-3.4994550408719345,12.362326869806097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
CO,2016-03-05,4.683426183844011,0.0670588235294117,47.66786891476212,-3.790331491712707,13.13342618384401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-03-06,5.022765363128492,0.41328125,44.62506002499936,-1.3380165289256198,11.370277777777778,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-03-07,1.789779005524862,1.2513157894736842,58.42549723767208,-4.316804407713499,7.878176795580111,13.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CO,2016-03-08,-0.611699164345404,1.245829596412556,63.40699580666071,-8.027146814404432,6.771666666666667,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CO,2016-03-09,-0.955292479108635,0.1944859813084112,53.94746095434677,-8.706868131868132,6.755277777777778,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-03-10,2.3306629834254147,0.1429511278195488,50.13004728729862,-6.67896174863388,11.320936639118456,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-03-11,5.863424657534247,0.0784295175023652,42.16242180372647,-3.4228882833787466,15.136612021857925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-03-12,6.038194444444445,0.0863281249999999,44.63338262302086,-1.6446280991735538,13.699166666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CO,2016-03-13,4.967366946778712,0.1090735434574976,48.65790918420399,-2.1075,11.99608938547486,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-03-14,3.658938547486034,0.8447946513849093,44.42399093605268,-3.294198895027624,10.537047353760446,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
CO,2016-03-15,-0.1006963788300836,1.43485401459854,46.545126941808455,-6.506094182825485,6.236666666666666,8.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0
CO,2016-03-16,-1.8975069252077563,1.0973345588235293,49.29034541226687,-7.715109890109891,3.840495867768595,10.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
CO,2016-03-17,-0.645505617977528,1.0583886255924169,50.99902652939775,-7.497765363128491,6.153203342618385,10.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
CO,2016-03-18,-1.9494444444444443,5.818149466192171,64.64005019666322,-8.610468319559228,4.653462603878117,16.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
CO,2016-03-19,-3.878571428571429,0.8898209236569274,56.834406289387495,-10.766295264623956,2.954016620498616,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2016-03-20,-1.5335195530726258,0.2220573689416419,42.94978509944789,-11.166111111111112,8.076944444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-03-21,4.468435754189945,0.1205853658536585,36.8345145877271,-4.824517906336088,13.771666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CO,2016-03-22,6.018333333333333,0.4059165858389912,31.536720081206663,-2.3725274725274725,14.36138888888889,8.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0
CO,2016-03-23,0.6265042979942693,11.620354808590102,67.74852132996227,-5.678753541076487,6.908522727272728,19.0,6.0,3.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,8.0
CO,2016-03-24,-2.2590651558073658,8.366444866920151,65.76219499545682,-8.651253481894152,4.056056338028169,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
CO,2016-03-25,-1.6824438202247192,0.8377431906614785,59.553597808892846,-8.361495844875346,4.9067039106145245,13.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
CO,2016-03-26,-3.977083333333333,2.998774740810556,75.56977592871856,-10.689196675900275,2.677747252747253,23.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
CO,2016-03-27,-3.9081005586592177,1.323205506391347,57.68219420506079,-12.479444444444445,4.638333333333334,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2016-03-28,2.502222222222222,0.2493633692458374,44.90818501460048,-5.554847645429363,10.5601108033241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-03-29,3.195152354570637,0.8164251207729468,55.16616792386685,-4.824657534246575,11.137119113573409,14.0,2.0,5.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0
CO,2016-03-30,-0.6565277777777777,2.0809310653536257,68.02004961669431,-7.44376731301939,6.112430939226519,19.0,2.0,5.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0
CO,2016-03-31,-2.6830083565459613,1.7835315645013723,71.80645051261057,-9.286149584487536,3.895,15.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
CO,2016-04-01,-2.8177685950413225,0.9047662694775436,59.38299654248488,-10.439071038251363,4.759340659340659,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
CO,2016-04-02,1.0023415977961434,0.1556962025316455,46.43853710498456,-7.609809264305178,9.57967032967033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-04-03,5.123961218836565,0.0666023166023166,41.54191661387928,-3.484022038567493,13.703305785123968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-04-04,7.1510989010989015,0.0748582230623818,42.33221363406441,-1.6432876712328766,15.91835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-04-05,5.853994490358127,0.3445275958840038,40.87067801497772,-2.4117486338797813,14.074725274725274,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
CO,2016-04-06,4.687052341597797,0.3260185185185185,36.69749980440833,-5.008767123287671,14.351648351648352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
CO,2016-04-07,7.034478021978022,0.0471415182755388,38.822139760201885,-1.898076923076923,15.946575342465753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-04-08,7.002900552486189,0.1344339622641509,45.63993389247673,-1.4418032786885246,15.461878453038674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-04-09,7.350413223140495,0.5463157894736842,52.895740720173606,0.2724043715846994,14.415151515151514,2.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-04-10,7.550824175824176,0.7647822057460612,51.94721985156875,0.5185792349726775,14.56346153846154,10.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-04-11,6.097796143250688,3.956203164029975,71.83001016693215,-0.7549450549450549,12.939944903581267,23.0,0.0,9.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
CO,2016-04-12,6.057799442896936,0.5238224637681159,65.22428678680707,-0.6303867403314917,12.7025,11.0,2.0,12.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
CO,2016-04-13,7.599449035812672,0.684608619173263,56.69709083498255,-0.5079234972677595,15.681818181818182,4.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-04-14,8.82108938547486,0.1870729455216989,46.95609684417406,0.9177285318559556,16.683240223463688,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CO,2016-04-15,5.798189415041783,2.547899159663866,55.87324821809781,-0.6933518005540166,12.233333333333333,22.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
CO,2016-04-16,0.6690277777777778,14.804131534569985,87.16793706675469,-3.263259668508287,4.560773480662983,24.0,10.0,10.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,5.0
CO,2016-04-17,-1.1143055555555554,17.65306828003457,82.4790399015754,-5.0,2.733888888888889,24.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0
CO,2016-04-18,-0.8061643835616439,2.0410351201478742,78.18353032939127,-5.510899182561308,3.915068493150685,19.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
CO,2016-04-19,0.2362021857923497,2.4838120104438643,76.78471094681764,-5.446195652173913,5.889890710382513,21.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0
CO,2016-04-20,3.4262295081967213,0.7143999999999999,70.50066887518044,-2.6626702997275205,9.489373297002723,17.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-04-21,6.250414364640884,0.1795768169273228,57.77287252786044,-1.946849315068493,14.42754820936639,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-04-22,9.198626373626372,0.0401146131805157,47.39092412721189,0.2516393442622951,18.15384615384616,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-04-23,9.856353591160222,0.2482625482625482,43.96862930306578,1.3147945205479452,18.398898071625347,3.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
CO,2016-04-24,7.364423076923077,0.5531539888682745,46.80340119377371,-0.4293150684931507,15.140599455040872,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-04-25,6.543939393939393,0.5786316776007497,49.67343624502337,-1.58283378746594,14.618457300275482,6.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-04-26,3.8889502762430936,3.028248113998324,62.20865919161108,-2.432876712328768,10.17967032967033,13.0,1.0,20.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
CO,2016-04-27,2.8494459833795016,1.888392089423904,67.94980405746126,-3.253972602739726,8.900552486187845,8.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-04-28,3.1615702479338847,1.7262773722627738,72.50649012095332,-2.0591780821917807,8.35564738292011,25.0,1.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
CO,2016-04-29,1.2415977961432507,7.469147157190636,87.64906649517198,-2.4953804347826085,4.9393939393939394,28.0,8.0,7.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0
CO,2016-04-30,0.3701388888888889,11.509429065743944,85.36784990121377,-3.5734246575342463,4.252209944751381,24.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
CO,2016-05-01,0.2724657534246575,4.102015775635407,76.4284285583192,-4.153678474114441,4.662191780821918,24.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
CO,2016-05-02,2.20391061452514,1.3466001813236628,65.62004188477972,-4.695027624309392,8.997506925207755,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-05-03,5.935989010989011,0.1432822362488728,51.16212895452907,-2.531436314363144,14.342857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-05-04,9.15193370165746,0.0322463768115942,44.61900872580151,0.1263013698630137,18.143093922651936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CO,2016-05-05,11.739999999999998,0.0517873510540788,42.037605846629305,2.4988980716253444,20.95595567867036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-05-06,12.715096952908588,0.1124183006535947,44.07623724310804,4.401928374655648,20.998342541436465,1.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CO,2016-05-07,8.774171270718233,1.278225806451613,58.30265431199327,1.8348773841961847,15.643646408839778,15.0,0.0,32.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
CO,2016-05-08,5.507520891364902,6.760659898477157,67.34715639139613,-0.8388429752066116,11.803899721448468,16.0,1.0,29.0,2.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0
CO,2016-05-09,6.865083798882681,3.820718462823726,66.77180985450411,0.5494475138121547,13.093871866295263,14.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2016-05-10,7.531404958677686,2.642526837324525,61.0704393863964,1.2505494505494503,13.786225895316804,13.0,1.0,17.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
CO,2016-05-11,5.778787878787878,1.6752610441767066,62.884219651138345,-1.281967213114754,12.775824175824177,10.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2016-05-12,6.848060941828255,0.8499143835616437,51.40721608081285,-1.7997260273972602,15.464917127071825,5.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CO,2016-05-13,10.353856749311294,0.0817684594348222,42.3907432219065,1.4654794520547945,19.224450549450548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CO,2016-05-14,10.793472222222222,0.2614194722474977,56.76652096861533,2.198076923076924,19.39333333333333,13.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
CO,2016-05-15,9.340250696378831,0.8392014519056261,64.14473422920499,3.062912087912088,15.557340720221609,16.0,1.0,20.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
CO,2016-05-16,6.752361111111111,4.0379562043795625,80.93756645219065,1.6986301369863013,11.783149171270718,42.0,8.0,28.0,1.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0
CO,2016-05-17,5.134254143646409,9.39434250764526,82.00647595312746,0.532967032967033,9.710773480662985,34.0,0.0,15.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0
CO,2016-05-18,6.352916666666667,2.1660468876313663,74.14856299396988,0.7095890410958904,11.92797783933518,25.0,0.0,11.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2016-05-19,8.462988826815643,0.934257602862254,65.55456237589466,1.4484931506849317,15.431284916201117,8.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-05-20,11.327158774373258,0.2446460980036297,56.244808047601055,4.0267217630854,18.589750692520774,11.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-05-21,13.138826815642458,0.0400947867298578,49.71916161733915,5.329752066115702,20.89245810055866,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2016-05-22,12.028895184135976,0.0305792972459639,43.11092956961172,4.186274509803922,19.8201133144476,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
