STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
OH,2016-06-16,23.9175,8.4,77.73700440969846,18.217,29.618,8.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0
OH,2016-06-17,23.2040404040404,5.203184713375796,63.87704712749545,17.47676767676768,28.93131313131313,7.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2016-06-18,22.022222222222226,0.0037162162162162,49.85850243269289,14.422222222222222,29.62222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-06-19,23.3825,0.0150170648464163,53.56974966437777,16.03,30.735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-06-20,25.178431372549017,0.0671280276816609,58.78072190860122,18.54803921568628,31.808823529411764,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-06-21,24.934158415841583,1.0006369426751591,56.86726383634373,18.71386138613861,31.15445544554456,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-06-22,21.6485,1.7729096989966555,61.15816723839143,15.106,28.191,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
OH,2016-06-23,22.3328431372549,28.43690476190476,82.24981811589439,17.472549019607843,27.19313725490196,11.0,0.0,29.0,0.0,1.0,0.0,3.0,0.0,2.0
OH,2016-06-24,22.126262626262623,3.638943894389439,66.64386350116857,16.7989898989899,27.50396039603961,8.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-06-25,21.692929292929293,0.0844522968197879,56.697052011166925,14.177,29.206060606060607,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-06-26,24.46683673469388,0.91993006993007,65.30191668740073,17.193877551020407,31.72828282828283,10.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2016-06-27,25.848058252427183,6.702830188679245,64.29362859062563,19.527184466019417,32.16893203883495,11.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2016-06-28,23.25735294117647,0.445928338762215,62.87199028918758,17.25980392156863,29.25490196078432,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-06-29,19.53366336633664,0.0177257525083612,60.20095752164193,13.224752475247524,25.842574257425746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-06-30,19.01372549019608,0.0093959731543624,55.54394626779678,12.036274509803922,25.99117647058824,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-07-01,20.59852941176471,1.0790996784565916,65.83297205929165,14.301960784313724,26.89509803921569,6.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-02,18.583838383838383,1.7083892617449663,63.30121151778322,12.075757575757576,25.091919191919192,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-07-03,18.333854166666665,0.4878378378378378,70.81683238039624,13.265656565656563,23.421875,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-04,18.937878787878788,3.049174917491749,82.41687315490847,14.81,23.07878787878788,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-05,22.35097087378641,4.9803797468354425,79.40170217523661,17.946601941747574,26.755339805825244,19.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0
OH,2016-07-06,23.975,1.2301324503311255,75.74938015126405,17.941176470588236,30.008823529411767,10.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,1.0
OH,2016-07-07,25.119117647058825,3.325949367088608,78.39794467011774,19.655882352941177,30.58235294117647,17.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0
OH,2016-07-08,25.488235294117647,3.18594249201278,77.49857411743811,20.82843137254902,30.148039215686275,8.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2016-07-09,23.459183673469383,2.4555194805194804,70.20679281620342,18.446938775510205,28.475757575757576,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-07-10,22.038659793814432,0.0202797202797202,65.3109287447936,15.793814432989691,28.289898989898987,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-07-11,22.927,0.0027397260273972,62.60400757330921,15.837,29.99019607843137,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-12,24.593564356435643,0.0549668874172185,65.42098540220991,17.593069306930694,31.567961165048544,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-07-13,26.211764705882352,1.6725752508361202,71.2872272802211,19.973529411764705,32.415533980582524,11.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,1.0
OH,2016-07-14,25.73267326732673,7.849850746268656,75.17919305142483,19.855445544554456,31.62156862745098,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0
OH,2016-07-15,24.86715686274509,2.8396103896103897,70.08070305763889,19.608823529411765,30.15631067961165,9.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2016-07-16,22.69375,1.354982817869416,71.84172490511695,16.923958333333335,28.51122448979592,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-07-17,22.057291666666668,0.4160839160839161,69.05662942358224,15.082474226804123,29.01237113402061,12.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-18,24.264851485148515,7.45895061728395,73.18200450513164,18.406930693069302,30.13823529411765,11.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0
OH,2016-07-19,24.14653465346535,3.975,67.96150353531193,18.15742574257425,30.123529411764704,12.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-20,23.494,0.0,62.44067027612424,16.245544554455446,30.77227722772277,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2016-07-21,24.4925,0.0716723549488054,65.49378260724453,17.248514851485147,31.73069306930693,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-22,25.833168316831685,2.144372990353698,76.22807174630327,19.909803921568628,31.746534653465343,7.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2016-07-23,26.598469387755102,3.849501661129568,72.67877943698748,20.689795918367345,32.50714285714285,18.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2016-07-24,27.094845360824745,0.7122866894197952,74.08480362413805,21.06326530612245,33.107142857142854,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2016-07-25,27.5955,4.352768729641694,71.45210560050079,22.317821782178218,32.877227722772275,11.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2016-07-26,25.97,0.5841059602649007,70.45776485904832,20.36039603960396,31.593000000000004,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-27,25.36078431372549,1.5485245901639344,65.21115652072955,19.358823529411765,31.362745098039216,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2016-07-28,25.321287128712868,2.6138709677419354,74.46531894290769,20.162745098039213,30.47227722772277,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
