STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
KS,2016-01-01,-2.367419354838709,0.0115586690017513,66.34409368534345,-8.572258064516129,3.837419354838709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-01-02,-0.9426751592356688,0.0008726003490401,61.20285081225232,-8.273885350318471,6.388535031847134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-01-03,0.4743589743589744,0.0255731922398589,63.89396016724186,-7.24102564102564,8.189743589743589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-01-04,-1.4820754716981133,0.0398954703832752,75.09291605267917,-8.508805031446542,5.544654088050315,17.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-01-05,-2.9240625,0.0087478559176672,76.67788317103535,-8.18125,2.333125,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-01-06,0.5707547169811321,0.7409967845659163,79.96911599348861,-4.596855345911949,5.738364779874214,35.0,3.0,0.0,9.0,0.0,10.0,3.0,0.0,0.0,0.0
KS,2016-01-07,2.521518987341772,3.1506666666666665,92.67545336136656,-0.1337499999999999,5.160759493670886,62.0,8.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
KS,2016-01-08,2.338924050632912,6.899001426533523,90.73004352572458,0.0075949367088607,4.670253164556962,52.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
KS,2016-01-09,-2.6143312101910827,0.1316062176165803,77.62333813897746,-6.356687898089172,1.1280254777070062,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
KS,2016-01-10,-8.581935483870968,0.0127659574468085,69.65578265948369,-15.211612903225808,-1.9522580645161287,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-01-11,-5.596855345911949,0.0079310344827586,66.60566056293277,-12.935849056603775,1.7421383647798745,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2016-01-12,0.1671875,0.0,61.9129258756816,-6.533125,6.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-01-13,-0.4128124999999999,0.0,60.32622106912177,-6.796875,5.97125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-01-14,4.417080745341615,0.0,59.2996938135032,-4.511801242236024,13.345962732919254,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-01-15,5.165,0.034931506849315,66.58528088780702,-2.96625,13.29625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-01-16,-0.859235668789809,0.0493996569468267,66.14131754019532,-6.672611464968153,4.954140127388535,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-01-17,-4.400645161290322,0.1251282051282051,69.52739995538212,-11.337820512820514,2.5129032258064514,12.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2016-01-18,-9.41032258064516,0.0063793103448275,61.76562069632817,-12.696129032258066,-6.1245161290322585,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-01-19,-5.019811320754717,0.0332191780821917,70.35389968657815,-9.876100628930818,-0.1635220125786163,20.0,1.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0
KS,2016-01-20,-3.9367088607594938,0.3179054054054054,85.08548315189182,-7.1981012658227845,-0.6753164556962026,23.0,3.0,0.0,3.0,0.0,17.0,3.0,0.0,0.0,0.0
KS,2016-01-21,-2.8811320754716983,2.730213464696224,85.12536981161225,-6.093125,0.3490566037735849,33.0,1.0,0.0,14.0,0.0,19.0,9.0,0.0,0.0,0.0
KS,2016-01-22,-3.840445859872612,0.5068447412353922,81.0251123565587,-7.308917197452229,-0.3719745222929936,25.0,1.0,0.0,2.0,0.0,3.0,11.0,0.0,0.0,0.0
KS,2016-01-23,-3.3186274509803924,0.0067019400352733,79.84347098094737,-6.760784313725491,0.1235294117647058,30.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
KS,2016-01-24,-0.1238709677419354,0.0,71.51393480565461,-5.807741935483871,5.56,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2016-01-25,2.53,0.0010471204188481,74.25621320909822,-4.06625,9.12625,21.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0
KS,2016-01-26,0.0588050314465408,0.0045060658578856,66.13133364873576,-5.3125786163522015,5.4301886792452825,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-01-27,0.6538216560509554,0.0,60.16688015964212,-7.207643312101911,8.515286624203823,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-01-28,3.857594936708861,0.0,56.29241800708705,-5.6791139240506325,13.394303797468355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-01-29,6.552830188679246,0.0,55.684768537141146,-2.8905660377358493,15.99622641509434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-01-30,8.000645161290322,0.0,63.371894139722215,-2.198709677419355,18.1974358974359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-01-31,7.209935897435898,0.0026595744680851,62.90149451032234,-0.5378205128205129,14.961783439490446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-01,5.546518987341773,0.1893548387096774,60.36843066694188,0.1188679245283018,10.974213836477986,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-02,4.0161392405063285,12.475895316804408,76.63175472084738,-0.350314465408805,8.394968553459119,17.0,5.0,31.0,5.0,1.0,4.0,2.0,0.0,0.0,2.0
KS,2016-02-03,-0.717948717948718,1.185737439222042,67.9893562540979,-5.940384615384615,4.475796178343949,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
KS,2016-02-04,-3.793312101910829,0.0095867768595041,61.78965442636888,-10.03503184713376,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-05,-1.639375,0.001317957166392,62.56111414435568,-8.965,5.661490683229814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-06,0.8003225806451613,0.0107925801011804,63.60620149416637,-6.450967741935484,8.028205128205128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-07,2.774516129032258,0.0,53.68614991702805,-4.361290322580645,9.892948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-08,3.349056603773585,0.0022875816993464,47.919389836238885,-2.1150943396226416,8.81375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
KS,2016-02-09,0.3424528301886793,0.0017857142857142,53.6308156055237,-4.223270440251572,4.904999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
KS,2016-02-10,1.0063291139240509,0.0,51.36313676985432,-5.495569620253164,7.49622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-11,5.5605590062111805,0.0,61.83866904241379,-4.661490683229814,15.782608695652174,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2016-02-12,2.1847826086956523,0.0,69.20336933569055,-4.184472049689441,8.554037267080746,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2016-02-13,-0.7682692307692307,0.0,56.71858639834813,-6.622435897435897,5.085897435897436,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-14,-0.4339743589743591,0.021571906354515,52.46555546098397,-6.693589743589744,5.825641025641025,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2016-02-15,4.776602564102564,0.0968954248366013,56.80453360765948,-3.6666666666666665,13.219871794871796,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-16,7.0262658227848105,0.2756369426751592,56.61646565760248,-0.3512658227848101,14.403797468354432,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-02-17,5.522360248447205,0.0058252427184466,56.64528800660525,-2.081366459627329,13.12608695652174,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-02-18,10.789130434782608,0.0,44.90928059974988,0.8136645962732919,20.764596273291925,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-02-19,16.3046875,0.0,31.855297407531392,6.853125,25.75625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-02-20,11.92258064516129,0.0,43.3996283372405,2.292903225806452,21.552258064516128,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2016-02-21,10.65032679738562,0.0,56.47819572169813,0.6222222222222222,20.67843137254902,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-22,5.538050314465409,0.0004901960784313,60.8589047708306,-2.745,13.827672955974842,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-23,5.109433962264151,0.13072,62.0560437072081,-1.805590062111801,12.029559748427673,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-02-24,3.388993710691824,0.1320907617504051,51.16485689147388,-3.55375,10.343396226415091,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-25,3.1899371069182387,0.0174193548387096,54.64215814446774,-4.440251572327044,10.820125786163524,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-02-26,0.8164556962025317,0.0004991680532445,49.62707216173426,-7.025949367088607,8.65886075949367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-02-27,6.806050955414013,0.0,39.5606153204453,-4.492356687898089,18.104458598726115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-02-28,11.496496815286624,0.0,41.53408899421151,-0.154140127388535,23.147133757961782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-02-29,9.45764331210191,0.0008250825082508,46.15092617029436,-0.5993630573248407,19.514649681528663,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-03-01,9.027044025157233,0.0188925081433224,50.006558805928606,-1.9666666666666663,19.985625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-02,5.036728395061728,0.0090460526315789,46.889552923538005,-2.68641975308642,12.759876543209876,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-03,9.185714285714289,0.1917981072555205,49.782115837561335,0.001863354037267,18.369565217391305,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
KS,2016-03-04,7.787267080745342,0.0036006546644844,49.7646604503502,-1.1093167701863351,16.683850931677018,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
KS,2016-03-05,9.497770700636943,0.0,44.6246265481706,-1.872611464968153,20.86815286624204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-06,11.543312101910828,0.0021666666666666,43.033066211559046,1.88343949044586,21.2031847133758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-07,16.056211180124226,0.0026622296173044,54.84705698845122,8.870186335403726,23.24223602484472,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-03-08,14.878025477707006,0.5906050955414013,70.67463707251214,7.485987261146496,22.27006369426752,7.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-09,9.664285714285716,3.5104947526236883,71.95597600312107,2.606832298136646,16.72173913043478,10.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-10,10.035849056603771,0.05359477124183,58.33616121234653,1.8050314465408803,18.266666666666666,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-03-11,11.1978125,0.036198347107438,50.31758246795204,1.860625,20.535,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-12,11.976282051282052,1.2627871362940275,72.50750134448583,3.757051282051282,20.187261146496816,35.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
KS,2016-03-13,12.265032679738562,1.3368584758942457,81.19348753350734,7.079738562091504,17.46516129032258,47.0,10.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2016-03-14,13.157961783439491,2.965343511450381,63.10502427263722,4.956050955414013,21.35987261146497,59.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-03-15,14.505279503105587,0.5578175895765473,50.53222021908167,4.886335403726708,24.12422360248448,7.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-03-16,8.877018633540374,0.1322368421052631,41.61762647792078,0.5093167701863354,17.24472049689441,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-17,7.932919254658385,0.0261666666666666,41.4883283072464,-0.698136645962733,16.563975155279504,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-03-18,7.232298136645963,2.35642965204236,58.07186979603176,-0.8105590062111802,15.275155279503108,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2016-03-19,1.198397435897436,1.0703875968992247,57.28586035609612,-4.838461538461538,7.235256410256411,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-03-20,1.0327922077922078,0.0396351575456053,53.22183871651398,-5.896753246753247,7.962337662337663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-03-21,4.127358490566038,0.0065252854812398,43.99714779886615,-4.923125000000001,13.20503144654088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-03-22,11.989622641509431,0.0,38.97635650651536,1.0779874213836478,22.901257861635223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-03-23,15.764285714285712,0.1332784184514003,46.67656221336622,6.425324675324675,25.127741935483872,3.0,1.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0
KS,2016-03-24,9.09872611464968,0.9205607476635514,57.63239414896613,-1.105732484076433,19.3031847133758,8.0,0.0,4.0,2.0,1.0,2.0,4.0,0.0,0.0,5.0
KS,2016-03-25,4.712820512820513,0.0401349072512647,49.53283202220396,-3.7243589743589753,13.15,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
KS,2016-03-26,7.676129032258064,1.98029197080292,59.49938392666754,-1.0890322580645162,16.441290322580645,11.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-03-27,4.915064102564102,7.005397301349326,62.401290403341925,-2.621153846153846,12.451282051282051,7.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-03-28,6.608974358974359,0.8415824915824915,49.15268323077341,-2.676282051282051,15.89423076923077,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-03-29,10.853225806451611,0.0276845637583892,46.21524717188941,1.369032258064516,20.337419354838712,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-03-30,14.427848101265822,0.2196013289036544,53.341496493476185,7.5664556962025316,21.28490566037736,4.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
KS,2016-03-31,13.2484375,1.807642276422764,60.53195615949181,4.8525,21.644375,5.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
KS,2016-04-01,7.36624203821656,0.0138629283489096,49.89034987637069,-0.2611464968152866,14.993630573248408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-04-02,6.135350318471337,0.0075829383886255,44.62445056535368,-2.448407643312102,14.719108280254778,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2016-04-03,11.451948051948053,0.0,38.33007819719452,0.8870967741935484,22.036363636363635,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2016-04-04,15.624528301886794,0.0015748031496062,38.74304884970404,5.149056603773585,26.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
KS,2016-04-05,15.137888198757762,0.0416796267496112,40.70347083196618,6.312422360248447,23.96335403726708,2.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0
KS,2016-04-06,16.50375,1.29674355495251,42.822222575548544,6.39625,26.61125,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
KS,2016-04-07,13.089556962025316,0.0150076569678407,38.07700347774556,5.711949685534592,20.48037974683544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-04-08,10.731962025316456,0.0,39.64573374445877,1.160759493670886,20.303164556962027,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
KS,2016-04-09,11.378145695364235,0.0150882825040128,42.51127083087644,1.2,21.556291390728475,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2016-04-10,13.81797385620915,0.204874213836478,52.69573577952139,4.298039215686274,23.337908496732027,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-04-11,14.67594936708861,5.1089136490250695,53.85326229491167,6.749367088607595,22.60253164556962,4.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
KS,2016-04-12,8.3734375,1.712230215827338,49.52255318405091,0.774375,15.9725,5.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
KS,2016-04-13,10.7325,0.0009174311926605,54.3800619129855,1.888125,19.576875,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2016-04-14,13.459062499999998,0.0031104199066874,65.59291177983158,4.361875,22.55625,34.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
KS,2016-04-15,15.785987261146497,0.2522342064714946,63.7403057898649,8.075159235668789,23.496815286624205,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
KS,2016-04-16,16.814285714285713,12.140673211781206,75.54318731256686,10.66948051948052,22.959090909090907,4.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
KS,2016-04-17,15.210130718954249,29.037407407407407,82.48540002401907,11.0640522875817,19.3562091503268,15.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2016-04-18,12.862179487179487,17.519928400954655,85.72669843428855,9.01602564102564,16.70764331210191,17.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
KS,2016-04-19,11.7453125,4.011502029769959,81.28502540392999,7.228125,16.2625,29.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2016-04-20,12.135220125786164,13.20630733944954,77.85383687526351,7.613207547169812,16.6675,26.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2016-04-21,13.488819875776397,1.2307692307692308,67.5088952331149,7.351552795031055,19.62608695652174,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
KS,2016-04-22,14.452484472049688,0.0268217054263565,65.13004590059026,7.131677018633541,21.77329192546584,12.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
