STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
PA,2016-01-01,1.414963503649635,0.1412462908011869,68.74644427916067,-1.0021897810218978,3.832116788321168,5.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
PA,2016-01-02,-0.7025925925925925,0.1342261904761904,63.55491673980936,-3.279259259259259,1.874074074074074,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
PA,2016-01-03,-0.8825925925925925,0.0267441860465116,68.64989578428926,-4.254814814814814,2.4896296296296296,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
PA,2016-01-04,-3.2161870503597125,0.2282857142857143,58.27969673927723,-7.772661870503597,1.3402877697841726,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
PA,2016-01-05,-8.889928057553957,0.0533519553072625,54.577753539544574,-14.50431654676259,-3.275539568345324,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
PA,2016-01-06,-7.422695035460992,0.1061281337047353,52.7242546053352,-14.282269503546098,-0.5631205673758866,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
PA,2016-01-07,-3.5067857142857144,0.0,55.71242571439512,-11.527142857142858,4.513571428571429,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PA,2016-01-08,-1.037857142857143,0.3576704545454545,71.91824660518897,-7.837142857142857,5.761428571428572,29.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0
PA,2016-01-09,0.8611111111111112,2.252694610778443,87.80718612386806,-3.364444444444445,5.086666666666667,60.0,4.0,0.0,5.0,0.0,14.0,3.0,0.0,0.0
PA,2016-01-10,5.756617647058824,23.7268221574344,85.70618205440032,0.9036764705882352,10.609558823529412,37.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0
PA,2016-01-11,-0.4641843971631205,4.384821428571429,54.68700684528209,-8.373758865248227,7.445390070921985,10.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,8.0
PA,2016-01-12,-5.722340425531916,0.5067448680351906,67.47923513889828,-9.963829787234044,-1.4808510638297872,13.0,5.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0
PA,2016-01-13,-6.570212765957447,1.92022792022792,61.33274503044237,-11.478014184397164,-1.6624113475177305,5.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0
PA,2016-01-14,-6.388571428571429,0.3932748538011696,59.69220983550111,-11.146428571428572,-1.5602836879432624,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
PA,2016-01-15,0.0140287769784173,0.5171597633136095,66.1201823279161,-5.242446043165468,5.270503597122302,15.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
PA,2016-01-16,2.632608695652174,6.124556213017751,81.76739888120001,-2.336231884057971,7.601449275362318,37.0,6.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0
PA,2016-01-17,0.1184782608695652,0.3926605504587156,70.30659477854924,-3.45072463768116,3.68768115942029,13.0,3.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0
PA,2016-01-18,-7.151086956521739,0.8432835820895522,63.32686919964607,-12.71304347826087,-1.5891304347826087,4.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0
PA,2016-01-19,-10.50387323943662,0.2316715542521994,59.17833449729846,-13.423239436619715,-7.584507042253521,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0
PA,2016-01-20,-8.819014084507042,0.0690962099125364,65.15018724112655,-12.250704225352113,-5.387323943661972,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0
PA,2016-01-21,-6.523571428571429,0.362536023054755,68.88058651974384,-9.839285714285714,-3.2078571428571427,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PA,2016-01-22,-7.591197183098592,0.5184971098265896,67.94665675961261,-11.581690140845067,-3.600704225352113,11.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
PA,2016-01-23,-7.369776119402985,16.69665551839465,77.95971884997523,-10.220149253731345,-4.51037037037037,12.0,6.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0
PA,2016-01-24,-7.892045454545454,10.482817869415808,66.91358256996368,-12.929545454545456,-2.8545454545454545,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0
PA,2016-01-25,-6.167253521126761,0.1709480122324159,60.85809276689169,-12.314788732394366,-0.0197183098591549,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
PA,2016-01-26,-1.4280141843971632,0.2710526315789474,67.28826237249467,-8.422695035460992,5.566666666666666,4.0,0.0,0.0,2.0,0.0,42.0,4.0,0.0,0.0
PA,2016-01-27,1.6744525547445257,0.1248520710059171,65.68929963602035,-3.687591240875912,7.036496350364963,3.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
PA,2016-01-28,-3.591197183098592,0.0191304347826086,67.39913602390475,-9.517605633802816,2.335211267605634,5.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0
PA,2016-01-29,-2.1510714285714285,0.3771929824561403,69.66366808902069,-7.687857142857142,3.3857142857142857,12.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0
PA,2016-01-30,-3.626642335766424,0.1885196374622356,57.60679710845598,-9.24014598540146,1.986861313868613,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PA,2016-01-31,2.279259259259259,0.0065625,55.64590936812567,-4.925925925925926,9.484444444444446,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-02-01,6.679432624113475,0.5495575221238939,69.97982245451217,-0.1865248226950354,13.545390070921986,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
PA,2016-02-02,1.8985507246376807,0.7486486486486486,67.28981802179968,-5.144202898550724,8.96115107913669,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-02-03,3.347841726618705,7.9445427728613565,79.08079987990236,-3.016546762589928,9.73,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PA,2016-02-04,6.724820143884892,14.00825958702065,73.00054484331478,1.9201438848920864,11.529496402877696,30.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-02-05,1.1517857142857142,0.9603498542274052,64.47931747059131,-2.47,4.773571428571429,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
PA,2016-02-06,-1.6226277372262774,0.0620060790273556,59.03535436755085,-6.413138686131387,3.167883211678832,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-02-07,-0.2358695652173912,0.0,59.12336827146614,-6.571739130434782,6.1,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
PA,2016-02-08,1.1390070921985815,0.1513274336283185,63.60290803306299,-5.195035460992908,7.473049645390072,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
PA,2016-02-09,0.6329787234042553,2.2328402366863904,85.95762236057024,-3.3141843971631206,4.595070422535211,18.0,5.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0
PA,2016-02-10,-2.4482142857142857,4.577313432835821,76.76950329605548,-5.346428571428572,0.4985915492957747,14.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
PA,2016-02-11,-7.331205673758865,0.7117117117117117,61.064947983350365,-10.975886524822696,-3.66056338028169,4.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0
PA,2016-02-12,-11.225182481751824,0.2036036036036036,63.370805234477736,-15.95985401459854,-6.47536231884058,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PA,2016-02-13,-11.007608695652172,1.0083067092651758,61.55070441063166,-15.307246376811596,-6.707971014492754,4.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,1.0
PA,2016-02-14,-14.409420289855072,0.2822222222222222,55.01295665039118,-18.60869565217392,-10.188489208633094,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
PA,2016-02-15,-11.379136690647483,1.0536741214057508,68.69084700023988,-16.58201438848921,-6.176258992805756,15.0,1.0,0.0,13.0,0.0,22.0,9.0,0.0,0.0
PA,2016-02-16,-2.1110714285714285,19.155,89.73380202466369,-7.915714285714286,3.693571428571429,30.0,7.0,0.0,62.0,0.0,85.0,3.0,0.0,1.0
PA,2016-02-17,0.8392086330935251,14.162732919254656,75.99025367310826,-2.3719424460431653,4.050359712230216,12.0,4.0,0.0,6.0,0.0,23.0,3.0,0.0,3.0
PA,2016-02-18,-4.159507042253521,0.2325373134328358,58.78315256832765,-9.092957746478874,0.7739436619718311,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
PA,2016-02-19,-5.003191489361702,0.001780415430267,53.83530131385553,-10.757446808510638,0.7510638297872341,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PA,2016-02-20,3.442335766423358,0.0084639498432601,49.639611198467314,-4.091970802919708,10.976642335766424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2016-02-21,7.426838235294118,0.1786377708978328,62.94889550902176,-0.6272058823529412,15.480882352941178,6.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
PA,2016-02-22,3.589788732394366,0.902932551319648,63.93147989531294,-3.175352112676056,10.35492957746479,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-02-23,2.149295774647887,0.7688235294117647,70.14046323815816,-3.087323943661972,7.385915492957746,17.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0
PA,2016-02-24,3.890714285714286,10.796317280453255,90.5783865505094,-0.6892857142857143,8.470714285714287,36.0,6.0,25.0,3.0,1.0,3.0,2.0,0.0,3.0
PA,2016-02-25,6.809929078014185,26.78962536023055,81.10653078533471,0.8276595744680851,12.792198581560283,26.0,1.0,42.0,1.0,0.0,0.0,2.0,1.0,6.0
PA,2016-02-26,-0.7435714285714287,1.0709090909090908,57.34205903289318,-4.552857142857143,3.065714285714286,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
PA,2016-02-27,-2.53768115942029,0.0614197530864197,56.01141417859886,-6.409420289855072,1.3340579710144926,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-02-28,2.448888888888889,0.0105919003115264,49.03976957501467,-3.4933333333333336,8.39111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2016-02-29,8.166666666666666,0.8042042042042042,54.35241287923822,0.4765957446808511,15.856737588652484,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
PA,2016-03-01,5.107394366197183,0.5151785714285714,54.010091432370366,-1.4147887323943662,11.629577464788731,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PA,2016-03-02,5.120422535211268,3.5817391304347828,60.86956759967388,-3.701408450704225,13.94225352112676,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
PA,2016-03-03,-3.812323943661972,0.113782991202346,54.42124509911128,-7.9978873239436625,0.3732394366197183,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
PA,2016-03-04,-2.5926056338028167,1.6606508875739645,75.91234601013895,-6.425352112676056,1.2401408450704223,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
PA,2016-03-05,-1.5573529411764704,0.0577981651376146,61.42319517983854,-4.959558823529412,1.8448529411764707,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
PA,2016-03-06,0.4426470588235294,0.1593846153846153,65.22301203196193,-3.4375,4.322794117647058,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
PA,2016-03-07,3.016312056737589,0.0039156626506024,58.03550611192456,-3.379432624113475,9.412056737588651,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
PA,2016-03-08,9.831205673758866,0.0272463768115942,46.67705942011667,0.5297872340425532,19.132624113475178,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-03-09,12.76,0.0052173913043478,50.408720329124414,3.107857142857143,22.412142857142857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2016-03-10,14.76063829787234,0.9671469740634008,61.51272101450578,6.0049645390070925,23.51631205673759,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-03-11,12.368309859154929,6.28125,69.35922656171044,6.453521126760563,18.28309859154929,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2016-03-12,6.880514705882353,0.074922600619195,61.868702790694215,-0.8735294117647059,14.632846715328467,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PA,2016-03-13,9.593065693430656,0.9682926829268292,67.94234567726534,2.62043795620438,16.558695652173913,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2016-03-14,8.83453237410072,11.90919881305638,85.67142337860528,5.6431654676259,12.039285714285716,22.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
PA,2016-03-15,8.770714285714286,2.916279069767441,87.910423458993,5.847517730496454,11.695714285714288,32.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
PA,2016-03-16,9.963571428571427,0.6073529411764705,75.60570917457036,4.81,15.117142857142856,51.0,7.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0
PA,2016-03-17,10.66,0.8032258064516128,54.543045817566,3.4585714285714286,17.861428571428572,19.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0
PA,2016-03-18,7.67872340425532,0.2616519174041298,41.86492359511629,0.7978723404255319,14.559574468085106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2016-03-19,4.7708029197080295,0.0693693693693693,58.659997950424575,-1.6693430656934305,11.21094890510949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2016-03-20,1.8576642335766425,0.4944954128440366,51.02886193084886,-1.8394160583941608,5.554744525547445,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
