STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
TX,2016-01-01,5.08393665158371,0.6697174447174447,73.6217689564922,1.981489841986456,8.202036199095023,40.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0
TX,2016-01-02,4.6645695364238415,3.8082345971563982,71.88702919471123,2.1545253863134657,7.174613686534216,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TX,2016-01-03,5.825222222222222,6.283588002263724,69.83585133048489,1.2798226164079824,10.380222222222224,23.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
TX,2016-01-04,5.99234135667396,0.1510116492949111,65.39369689083989,-0.8692139737991267,12.87008733624454,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0
TX,2016-01-05,5.4650219298245615,0.1694344163658243,74.04390550864709,-0.5220524017467248,11.475273522975929,23.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0
TX,2016-01-06,7.251754385964912,1.309561752988048,81.23514426349494,2.905921052631579,11.595404814004375,107.0,15.0,46.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0
TX,2016-01-07,10.635635964912282,8.869567510548524,82.77899059768532,5.8457330415754925,15.437554585152837,126.0,57.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
TX,2016-01-08,11.031637168141591,0.4159023228111971,82.32865154789398,4.783185840707965,17.28008849557522,119.0,52.0,24.0,2.0,1.0,0.0,0.0,15.0,0.0,0.0
TX,2016-01-09,8.016666666666667,2.2768184506209344,74.57033387385091,2.47,13.563333333333333,64.0,10.0,15.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0
TX,2016-01-10,3.022283813747228,0.0823747680890538,66.34085175841192,-2.628381374722838,8.672949002217296,13.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0
TX,2016-01-11,3.591247264770241,0.0331710286062081,67.45406690674325,-2.1594771241830064,9.346943231441047,19.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0
TX,2016-01-12,6.1013186813186815,0.0421212121212121,65.73934422496913,-1.274342105263158,13.489254385964912,24.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
TX,2016-01-13,8.473427331887201,0.0050394656952034,64.51959200575712,-0.0737527114967462,17.02060737527115,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TX,2016-01-14,10.47254901960784,0.0329253365973072,72.42247046138084,2.575599128540305,18.369498910675382,47.0,20.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TX,2016-01-15,11.629673913043478,0.0516287645974185,58.459513396805725,3.734347826086956,19.5355748373102,44.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
TX,2016-01-16,9.312723214285716,0.2267119062307217,63.64135131252861,2.4093750000000003,16.250222222222224,31.0,5.0,13.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0
TX,2016-01-17,5.830044843049327,1.4069110576923076,69.17308151756977,-1.1473214285714286,12.827578475336324,39.0,6.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0
TX,2016-01-18,6.024832962138085,0.004630788485607,69.80609497010987,-1.5086666666666666,13.565478841870824,56.0,10.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0
TX,2016-01-19,8.513973799126637,0.019494139420111,70.54401675208946,1.0257080610021787,16.017391304347825,43.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
TX,2016-01-20,10.091776315789474,0.0901579586877278,73.32753260850718,2.6329694323144106,17.590829694323144,54.0,13.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
TX,2016-01-21,9.881004366812228,0.6127659574468085,75.07934925261934,3.622489082969432,16.149237472766885,97.0,23.0,33.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0
TX,2016-01-22,6.850656455142232,2.3919277108433734,59.626886361053394,0.1364628820960698,13.59607843137255,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TX,2016-01-23,5.556053811659193,0.0485331632653061,61.7523910716164,-2.3155902004454343,13.433333333333334,22.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0
TX,2016-01-24,8.696428571428571,0.0018273471959672,61.4140331001123,-0.0265625,17.420267260579063,12.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0
