year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2020,KENTUCKY,KY,2020-05-17,20,11.0,70.0,15.0,3.0,1.0
2020,KENTUCKY,KY,2020-05-24,21,11.0,72.0,13.0,3.0,1.0
2020,KENTUCKY,KY,2020-05-31,22,12.0,73.0,12.0,2.0,1.0
2020,KENTUCKY,KY,2020-06-07,23,11.0,72.0,14.0,2.0,1.0
2020,KENTUCKY,KY,2020-06-14,24,10.0,73.0,14.0,2.0,1.0
2020,KENTUCKY,KY,2020-06-21,25,8.0,77.0,12.0,2.0,1.0
2020,KENTUCKY,KY,2020-06-28,26,14.0,72.0,11.0,2.0,1.0
2020,KENTUCKY,KY,2020-07-05,27,19.0,63.0,15.0,2.0,1.0
2020,KENTUCKY,KY,2020-07-12,28,16.0,68.0,13.0,2.0,1.0
2020,KENTUCKY,KY,2020-07-19,29,18.0,68.0,11.0,2.0,1.0
2020,KENTUCKY,KY,2020-07-26,30,19.0,64.0,13.0,3.0,1.0
2020,KENTUCKY,KY,2020-08-02,31,19.0,64.0,13.0,3.0,1.0
2020,KENTUCKY,KY,2020-08-09,32,23.0,64.0,9.0,3.0,1.0
2020,KENTUCKY,KY,2020-08-16,33,21.0,65.0,10.0,3.0,1.0
2020,KENTUCKY,KY,2020-08-23,34,23.0,63.0,10.0,3.0,1.0
2020,KENTUCKY,KY,2020-08-30,35,24.0,63.0,9.0,3.0,1.0
2020,KENTUCKY,KY,2020-09-06,36,24.0,64.0,8.0,3.0,1.0
2020,KENTUCKY,KY,2020-09-13,37,23.0,66.0,8.0,2.0,1.0
2020,KENTUCKY,KY,2020-09-20,38,26.0,63.0,8.0,2.0,1.0
2020,KENTUCKY,KY,2020-09-27,39,41.0,49.0,8.0,2.0,0.0
2020,KENTUCKY,KY,2020-10-04,40,41.0,49.0,8.0,2.0,0.0
2020,KENTUCKY,KY,2020-10-11,41,41.0,49.0,8.0,2.0,0.0
2020,KENTUCKY,KY,2020-10-18,42,41.0,49.0,8.0,2.0,0.0
