year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2020,SOUTH DAKOTA,SD,2020-05-24,21,6.0,68.0,26.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-05-31,22,10.0,72.0,18.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-06-07,23,10.0,72.0,18.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-06-14,24,15.0,62.0,21.0,1.0,1.0
2020,SOUTH DAKOTA,SD,2020-06-21,25,13.0,69.0,16.0,1.0,1.0
2020,SOUTH DAKOTA,SD,2020-06-28,26,15.0,65.0,17.0,2.0,1.0
2020,SOUTH DAKOTA,SD,2020-07-05,27,17.0,65.0,15.0,2.0,1.0
2020,SOUTH DAKOTA,SD,2020-07-12,28,22.0,60.0,15.0,2.0,1.0
2020,SOUTH DAKOTA,SD,2020-07-19,29,22.0,62.0,13.0,2.0,1.0
2020,SOUTH DAKOTA,SD,2020-07-26,30,18.0,68.0,11.0,2.0,1.0
2020,SOUTH DAKOTA,SD,2020-08-02,31,14.0,72.0,11.0,2.0,1.0
2020,SOUTH DAKOTA,SD,2020-08-09,32,15.0,68.0,13.0,3.0,1.0
2020,SOUTH DAKOTA,SD,2020-08-16,33,13.0,67.0,14.0,4.0,2.0
2020,SOUTH DAKOTA,SD,2020-08-23,34,10.0,64.0,18.0,5.0,3.0
2020,SOUTH DAKOTA,SD,2020-08-30,35,10.0,64.0,18.0,5.0,3.0
2020,SOUTH DAKOTA,SD,2020-09-06,36,10.0,58.0,22.0,6.0,4.0
2020,SOUTH DAKOTA,SD,2020-09-13,37,8.0,60.0,22.0,6.0,4.0
2020,SOUTH DAKOTA,SD,2020-09-20,38,9.0,62.0,19.0,6.0,4.0
2020,SOUTH DAKOTA,SD,2020-09-27,39,9.0,63.0,22.0,4.0,2.0
2020,SOUTH DAKOTA,SD,2020-10-04,40,10.0,64.0,20.0,4.0,2.0
2020,SOUTH DAKOTA,SD,2020-10-11,41,11.0,67.0,16.0,4.0,2.0
2020,SOUTH DAKOTA,SD,2020-10-18,42,12.0,67.0,15.0,4.0,2.0
