year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2020,TEXAS,TX,2020-04-19,16,6.0,30.0,23.0,1.0,40.0
2020,TEXAS,TX,2020-04-26,17,19.0,35.0,39.0,6.0,1.0
2020,TEXAS,TX,2020-05-03,18,14.0,28.0,48.0,8.0,2.0
2020,TEXAS,TX,2020-05-10,19,13.0,36.0,41.0,7.0,3.0
2020,TEXAS,TX,2020-05-17,20,14.0,45.0,35.0,4.0,2.0
2020,TEXAS,TX,2020-05-24,21,15.0,52.0,28.0,4.0,1.0
2020,TEXAS,TX,2020-05-31,22,17.0,59.0,19.0,3.0,2.0
2020,TEXAS,TX,2020-06-07,23,19.0,52.0,23.0,5.0,1.0
2020,TEXAS,TX,2020-06-14,24,12.0,49.0,28.0,9.0,2.0
2020,TEXAS,TX,2020-06-21,25,11.0,44.0,32.0,11.0,2.0
2020,TEXAS,TX,2020-06-28,26,10.0,45.0,36.0,7.0,2.0
2020,TEXAS,TX,2020-07-05,27,11.0,42.0,37.0,8.0,2.0
2020,TEXAS,TX,2020-07-12,28,8.0,41.0,39.0,10.0,2.0
2020,TEXAS,TX,2020-07-19,29,11.0,41.0,35.0,11.0,2.0
2020,TEXAS,TX,2020-07-26,30,9.0,35.0,40.0,13.0,3.0
2020,TEXAS,TX,2020-08-02,31,12.0,34.0,39.0,12.0,3.0
2020,TEXAS,TX,2020-08-09,32,12.0,38.0,34.0,12.0,4.0
2020,TEXAS,TX,2020-08-16,33,13.0,34.0,36.0,12.0,5.0
2020,TEXAS,TX,2020-08-23,34,11.0,31.0,39.0,14.0,5.0
2020,TEXAS,TX,2020-08-30,35,11.0,31.0,39.0,14.0,5.0
2020,TEXAS,TX,2020-09-06,36,11.0,31.0,39.0,14.0,5.0
2020,TEXAS,TX,2020-09-13,37,11.0,31.0,39.0,14.0,5.0
2020,TEXAS,TX,2020-09-20,38,11.0,31.0,39.0,14.0,5.0
2020,TEXAS,TX,2020-09-27,39,11.0,31.0,39.0,14.0,5.0
2020,TEXAS,TX,2020-10-04,40,11.0,31.0,39.0,14.0,5.0
2020,TEXAS,TX,2020-10-11,41,11.0,31.0,39.0,14.0,5.0
2020,TEXAS,TX,2020-10-18,42,11.0,31.0,39.0,14.0,5.0
