STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
SD,2020-01-01,-3.159558823529412,0.2061776061776061,75.59686123928195,-8.430882352941175,2.111764705882353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2020-01-02,-0.0781021897810219,0.3943609022556391,85.19416805430888,-3.855474452554745,3.6992700729927006,10.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SD,2020-01-03,-1.9455882352941176,0.3702290076335878,81.27894252077543,-6.069852941176471,2.178676470588236,8.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
SD,2020-01-04,-3.167279411764706,0.5883895131086142,78.54938706105344,-9.813970588235296,3.4794117647058824,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2020-01-05,-0.5725925925925925,0.0041825095057034,68.65649150131816,-6.411851851851852,5.248529411764705,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SD,2020-01-06,-2.343115942028985,0.0075471698113207,75.25843988297598,-7.539130434782609,2.8528985507246376,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SD,2020-01-07,-3.468115942028985,0.0233082706766917,76.85977723491291,-8.673913043478262,1.73768115942029,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2020-01-08,-6.4171532846715325,0.0230188679245283,76.89385291089802,-11.932116788321167,-0.9021897810218976,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2020-01-09,-5.682971014492754,0.05,81.1404488382947,-10.301449275362318,-1.0644927536231883,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2020-01-10,-10.023188405797102,1.021641791044776,81.51986058384718,-15.891304347826088,-4.155072463768116,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
SD,2020-01-11,-15.41277372262774,0.3890566037735848,78.74590385901729,-21.33065693430657,-9.494890510948904,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2020-01-12,-11.719852941176471,0.1633587786259542,80.14144835813077,-17.554411764705883,-5.885294117647058,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2020-01-13,-8.166788321167882,0.3207407407407407,85.00923151022143,-13.426277372262774,-2.907299270072993,22.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
SD,2020-01-14,-10.307299270072992,0.1003731343283582,82.5149303644277,-16.378102189781025,-4.236496350364964,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SD,2020-01-15,-15.643065693430655,0.3436567164179104,79.0090675083478,-20.653284671532848,-10.632846715328467,9.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0
SD,2020-01-16,-16.254744525547444,0.0137931034482758,72.40031267383115,-22.9992700729927,-9.510218978102191,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2020-01-17,-9.67919708029197,0.904382470119522,77.1902687516122,-17.57007299270073,-1.7883211678832116,10.0,6.0,0.0,0.0,0.0,5.0,4.0,4.0,2.0
