STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
NE,2020-01-01,-1.9704861111111112,0.0747148288973384,72.60007872565713,-7.879861111111111,3.938888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020-01-02,0.6357638888888889,0.0570881226053639,81.01089935821996,-4.676388888888889,5.947916666666667,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NE,2020-01-03,-0.063103448275862,0.05,77.43828277328454,-4.63103448275862,4.504827586206897,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NE,2020-01-04,-0.9277777777777776,0.0015473887814313,68.65862677475647,-7.546527777777778,5.690972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2020-01-05,1.633448275862069,0.0,57.96131220965736,-5.077241379310345,8.344137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NE,2020-01-06,0.4125874125874126,0.0080924855491329,68.76645323648388,-5.182517482517483,6.007692307692308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020-01-07,0.4192307692307692,0.00706106870229,66.26129124637296,-6.231468531468532,7.06993006993007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2020-01-08,0.2804794520547945,0.0,72.63661135374362,-6.815068493150685,7.376027397260275,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020-01-09,-0.0277777777777778,0.0097142857142857,67.17435364156454,-5.503472222222222,5.447916666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2020-01-10,-2.567123287671233,0.21455938697318,83.9353115389069,-8.811643835616438,3.6773972602739726,36.0,1.0,1.0,1.0,0.0,2.0,0.0,9.0,1.0,0.0
NE,2020-01-11,-10.242857142857144,1.1208333333333331,70.71046558145768,-17.342857142857145,-3.142857142857143,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
NE,2020-01-12,-7.914041095890411,0.0460652591170825,74.01524106590628,-14.273972602739724,-1.554109589041096,13.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
NE,2020-01-13,-3.752083333333333,0.3283834586466165,81.81646633831222,-9.119444444444444,1.6390410958904111,40.0,8.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0
NE,2020-01-14,-3.386986301369863,0.0525423728813559,77.34299550781873,-9.776712328767124,3.002739726027397,36.0,5.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
NE,2020-01-15,-5.569310344827586,0.0024482109227871,75.13665863139857,-12.083448275862068,0.9876712328767124,33.0,5.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0
NE,2020-01-16,-9.346875,0.0155893536121673,67.38351896538846,-16.338620689655173,-2.3687500000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020-01-17,-6.782867132867133,3.0093203883495145,81.25020657936544,-12.494405594405595,-1.0713286713286712,32.0,3.0,0.0,15.0,0.0,32.0,0.0,3.0,1.0,0.0
NE,2020-01-18,-4.6067857142857145,1.999809523809524,71.54462893484832,-10.706428571428573,1.4928571428571429,10.0,0.0,0.0,7.0,0.0,24.0,0.0,3.0,2.0,1.0
NE,2020-01-19,-7.864236111111111,0.0353166986564299,66.77797156724556,-14.409027777777778,-1.3194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020-01-20,-9.328472222222222,0.0319230769230769,70.36617911170319,-15.329166666666667,-3.327777777777777,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
NE,2020-01-21,-8.066551724137932,0.1754826254826254,76.2414197158359,-14.332413793103449,-1.8006896551724136,5.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0
NE,2020-01-22,-1.867123287671233,4.06969696969697,81.91233098910081,-7.669178082191781,3.934931506849315,33.0,14.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0
NE,2020-01-23,0.9489655172413792,2.6797687861271675,85.41968597371498,-2.8193103448275862,4.7172413793103445,28.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0
NE,2020-01-24,-1.4841379310344829,2.316318785578748,83.77489381611139,-5.771724137931034,2.803448275862069,21.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0
NE,2020-01-25,-1.656338028169014,0.0057915057915057,82.6367184356681,-7.062676056338028,3.75,31.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
NE,2020-01-26,0.8565972222222222,0.0167953667953667,78.23189868764219,-5.330555555555556,7.043749999999999,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2020-01-27,1.2104166666666667,0.0545977011494252,84.65842244996452,-4.064583333333333,6.485416666666667,20.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
NE,2020-01-28,-0.575,0.6990494296577947,86.29973653214044,-3.262068965517241,2.115277777777778,28.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0
NE,2020-01-29,-0.906896551724138,1.16109022556391,88.15913386492161,-5.111034482758621,3.297241379310345,37.0,7.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0
NE,2020-01-30,0.1106164383561644,0.1289940828402367,87.81507403188745,-4.267123287671233,4.488356164383561,42.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NE,2020-01-31,0.5024475524475525,0.1106639839034205,78.19546152150876,-4.243356643356643,5.248251748251748,18.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
NE,2020-02-01,2.0161971830985914,0.0017241379310344,70.9928356762434,-4.19225352112676,8.224647887323945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020-02-02,6.765734265734266,0.0,53.7322372972612,-0.9195804195804196,14.451048951048952,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NE,2020-02-03,3.919310344827586,0.0142581888246628,73.13237574076012,-3.7282758620689656,11.566896551724138,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
NE,2020-02-04,-5.033448275862069,0.3401140684410647,67.99666285260558,-8.164827586206897,-1.9020689655172407,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
NE,2020-02-05,-6.768620689655172,0.1313575525812619,70.61833693556021,-11.421379310344827,-2.115862068965517,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2020-02-06,-4.949310344827586,0.0882917466410748,72.42789554313532,-11.282068965517242,1.383448275862069,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2020-02-07,-2.854861111111111,0.1478095238095238,76.37432081224742,-8.768055555555556,3.058333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
NE,2020-02-08,-2.724642857142857,0.0083333333333333,73.57173251243516,-9.409285714285714,3.96,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020-02-09,-0.3217857142857143,0.0108317214700193,72.77037911345623,-6.840714285714286,6.1971428571428575,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NE,2020-02-10,-2.9010416666666665,0.0,71.32217592042436,-8.743749999999999,2.941666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020-02-11,-1.794055944055944,0.0038610038610038,63.7816121653832,-9.158041958041958,5.56993006993007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
