STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
IL,2020-01-01,-0.38099173553719,0.0179856115107913,73.66907299850703,-4.730327868852459,3.9795081967213113,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2020-01-02,3.749579831932773,0.07168458781362,69.45599029441532,-1.5630252100840336,9.017213114754098,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IL,2020-01-03,5.020866141732284,0.9228318584070796,91.02290561366422,1.2157480314960631,8.825984251968505,33.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
IL,2020-01-04,0.8931999999999999,1.131340579710145,86.09674824175316,-1.6024,3.3888000000000003,16.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
IL,2020-01-05,-0.109274193548387,0.075812274368231,76.44105584239163,-4.42741935483871,4.1704,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2020-01-06,1.8455284552845528,0.0060283687943262,67.98532840766698,-4.09758064516129,7.848412698412698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2020-01-07,1.0191056910569103,0.0103806228373702,70.69861878689855,-4.215447154471545,6.247199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2020-01-08,-1.1450819672131147,0.0048359240069084,58.445550867420685,-6.677868852459016,4.32983870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2020-01-09,0.9761904761904762,0.3450342465753425,62.24102154832647,-4.948412698412699,6.900793650793651,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2020-01-10,7.8948,10.041538461538462,89.53827178235882,3.476,12.303968253968254,24.0,2.0,22.0,1.0,0.0,1.0,3.0,0.0,1.0
IL,2020-01-11,5.397619047619048,44.37910189982729,94.60312719194576,0.5634920634920635,10.231746031746033,25.0,1.0,30.0,2.0,0.0,14.0,2.0,2.0,2.0
IL,2020-01-12,-1.1762295081967211,5.5119926199262,88.59584669399385,-4.608,2.2227642276422763,26.0,0.0,3.0,9.0,0.0,13.0,6.0,0.0,0.0
IL,2020-01-13,-0.839516129032258,0.2134649910233393,88.6129728354115,-3.1126984126984127,1.4653225806451613,16.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
