year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2010,INDIANA,IN,2010-05-16,19,16.0,53.0,27.0,3.0,1.0
2010,INDIANA,IN,2010-05-23,20,16.0,52.0,26.0,5.0,1.0
2010,INDIANA,IN,2010-05-30,21,15.0,54.0,26.0,4.0,1.0
2010,INDIANA,IN,2010-06-06,22,16.0,54.0,23.0,6.0,1.0
2010,INDIANA,IN,2010-06-13,23,18.0,52.0,22.0,7.0,1.0
2010,INDIANA,IN,2010-06-20,24,19.0,49.0,22.0,8.0,2.0
2010,INDIANA,IN,2010-06-27,25,16.0,49.0,24.0,8.0,3.0
2010,INDIANA,IN,2010-07-04,26,16.0,46.0,26.0,9.0,3.0
2010,INDIANA,IN,2010-07-11,27,16.0,46.0,26.0,9.0,3.0
2010,INDIANA,IN,2010-07-18,28,17.0,45.0,25.0,9.0,4.0
2010,INDIANA,IN,2010-07-25,29,16.0,46.0,26.0,9.0,3.0
2010,INDIANA,IN,2010-08-01,30,17.0,46.0,25.0,9.0,3.0
2010,INDIANA,IN,2010-08-08,31,15.0,50.0,24.0,8.0,3.0
2010,INDIANA,IN,2010-08-15,32,14.0,46.0,25.0,10.0,5.0
2010,INDIANA,IN,2010-08-22,33,16.0,43.0,26.0,10.0,5.0
2010,INDIANA,IN,2010-08-29,34,15.0,42.0,27.0,11.0,5.0
2010,INDIANA,IN,2010-09-05,35,14.0,40.0,28.0,12.0,6.0
2010,INDIANA,IN,2010-09-12,36,14.0,42.0,27.0,12.0,5.0
2010,INDIANA,IN,2010-09-19,37,12.0,44.0,27.0,12.0,5.0
2010,INDIANA,IN,2010-09-26,38,13.0,44.0,27.0,11.0,5.0
2010,INDIANA,IN,2010-10-03,39,13.0,44.0,27.0,12.0,4.0
2010,INDIANA,IN,2010-10-10,40,13.0,44.0,27.0,12.0,4.0
