year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2010,MICHIGAN,MI,2010-05-16,19,8.0,30.0,46.0,13.0,3.0
2010,MICHIGAN,MI,2010-05-23,20,8.0,48.0,33.0,10.0,1.0
2010,MICHIGAN,MI,2010-05-30,21,17.0,51.0,26.0,6.0,0.0
2010,MICHIGAN,MI,2010-06-06,22,16.0,53.0,25.0,5.0,1.0
2010,MICHIGAN,MI,2010-06-13,23,23.0,44.0,27.0,5.0,1.0
2010,MICHIGAN,MI,2010-06-20,24,24.0,51.0,19.0,5.0,1.0
2010,MICHIGAN,MI,2010-06-27,25,29.0,49.0,16.0,5.0,1.0
2010,MICHIGAN,MI,2010-07-04,26,30.0,46.0,18.0,5.0,1.0
2010,MICHIGAN,MI,2010-07-11,27,31.0,47.0,16.0,5.0,1.0
2010,MICHIGAN,MI,2010-07-18,28,31.0,49.0,14.0,5.0,1.0
2010,MICHIGAN,MI,2010-07-25,29,35.0,44.0,14.0,6.0,1.0
2010,MICHIGAN,MI,2010-08-01,30,35.0,44.0,14.0,5.0,2.0
2010,MICHIGAN,MI,2010-08-08,31,36.0,38.0,17.0,7.0,2.0
2010,MICHIGAN,MI,2010-08-15,32,32.0,44.0,18.0,5.0,1.0
2010,MICHIGAN,MI,2010-08-22,33,31.0,41.0,21.0,5.0,2.0
2010,MICHIGAN,MI,2010-08-29,34,27.0,45.0,21.0,5.0,2.0
2010,MICHIGAN,MI,2010-09-05,35,26.0,45.0,19.0,7.0,3.0
2010,MICHIGAN,MI,2010-09-12,36,27.0,45.0,19.0,7.0,2.0
2010,MICHIGAN,MI,2010-09-19,37,25.0,47.0,18.0,7.0,3.0
2010,MICHIGAN,MI,2010-09-26,38,26.0,48.0,18.0,6.0,2.0
2010,MICHIGAN,MI,2010-10-03,39,31.0,45.0,16.0,6.0,2.0
2010,MICHIGAN,MI,2010-10-10,40,27.0,48.0,20.0,4.0,1.0
