year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2010,ILLINOIS,IL,2010-05-16,19,15.0,58.0,21.0,4.0,2.0
2010,ILLINOIS,IL,2010-05-23,20,15.0,62.0,18.0,4.0,1.0
2010,ILLINOIS,IL,2010-05-30,21,17.0,59.0,18.0,5.0,1.0
2010,ILLINOIS,IL,2010-06-06,22,19.0,54.0,21.0,5.0,1.0
2010,ILLINOIS,IL,2010-06-13,23,20.0,52.0,20.0,6.0,2.0
2010,ILLINOIS,IL,2010-06-20,24,17.0,52.0,21.0,7.0,3.0
2010,ILLINOIS,IL,2010-06-27,25,17.0,50.0,23.0,8.0,2.0
2010,ILLINOIS,IL,2010-07-04,26,20.0,48.0,20.0,8.0,4.0
2010,ILLINOIS,IL,2010-07-11,27,18.0,47.0,23.0,9.0,3.0
2010,ILLINOIS,IL,2010-07-18,28,18.0,49.0,23.0,8.0,2.0
2010,ILLINOIS,IL,2010-07-25,29,18.0,47.0,24.0,8.0,3.0
2010,ILLINOIS,IL,2010-08-01,30,19.0,47.0,22.0,8.0,4.0
2010,ILLINOIS,IL,2010-08-08,31,17.0,47.0,24.0,8.0,4.0
2010,ILLINOIS,IL,2010-08-15,32,17.0,46.0,24.0,9.0,4.0
2010,ILLINOIS,IL,2010-08-22,33,17.0,47.0,24.0,8.0,4.0
2010,ILLINOIS,IL,2010-08-29,34,15.0,47.0,25.0,9.0,4.0
2010,ILLINOIS,IL,2010-09-05,35,15.0,45.0,26.0,10.0,4.0
2010,ILLINOIS,IL,2010-09-12,36,14.0,45.0,25.0,11.0,5.0
2010,ILLINOIS,IL,2010-09-19,37,12.0,42.0,29.0,13.0,4.0
2010,ILLINOIS,IL,2010-09-26,38,10.0,43.0,29.0,13.0,5.0
2010,ILLINOIS,IL,2010-10-03,39,10.0,43.0,29.0,13.0,5.0
2010,ILLINOIS,IL,2010-10-10,40,10.0,43.0,29.0,13.0,5.0
