year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2010,KENTUCKY,KY,2010-05-16,19,13.0,48.0,26.0,7.0,6.0
2010,KENTUCKY,KY,2010-05-23,20,15.0,45.0,25.0,7.0,8.0
2010,KENTUCKY,KY,2010-05-30,21,15.0,46.0,24.0,9.0,6.0
2010,KENTUCKY,KY,2010-06-06,22,17.0,52.0,21.0,7.0,3.0
2010,KENTUCKY,KY,2010-06-13,23,18.0,55.0,20.0,6.0,1.0
2010,KENTUCKY,KY,2010-06-20,24,20.0,57.0,18.0,5.0,0.0
2010,KENTUCKY,KY,2010-06-27,25,17.0,58.0,20.0,5.0,0.0
2010,KENTUCKY,KY,2010-07-04,26,20.0,57.0,18.0,4.0,1.0
2010,KENTUCKY,KY,2010-07-11,27,15.0,50.0,26.0,7.0,2.0
2010,KENTUCKY,KY,2010-07-18,28,13.0,39.0,31.0,13.0,4.0
2010,KENTUCKY,KY,2010-07-25,29,17.0,45.0,25.0,9.0,4.0
2010,KENTUCKY,KY,2010-08-01,30,17.0,40.0,26.0,12.0,5.0
2010,KENTUCKY,KY,2010-08-08,31,14.0,39.0,28.0,12.0,7.0
2010,KENTUCKY,KY,2010-08-15,32,8.0,30.0,34.0,20.0,8.0
2010,KENTUCKY,KY,2010-08-22,33,9.0,34.0,34.0,17.0,6.0
2010,KENTUCKY,KY,2010-08-29,34,6.0,38.0,33.0,16.0,7.0
2010,KENTUCKY,KY,2010-09-05,35,8.0,38.0,34.0,15.0,5.0
2010,KENTUCKY,KY,2010-09-12,36,6.0,40.0,34.0,15.0,5.0
2010,KENTUCKY,KY,2010-09-19,37,6.0,40.0,34.0,15.0,5.0
2010,KENTUCKY,KY,2010-09-26,38,6.0,40.0,34.0,15.0,5.0
2010,KENTUCKY,KY,2010-10-03,39,6.0,40.0,34.0,15.0,5.0
2010,KENTUCKY,KY,2010-10-10,40,6.0,40.0,34.0,15.0,5.0
