state_abbr,areasymbol_count,n_records,awc_r_wmean,awc_r_median,awc_r_p25,awc_r_p75,om_r_wmean,om_r_median,om_r_p25,om_r_p75,ph1to1h2o_r_wmean,ph1to1h2o_r_median,ph1to1h2o_r_p25,ph1to1h2o_r_p75
NE,93,20766,0.17352410201134064,0.19,0.12,0.22,2.3648854888910753,2.0,1.5,3.0,6.906938105686988,6.8,6.5,7.3
