STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
MO,2018-01-01,-16.459999999999997,0.0004056795131845,61.26674908827377,-21.68904109589041,-11.138775510204082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2018-01-02,-16.006953642384108,0.0,57.98589136689574,-21.71721854304636,-10.296688741721852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-03,-11.483112582781455,0.002156862745098,54.85614950542625,-18.37350993377484,-4.618181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-04,-9.819798657718122,0.0,62.010661388240656,-16.096666666666668,-3.5831168831168827,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2018-01-05,-9.725,0.0017681728880157,56.705189381558405,-15.096666666666666,-4.3533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-06,-7.403061224489796,0.0,56.03868240494682,-13.070068027210883,-1.7832214765100671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-07,-4.820608108108108,0.9067796610169492,58.966551081715565,-10.370945945945946,0.7395973154362416,18.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
MO,2018-01-08,0.3070469798657718,12.54035087719298,92.81156009986456,-2.561073825503356,3.212418300653595,38.0,12.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0
MO,2018-01-09,1.2097402597402598,0.1111764705882353,93.96774154216588,-2.259090909090909,4.678571428571429,44.0,10.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
MO,2018-01-10,4.0208609271523175,0.1939453125,86.76263326615893,-0.0251655629139072,8.072368421052632,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-11,7.551666666666667,1.8461689587426324,84.90266354734815,0.628,14.474509803921569,21.0,2.0,0.0,5.0,0.0,12.0,2.0,1.0,0.0
MO,2018-01-12,-2.928,2.1184959349593493,73.25568694462096,-12.87748344370861,7.090066225165562,6.0,0.0,0.0,8.0,0.0,6.0,0.0,1.0,0.0
MO,2018-01-13,-9.402666666666669,0.015929203539823,60.18299064666385,-12.986,-5.819333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2018-01-14,-8.035034013605443,0.5760919540229885,70.27156631421103,-11.28095238095238,-4.82027027027027,12.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
MO,2018-01-15,-6.241666666666666,1.9844907407407408,74.08574126643177,-11.344666666666669,-1.145695364238411,15.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2018-01-16,-13.716095890410958,0.7082774049217003,68.052692724635,-19.93581081081081,-7.442857142857142,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
MO,2018-01-17,-14.970890410958903,0.0056795131845841,73.65263349687726,-19.9695945945946,-9.96891891891892,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2018-01-18,-9.310666666666666,0.0056910569105691,61.39740276617414,-16.760666666666665,-1.9326797385620915,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2018-01-19,-0.5248299319727892,0.0022267206477732,53.00755743457904,-7.531972789115646,6.4640522875817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-20,5.083108108108108,0.0219827586206896,71.61280067526748,-1.247972972972973,11.384,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-21,9.427777777777775,0.7776595744680851,84.28989805712774,3.949305555555556,14.886577181208054,22.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-22,10.552702702702703,18.211992263056093,80.28071697440512,4.306756756756757,16.869536423841062,21.0,1.0,23.0,3.0,2.0,1.0,0.0,0.0,0.0
MO,2018-01-23,3.0566225165562915,0.7813359528487229,78.9974216598272,-1.0993464052287585,7.227152317880795,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
MO,2018-01-24,-0.421523178807947,0.0166336633663366,75.35679887568433,-5.216339869281046,4.36578947368421,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2018-01-25,3.494333333333333,0.0,52.72246028188759,-3.8172185430463577,10.77748344370861,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-01-26,9.043181818181818,0.0028282828282828,46.0976324053554,1.6863636363636365,16.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2018-01-27,7.633,1.7898128898128898,59.90553677438774,0.7893333333333333,14.476666666666668,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2018-01-28,4.149324324324325,0.1718550106609808,59.597908084799805,-4.308783783783784,12.612080536912751,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2018-01-29,0.3917218543046358,0.0522198731501057,67.32566620829095,-6.970860927152318,7.776315789473684,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2018-01-30,-3.9026666666666654,0.0,62.20101413070267,-9.378807947019869,1.5516556291390728,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2018-01-31,1.9897350993377485,0.0,50.23437111148452,-4.904605263157895,8.821052631578947,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2018-02-01,3.765771812080537,0.0006012024048096,61.02216368098284,-3.1866666666666665,10.774172185430464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-02-02,-5.521052631578947,0.0042424242424242,52.799241264100566,-12.417105263157897,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2018-02-03,-2.9595238095238097,0.0114470842332613,42.8608899874779,-9.739455782312923,3.820408163265306,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2018-02-04,0.3648648648648648,0.1812095032397408,64.67831336260103,-6.858108108108108,7.615436241610738,13.0,7.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0
MO,2018-02-05,-8.96472602739726,0.6890526315789474,71.7504682488551,-16.448993288590604,-1.4986486486486488,7.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
