STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
NE,2018-01-01,-20.84228187919463,0.0086572438162544,75.652621103543,-25.60268456375839,-16.081879194630872,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
NE,2018-01-02,-17.1658940397351,0.003169014084507,72.67717741166835,-24.57350993377484,-9.758278145695364,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
NE,2018-01-03,-10.305629139072847,0.000523560209424,69.74710016970671,-17.966225165562914,-2.645033112582781,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2018-01-04,-7.594217687074829,0.0008849557522123,78.36095391963413,-14.02517006802721,-1.163265306122449,13.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
NE,2018-01-05,-7.289403973509934,0.0017605633802816,80.59651023912734,-13.634437086092715,-0.9443708609271524,21.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
NE,2018-01-06,-8.647972972972974,0.0044642857142857,77.53517679137515,-14.04054054054054,-3.2554054054054054,11.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
NE,2018-01-07,-3.9617449664429527,0.0120567375886524,76.53349653208637,-10.270469798657718,2.346979865771812,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
NE,2018-01-08,0.8413907284768212,0.0468916518650088,79.88513661410603,-6.052980132450331,7.735761589403973,5.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
NE,2018-01-09,3.650331125827815,0.0225177304964539,68.75291914000593,-3.490728476821192,10.791390728476822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2018-01-10,3.9826666666666655,0.1186046511627906,78.9152630323693,-3.4633333333333334,11.428666666666668,33.0,8.0,0.0,1.0,0.0,3.0,0.0,9.0,3.0,0.0
NE,2018-01-11,-4.405862068965518,2.2348134991119006,77.07225839911995,-14.194482758620689,5.382758620689655,14.0,0.0,0.0,3.0,0.0,5.0,0.0,6.0,6.0,0.0
