STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
IN,2023-01-01,0.4124183006535948,95.16887278205988,2.5534090909090907,9.071590909090908,5.850574712643678,36.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
IN,2023-01-02,0.4056277056277056,96.5131729143936,6.0590909090909095,11.145348837209305,8.588953488372093,42.0,11.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0
IN,2023-01-03,17.618825910931175,95.42157836957152,8.852272727272727,14.669767441860465,11.783139534883722,33.0,5.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0
IN,2023-01-04,2.247950819672131,83.63602164826507,4.236363636363636,15.135632183908044,9.691379310344828,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
IN,2023-01-05,0.1347736625514403,83.54009328110826,0.5067415730337079,7.607865168539326,4.057303370786517,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
IN,2023-01-06,0.5523012552301255,85.62361257218728,-1.505681818181818,4.024137931034483,1.254022988505747,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
IN,2023-01-07,0.0033826638477801,82.25644856579524,-4.41264367816092,3.3058139534883724,-0.5563953488372092,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
IN,2023-01-08,0.0073068893528183,81.08532725210164,-3.182022471910112,3.6068181818181815,0.2261363636363636,8.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
IN,2023-01-09,0.0391666666666666,78.87574347738527,-3.282954545454545,4.204597701149425,0.464367816091954,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
IN,2023-01-10,0.0476288659793814,74.45500786149093,-1.8516853932584272,7.761363636363637,2.9693181818181817,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IN,2023-01-11,0.1564049586776859,87.5065525708217,0.8764044943820225,10.71931818181818,5.7994318181818185,19.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
IN,2023-01-12,6.0752556237218815,94.88745164164682,2.970454545454545,10.133333333333333,6.55,39.0,9.0,23.0,0.0,0.0,0.0,7.0,0.0,0.0
IN,2023-01-13,6.39643605870021,81.84036615919796,-0.4873563218390804,5.759090909090909,2.6149425287356323,15.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
IN,2023-01-14,0.3417558886509635,74.67868237323655,-3.561363636363636,1.3409090909090908,-1.1102272727272728,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
