STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
KS,2023-01-01,0.0004901960784313,77.51333577734383,-2.376258992805756,14.06474820143885,5.844244604316547,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-01-02,0.4768860353130016,88.54577689971345,0.3673913043478261,11.01086956521739,5.689130434782609,46.0,13.0,12.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
KS,2023-01-03,6.303254067584481,85.1145604754968,0.0705035971223021,8.014388489208633,4.042446043165468,55.0,8.0,26.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
KS,2023-01-04,0.0189952904238618,67.86555589132801,-4.601418439716312,5.12,0.2489285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-01-05,0.0017460317460317,61.75068529704625,-5.0212765957446805,7.268085106382978,1.123404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-01-06,0.0,61.94438060295314,-6.157746478873239,8.970422535211267,1.406338028169014,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2023-01-07,0.0008064516129032,67.1923649437529,-4.9957142857142856,9.099285714285717,2.0517857142857143,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2023-01-08,0.0058252427184466,68.83882157096258,-6.646428571428571,7.78,0.5667857142857142,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
KS,2023-01-09,0.0081730769230769,61.19705760994047,-5.291549295774648,12.812676056338027,3.76056338028169,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2023-01-10,0.0251192368839427,60.01750925090205,-3.9765957446808513,14.89645390070922,5.459929078014184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2023-01-11,0.0174880763116057,67.6106854161064,-3.176595744680851,13.32887323943662,5.074113475177305,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
KS,2023-01-12,0.9110144927536232,76.23194534633839,-3.2631205673758865,9.13758865248227,2.937234042553192,14.0,0.0,0.0,4.0,0.0,7.0,0.0,6.0,0.0,0.0
KS,2023-01-13,0.0235955056179775,74.61981692869456,-7.268309859154929,4.572340425531915,-1.344326241134752,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
KS,2023-01-14,0.0,64.02918883912416,-6.624817518248175,7.359124087591241,0.3671532846715328,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2023-01-15,0.0016207455429497,57.78980466677747,-2.307857142857143,12.505,5.098571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
KS,2023-01-16,0.0569400630914826,61.605675613332046,0.8172661870503597,14.44748201438849,7.632374100719425,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-01-17,0.0368336025848142,74.58062802592663,-3.2809859154929577,13.05,4.884507042253522,25.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2023-01-18,4.316090425531915,83.3587228065541,-2.2135714285714285,7.802877697841726,2.7906474820143883,33.0,6.0,2.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0
KS,2023-01-19,7.806675749318802,74.3083606883928,-3.704285714285714,6.468571428571429,1.3821428571428571,23.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
KS,2023-01-20,0.0763285024154589,72.70779742137475,-7.062857142857142,5.859999999999999,-0.6014285714285714,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
KS,2023-01-21,1.921069182389937,84.0535561828564,-6.095620437956205,6.0167883211678825,-0.0394160583941605,26.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
KS,2023-01-22,6.979916317991632,87.41818681233069,-6.305797101449276,1.551094890510949,-2.378102189781022,28.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
KS,2023-01-23,0.0939144736842105,81.88929051928918,-10.598571428571429,2.204285714285714,-4.1971428571428575,28.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
KS,2023-01-24,0.162700964630225,86.7185940004404,-9.136170212765958,3.482269503546099,-2.826950354609929,31.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
KS,2023-01-25,3.2871987951807227,83.20765139886045,-6.336690647482014,1.420863309352518,-2.457913669064748,21.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0
KS,2023-01-26,0.0377777777777777,74.16443032770658,-7.394326241134751,1.8418439716312056,-2.776241134751773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2023-01-27,0.0004807692307692,64.7462217617352,-4.820863309352518,5.432374100719425,0.3057553956834533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-01-28,0.0,69.96495110732464,-4.34087591240876,9.765693430656937,2.712408759124088,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2023-01-29,0.0479806138933764,76.6587257669019,-12.68962962962963,3.3785185185185185,-4.655555555555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2023-01-30,0.0424,66.79204511585128,-13.350359712230215,-9.07753623188406,-11.218115942028986,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
KS,2023-01-31,0.0061611374407582,61.38897234465577,-15.204999999999998,-6.9957142857142856,-11.100357142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2023-02-01,0.0,60.50130011908608,-14.658273381294965,-1.564748201438849,-8.111510791366907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2023-02-02,0.0020733652312599,60.09645144472425,-12.221985815602835,4.644680851063829,-3.788652482269504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2023-02-03,0.0,58.13384403640273,-11.958273381294964,7.559712230215827,-2.1992805755395683,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2023-02-04,0.0,56.58614710558833,-8.275912408759124,9.235766423357664,0.4799270072992702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-02-05,0.0,57.61383311566361,-3.850735294117648,13.652941176470588,4.90110294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-02-06,0.0016181229773462,59.83268719455792,-2.017985611510792,15.63884892086331,6.810431654676258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-02-07,0.0845906902086677,62.21322025365472,-1.7914893617021277,14.39787234042553,6.303191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2023-02-08,0.342258064516129,64.46122795509436,-4.715602836879432,10.35035460992908,2.817375886524822,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2023-02-09,7.867218045112781,72.9889394393647,-3.890780141843972,8.707801418439717,2.408510638297872,7.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
KS,2023-02-10,0.1470304975922953,58.00206302332199,-6.7913669064748206,6.84388489208633,0.0262589928057553,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2023-02-11,0.0,47.5969472478314,-8.623021582733813,7.649640287769784,-0.4866906474820144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-02-12,0.0125827814569536,48.19036978447085,-5.713768115942029,13.15,3.7181159420289855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-02-13,0.0499181669394435,54.72647372553912,-4.584172661870504,14.881428571428572,5.146043165467626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-02-14,3.647859922178988,65.79534741037747,-1.8885714285714283,15.625714285714285,6.868571428571428,23.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2023-02-15,3.4115168539325844,74.91777864747468,-1.9585714285714284,10.367142857142856,4.204285714285715,6.0,2.0,7.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0
KS,2023-02-16,2.136098981077147,77.22545002113978,-8.076258992805755,1.1920289855072463,-3.449275362318841,13.0,0.0,2.0,4.0,0.0,10.0,0.0,6.0,0.0,0.0
KS,2023-02-17,0.1926634768740031,60.65398514413075,-11.894117647058822,1.563235294117647,-5.165441176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-02-18,0.0,50.65124612477535,-8.621014492753623,9.307246376811596,0.3431159420289855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2023-02-19,0.0167207792207792,53.22012582736574,-3.84014598540146,11.952554744525548,4.056204379562043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2023-02-20,0.0496794871794871,53.10268833394825,-3.483211678832117,14.816788321167884,5.666788321167884,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2023-02-21,0.0028892455858747,54.01544593232309,-2.6583941605839416,16.99124087591241,7.165441176470588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
KS,2023-02-22,0.4587423312883436,65.87314106468115,-3.841911764705882,17.31838235294118,6.738235294117647,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0
