STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
NC,2023-03-14,0.2107142857142857,52.811662488875015,-1.0091397849462365,10.121081081081082,4.5608108108108105,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2023-03-15,0.0618421052631578,42.40096273097807,-2.487027027027027,9.891397849462363,3.70945945945946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-03-16,0.0227053140096618,45.59919653333841,-2.9827027027027024,15.063783783783784,6.04054054054054,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2023-03-17,0.5978443113772455,59.69017691880869,2.246368715083799,18.52290502793296,10.38463687150838,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2023-03-18,7.152874859075536,69.98155798219784,4.344943820224719,16.157386363636363,10.267897727272729,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2023-03-19,0.4512851897184822,46.58306865241728,0.3797752808988763,11.369318181818182,5.860795454545454,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-03-20,0.0269135802469135,47.542245280016594,-3.269613259668509,9.564245810055866,3.147486033519553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-03-21,0.0241837968561064,49.476575285870624,-3.982065217391305,13.576502732240437,4.793989071038252,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-03-22,0.2964114832535885,65.09101306633364,0.9994565217391304,15.634239130434782,8.316847826086956,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-03-23,2.098838559814169,76.33364292629611,7.837158469945355,19.54371584699453,13.690437158469944,22.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-03-24,0.0218978102189781,62.48925307294421,11.694535519125685,26.76666666666667,19.230601092896173,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-03-25,3.0096296296296297,72.30530610403338,12.446111111111112,26.496111111111112,19.47111111111112,12.0,0.0,10.0,0.0,1.0,0.0,3.0,0.0
NC,2023-03-26,2.4561893203883494,79.52447232486698,11.535195530726256,23.25842696629213,17.410393258426968,14.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0
NC,2023-03-27,15.468114285714286,83.84231482751771,12.036612021857923,23.01530054644809,17.525956284153004,16.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
NC,2023-03-28,0.9051558752997602,70.09895794960396,9.043715846994536,22.56353591160221,15.79060773480663,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2023-03-29,5.639710789766408,68.23095207602178,4.48695652173913,17.53551912568306,11.023497267759565,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-03-30,0.0675642594859241,58.05179581649935,1.772222222222222,17.56388888888889,9.668055555555556,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-03-31,0.0337078651685393,69.04525757502337,4.419230769230769,19.9934065934066,12.206318681318685,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-04-01,2.733293413173653,73.0203528420563,11.096703296703296,22.148087431693988,16.629945054945054,14.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0
NC,2023-04-02,2.7890377588306947,46.44765326958499,6.124725274725275,22.47252747252747,14.298626373626371,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
NC,2023-04-03,0.0360248447204968,68.34086996262106,5.128415300546448,20.18586956521739,12.660655737704918,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-04-04,1.030637813211845,75.77578453176635,9.165573770491804,22.6375,15.89808743169399,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-04-05,0.101323706377858,76.8475188338748,12.707103825136612,27.32568306010929,20.016393442622952,28.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-04-06,0.2491504854368932,76.17791321384057,15.959562841530056,27.97322404371585,21.96639344262295,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2023-04-07,8.484423305588585,89.96669578159145,11.324175824175825,24.27127071823205,17.81353591160221,22.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0
NC,2023-04-08,28.64946996466432,91.63476909497533,5.318032786885246,13.333879781420764,9.325956284153008,17.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
NC,2023-04-09,30.71129220023283,68.27718487618573,3.901092896174864,12.113186813186813,8.00576923076923,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NC,2023-04-10,0.5041871921182266,54.94791944148288,1.9311475409836067,16.82445652173913,9.381147540983608,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
NC,2023-04-11,0.0547445255474452,55.049979036941686,1.348901098901099,19.89565217391305,10.63076923076923,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2023-04-12,0.0009888751545117,48.70291623887424,4.1730337078651685,24.085955056179778,14.129494382022472,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-04-13,0.0952147239263803,53.36960844869712,6.876216216216216,25.93675675675676,16.406486486486486,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-04-14,4.348216340621404,81.24308176976723,10.542391304347824,24.97391304347826,17.758152173913043,16.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
NC,2023-04-15,12.16872852233677,77.010610377897,13.428729281767955,24.020441988950274,18.72458563535912,23.0,3.0,15.0,0.0,2.0,0.0,0.0,0.0
NC,2023-04-16,0.5285894206549119,76.17783133350419,12.747222222222222,24.907222222222224,18.827222222222225,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2023-04-17,0.8218335343787695,53.55941252524136,9.32,23.254891304347822,16.300815217391303,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
NC,2023-04-18,0.0052194543297746,42.23802549051848,5.470108695652174,22.71891891891892,14.09891304347826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2023-04-19,0.0032142857142857,51.91510081735705,7.432972972972973,26.29784946236559,16.867297297297295,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-04-20,0.0242857142857142,54.467863805792895,9.986740331491712,28.4978021978022,19.24281767955801,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2023-04-21,0.0597339782345828,56.37565496122791,10.966483516483516,28.04590163934426,19.50082417582417,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2023-04-22,5.9588019559902206,74.30561871976435,11.081967213114757,24.52622950819672,17.80409836065574,18.0,0.0,31.0,0.0,2.0,0.0,5.0,0.0
NC,2023-04-23,14.095050618672666,64.17804784820257,6.6707182320442,20.665745856353592,13.668232044198891,11.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0
NC,2023-04-24,0.1242092457420924,58.31683683281102,6.510810810810811,18.803804347826087,12.65679347826087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-04-25,0.0153661464585834,62.92237673786599,4.065405405405405,18.195135135135136,11.13027027027027,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2023-04-26,0.5763723150357996,72.81692093562071,6.663586956521739,18.64945652173913,12.656521739130437,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-04-27,6.65913140311804,90.41254027852436,10.083060109289615,17.6775956284153,13.880327868852458,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-04-28,24.808839779005524,85.58487156640014,12.957142857142856,20.28131868131868,16.619230769230768,24.0,1.0,10.0,0.0,1.0,0.0,2.0,0.0
NC,2023-04-29,6.328313253012048,83.84883432981566,12.877777777777778,23.982777777777777,18.43027777777778,24.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0
NC,2023-04-30,8.01281755196305,87.551503444918,12.592777777777776,23.177777777777777,17.885277777777777,20.0,1.0,14.0,0.0,0.0,0.0,2.0,1.0
NC,2023-05-01,10.739400921658984,55.11839758119124,6.793548387096774,20.42864864864865,13.61135135135135,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
NC,2023-05-02,0.1381688466111771,49.24406438103338,7.543548387096774,19.33387096774193,13.438709677419354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NC,2023-05-03,0.0548926014319809,51.402753176382014,6.652717391304347,19.08087431693989,12.869672131147542,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
NC,2023-05-04,0.0147971360381861,52.93056034291935,4.673913043478261,19.20217391304348,11.93804347826087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
NC,2023-05-05,0.0047503045066991,62.49952215700703,5.713186813186813,21.47087912087912,13.592032967032967,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-06,0.0048327137546468,65.84143049159613,8.262430939226519,23.119337016574587,15.690883977900551,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2023-05-07,0.0948084054388133,69.08624370693276,10.452747252747251,25.03956043956044,17.74615384615385,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2023-05-08,2.564201877934272,70.89982211049706,14.563586956521736,26.50216216216216,20.52635869565217,6.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
NC,2023-05-09,1.127719298245614,70.60310338807923,15.376373626373626,27.852747252747253,21.61456043956044,11.0,1.0,16.0,0.0,0.0,0.0,3.0,0.0
NC,2023-05-10,3.547045454545455,64.788611077263,12.482065217391304,26.94918032786885,19.707103825136613,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-11,0.0216606498194945,67.28964120337913,11.056043956043956,25.47857142857143,18.267307692307693,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-12,0.0738124238733252,69.87692389541179,12.53736263736264,26.43076923076923,19.48406593406593,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-13,2.1457107843137257,72.0538277265428,14.758563535911604,26.98121546961326,20.86988950276243,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2023-05-14,3.2483080513418905,79.46532460819319,15.914835164835164,26.473626373626374,21.194230769230767,15.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0
NC,2023-05-15,2.027590361445783,67.21601384404634,14.351685393258428,25.081460674157302,19.716573033707867,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NC,2023-05-16,1.596099290780142,71.33785949860071,15.439890710382514,25.78852459016393,20.614207650273222,13.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2023-05-17,9.53057671381937,70.1185464485381,16.307142857142857,27.3467032967033,21.82692307692308,12.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0
NC,2023-05-18,0.1730676328502415,66.76737584368725,14.047540983606556,24.077049180327872,19.06229508196721,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-19,4.750117370892019,83.81043040268735,13.38342541436464,20.84111111111111,17.110833333333332,15.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
NC,2023-05-20,8.503155339805826,84.200030470222,14.753846153846151,22.68076923076923,18.71730769230769,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-21,1.0905752753977969,78.73494144028687,14.434615384615384,23.90274725274725,19.16868131868132,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-22,0.2608158220024721,69.31194853806015,11.46358695652174,24.85217391304348,18.15788043478261,12.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2023-05-23,0.0099759615384615,63.90913649668749,12.70054054054054,24.59081081081081,18.64567567567568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-05-24,0.0154963680387409,59.41262945785892,11.722282608695652,23.66684782608696,17.694565217391304,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-05-25,0.0575392038600723,66.10868860268938,10.88,23.61405405405405,17.247027027027027,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-05-26,0.2514527845036319,64.19493571829052,11.699453551912567,21.850819672131145,16.775136612021857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-05-27,3.129693251533742,71.78522072108834,11.262841530054644,19.17158469945356,15.2172131147541,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2023-05-28,21.94556818181818,92.87765819862246,12.26868131868132,19.14450549450549,15.706593406593406,22.0,0.0,8.0,0.0,0.0,0.0,3.0,2.0
NC,2023-05-29,16.028686635944702,89.7042372637755,13.523204419889504,20.60054945054945,17.049723756906076,22.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-30,1.5808433734939755,86.65586511159535,14.548618784530388,23.33093922651933,18.939779005524866,22.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2023-05-31,1.7380022962112514,83.57136427859119,15.491256830601094,23.901639344262296,19.69644808743169,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2023-06-01,0.3199279711884754,80.29688843092133,14.748087431693987,24.72934782608696,19.73032786885246,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2023-06-02,0.6002358490566038,75.37658686337636,15.34175824175824,26.50273224043716,20.91263736263736,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-06-03,0.2902985074626866,69.87237696865712,14.19060773480663,28.460773480662983,21.325690607734806,16.0,6.0,5.0,0.0,0.0,0.0,5.0,0.0
NC,2023-06-04,2.5287069988137603,78.03356949507803,14.185555555555556,26.027624309392262,20.1125,11.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0
NC,2023-06-05,0.2642431466030989,72.55367166126817,12.922826086956524,24.294505494505497,18.61098901098901,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2023-06-06,0.1407673860911271,71.07282606806123,13.821428571428571,26.41648351648352,20.118956043956043,21.0,2.0,4.0,0.0,0.0,0.0,8.0,0.0
NC,2023-06-07,0.579225352112676,73.94095973496991,13.504864864864864,26.248108108108102,19.87648648648649,19.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0
NC,2023-06-08,3.99379760609358,71.32174062569672,12.928804347826087,24.07119565217392,18.5,18.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
NC,2023-06-09,0.244377990430622,60.07996017770297,9.7125,25.10652173913044,17.409510869565217,10.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0
NC,2023-06-10,0.0102977667493796,58.77648300445203,10.430434782608696,26.81358695652174,18.622010869565216,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
NC,2023-06-11,0.3774875621890547,68.07756150179591,13.066666666666666,27.83005464480874,20.448360655737705,11.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
NC,2023-06-12,8.164125560538116,80.6176464935384,16.252717391304348,27.26918918918919,21.761141304347827,17.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0
NC,2023-06-13,3.19639115250291,66.07859280488475,14.567027027027027,26.88972972972973,20.728378378378377,5.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
NC,2023-06-14,0.0613526570048309,65.26748603523127,13.976470588235294,27.22032085561497,20.598395721925133,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
NC,2023-06-15,0.3336930455635492,70.0785463234863,16.136021505376345,28.236021505376343,22.186021505376345,9.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0
NC,2023-06-16,0.9873646209386282,72.53298442517989,16.98478260869565,29.217934782608697,23.101358695652173,13.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0
NC,2023-06-17,0.9775090689238212,61.53472142776182,14.93756906077348,29.035911602209943,21.98674033149172,8.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0
