STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
TN,2023-01-01,1.34126582278481,85.40568012001704,5.8358333333333325,17.21735537190083,11.5175,16.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2023-01-02,0.7916243654822335,83.3412608412935,8.268292682926829,19.50162601626016,13.884959349593496,10.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0
TN,2023-01-03,16.513253012048192,88.54881044199823,11.555645161290323,20.392913385826773,15.963306451612905,10.0,2.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0
TN,2023-01-04,30.74754098360656,71.3629439744302,8.98984375,19.32109375,14.15546875,8.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0
TN,2023-01-05,0.620096852300242,61.0455617259271,0.7984251968503937,15.6515873015873,8.225793650793651,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2023-01-06,0.017156862745098,57.40252938951272,-1.4883720930232558,11.76279069767442,5.137209302325582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2023-01-07,1.5126582278481011,78.50496340313376,-0.3,10.026016260162605,4.863008130081301,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
TN,2023-01-08,4.403266331658291,88.32793078868028,3.283471074380165,9.523140495867768,6.403305785123966,15.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
TN,2023-01-09,3.8306172839506174,75.47739453691571,-0.3779527559055118,9.740944881889764,4.681496062992125,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
TN,2023-01-10,0.0166666666666666,71.45854365672015,-2.3653543307086613,11.16456692913386,4.399606299212598,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2023-01-11,0.0364734299516908,81.67958541056761,1.6393700787401575,14.80703125,8.215748031496064,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TN,2023-01-12,1.4802409638554217,85.37025497287581,7.034126984126984,17.6453125,12.345238095238097,11.0,1.0,12.0,0.0,1.0,0.0,5.0,0.0,0.0
TN,2023-01-13,14.842117647058824,84.69502510251495,0.3039682539682539,14.061111111111112,7.182539682539683,5.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,1.0
TN,2023-01-14,1.0567839195979898,70.1757214614231,-2.4235294117647057,2.986324786324786,0.2700854700854701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2023-01-15,0.0265822784810126,64.6493248304193,-5.239495798319328,5.636134453781513,0.1983193277310924,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
TN,2023-01-16,0.4168316831683168,63.49320811651077,-2.7888888888888888,11.193650793650797,4.2023809523809526,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
