STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
NE,2023-01-01,0.0177101967799642,82.84479592800206,-2.852985074626866,6.504477611940299,1.8257462686567163,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NE,2023-01-02,1.5143119266055045,86.32631709118054,-1.8977777777777776,4.1103703703703705,1.1062962962962963,23.0,5.0,4.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0
NE,2023-01-03,12.454782608695652,92.2415990479129,-4.5559701492537314,0.0731343283582089,-2.2414179104477614,37.0,9.0,23.0,23.0,3.0,20.0,7.0,0.0,0.0,0.0
NE,2023-01-04,0.6796733212341198,82.4790554131781,-7.108888888888889,-0.9007407407407408,-4.004814814814814,7.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
NE,2023-01-05,0.0327956989247311,75.99183327996106,-9.017164179104478,-0.2407407407407407,-4.6361940298507465,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
NE,2023-01-06,0.0005366726296958,80.57970764661961,-11.491111111111111,0.8288888888888888,-5.331111111111111,6.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
NE,2023-01-07,0.0093693693693693,82.95698795182619,-10.344927536231884,1.6217391304347828,-4.361594202898551,18.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
NE,2023-01-08,0.0005415162454873,81.04532895161766,-10.144525547445255,2.82992700729927,-3.657299270072993,20.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
NE,2023-01-09,0.0044802867383512,75.00804118180307,-7.032352941176471,6.074264705882353,-0.4790441176470588,14.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
NE,2023-01-10,0.0039639639639639,78.43970840691485,-5.294029850746268,7.793283582089552,1.2496268656716416,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NE,2023-01-11,0.0749103942652329,84.72968548499256,-4.729104477611941,5.664179104477612,0.4675373134328358,13.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
NE,2023-01-12,0.5958408679927667,86.44352694693097,-6.285185185185185,1.7814814814814814,-2.251851851851852,14.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
NE,2023-01-13,0.0061371841155234,84.45967669627079,-9.765925925925927,0.8661764705882353,-4.446666666666666,44.0,11.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0
NE,2023-01-14,0.0,78.15407969439694,-6.87089552238806,3.69776119402985,-1.5865671641791044,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
NE,2023-01-15,0.0492831541218638,78.97842963452668,-4.256617647058824,5.8426470588235295,0.7930147058823529,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
NE,2023-01-16,0.8519097222222222,85.9296950031526,-2.4385185185185185,5.453333333333334,1.5074074074074073,16.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NE,2023-01-17,0.1425724637681159,87.52598374135266,-3.000746268656717,4.464179104477612,0.7317164179104477,21.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
