STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
WI,2023-05-03,0.0750410509031198,63.34043007849761,0.2426966292134831,12.047752808988765,6.145224719101123,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
WI,2023-05-04,0.0102728731942215,54.10735170786255,2.8168539325842694,17.079213483146066,9.948033707865168,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2023-05-05,0.4120521172638436,62.20043514071306,6.768926553672316,20.12303370786517,13.413352272727272,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2023-05-06,4.886996904024768,82.73264591773113,9.596067415730335,18.233898305084747,13.9090395480226,24.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2023-05-07,6.071937984496124,81.33784232262163,9.684831460674156,18.03785310734463,13.852542372881356,33.0,9.0,18.0,0.0,0.0,0.0,7.0,0.0,0.0
WI,2023-05-08,1.157852564102564,87.63666660384514,9.162359550561796,20.860112359550563,15.01123595505618,28.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2023-05-09,7.261617647058823,81.395777680249,8.194972067039107,16.57784090909091,12.385511363636365,38.0,17.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0
WI,2023-05-10,0.6815409309791332,69.92706052411066,8.661016949152541,22.028651685393257,15.348870056497177,13.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2023-05-11,0.2591276252019386,60.77443569226641,9.592613636363636,24.711299435028245,17.151136363636365,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2023-05-12,0.4671451355661881,68.68336779648864,12.205084745762711,24.531073446327685,18.361931818181816,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2023-05-13,2.321692307692308,68.5227515606609,12.902808988764043,21.296,17.091142857142856,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2023-05-14,1.444070512820513,59.07670426368962,8.989772727272728,19.78514285714286,14.375142857142858,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2023-05-15,3.5300155520995338,56.937602427377335,3.098830409356725,17.46094674556213,10.273214285714284,13.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
