year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2011,INDIANA,IN,2011-04-10,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-04-17,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-04-24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-05-01,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-05-08,18,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-05-15,19,29.0,4.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-05-22,20,49.0,20.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-05-29,21,59.0,42.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-06-05,22,82.0,57.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-06-12,23,96.0,81.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-06-19,24,0.0,94.0,0.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-07-10,27,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-07-17,28,0.0,0.0,31.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-07-24,29,0.0,0.0,62.0,0.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-07-31,30,0.0,0.0,81.0,8.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-08-07,31,0.0,0.0,93.0,24.0,0.0,0.0,0.0
2011,INDIANA,IN,2011-08-14,32,0.0,0.0,98.0,48.0,6.0,0.0,0.0
2011,INDIANA,IN,2011-08-21,33,0.0,0.0,0.0,70.0,21.0,0.0,0.0
2011,INDIANA,IN,2011-08-28,34,0.0,0.0,0.0,85.0,42.0,3.0,0.0
2011,INDIANA,IN,2011-09-04,35,0.0,0.0,0.0,91.0,57.0,10.0,0.0
2011,INDIANA,IN,2011-09-11,36,0.0,0.0,0.0,96.0,72.0,22.0,0.0
2011,INDIANA,IN,2011-09-18,37,0.0,0.0,0.0,0.0,85.0,36.0,4.0
2011,INDIANA,IN,2011-09-25,38,0.0,0.0,0.0,0.0,92.0,50.0,7.0
2011,INDIANA,IN,2011-10-02,39,0.0,0.0,0.0,0.0,0.0,65.0,10.0
2011,INDIANA,IN,2011-10-09,40,0.0,0.0,0.0,0.0,0.0,79.0,21.0
2011,INDIANA,IN,2011-10-16,41,0.0,0.0,0.0,0.0,0.0,87.0,30.0
2011,INDIANA,IN,2011-10-23,42,0.0,0.0,0.0,0.0,0.0,94.0,42.0
2011,INDIANA,IN,2011-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2011,INDIANA,IN,2011-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2011,INDIANA,IN,2011-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2011,INDIANA,IN,2011-11-20,46,0.0,0.0,0.0,0.0,0.0,0.0,92.0
