STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
WI,2024-01-01,0.2499051233396584,81.41713382214405,-5.222413793103448,-1.3554913294797688,-3.284682080924856,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2024-01-02,0.021973929236499,88.08567688098015,-6.036,-2.1645348837209304,-4.101162790697674,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WI,2024-01-03,0.0695167286245353,84.17153622296992,-4.728977272727272,-0.1691428571428571,-2.4465714285714286,6.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2024-01-04,0.0948339483394833,71.10152946253879,-6.476136363636363,-0.5068571428571429,-3.4908571428571427,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
WI,2024-01-05,0.0175141242937853,80.16520013114301,-7.018857142857143,-1.4828571428571429,-4.25632183908046,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
WI,2024-01-06,1.7494163424124511,90.3730305632926,-4.186285714285715,0.7885714285714286,-1.6988571428571428,22.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0
WI,2024-01-07,1.426522593320236,88.30641369051833,-2.7988505747126435,0.064367816091954,-1.3672413793103448,16.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0
WI,2024-01-08,0.0395176252319109,86.51952244111249,-3.789655172413793,-0.3132183908045977,-2.0514367816091954,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
WI,2024-01-09,2.8906191369606,92.32625623846738,-2.921264367816092,0.0247126436781609,-1.4482758620689655,26.0,7.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0
WI,2024-01-10,6.868715083798882,86.14080169795311,-2.556896551724138,0.0396551724137931,-1.2586206896551724,21.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
WI,2024-01-11,3.090528233151184,89.16378992746226,-5.474137931034483,-0.8965714285714286,-3.1767241379310347,22.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
WI,2024-01-12,2.392481203007519,89.0720866329783,-7.483615819209039,-1.5091954022988507,-4.489080459770115,21.0,14.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0
WI,2024-01-13,13.98253358925144,82.84977969715446,-10.404,-2.609770114942529,-6.520689655172413,23.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,0.0
WI,2024-01-14,0.5188118811881188,74.9804570557103,-20.877714285714283,-9.259883720930231,-15.076453488372094,4.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0
WI,2024-01-15,0.0102316602316602,72.6788865088341,-23.24457142857143,-16.993491124260355,-20.11242603550296,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
WI,2024-01-16,0.0452427184466019,70.5868541096533,-23.59090909090909,-16.3,-19.945454545454545,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
WI,2024-01-17,0.0859922178988326,69.23099935326775,-22.07175141242938,-14.727118644067795,-18.399435028248583,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2024-01-18,0.0220703125,74.08381590322558,-20.14602272727273,-11.213714285714286,-15.672285714285715,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
WI,2024-01-19,0.5920696324951644,72.57555896981175,-18.75257142857143,-11.41896551724138,-15.077298850574712,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
WI,2024-01-20,0.0800796812749004,73.27606825473048,-19.891907514450867,-11.27719298245614,-15.6,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2024-01-21,0.0,68.65318812628668,-20.315606936416184,-8.624418604651163,-14.458139534883722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2024-01-22,0.0499999999999999,73.80567141210909,-14.62046783625731,-3.99375,-9.31374269005848,6.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0
WI,2024-01-23,0.4629629629629629,85.51126392725949,-5.182857142857143,-0.3262857142857143,-2.7609195402298847,21.0,1.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0
WI,2024-01-24,2.152123552123552,93.3235424507284,-1.6241176470588237,0.9261627906976744,-0.3435294117647058,41.0,15.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0
WI,2024-01-25,0.4403071017274472,96.5347889216334,-0.4701149425287356,2.146551724137931,0.8382183908045977,55.0,18.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
WI,2024-01-26,3.75,97.50523574907788,0.1051428571428571,2.738857142857143,1.422,51.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2024-01-27,2.966790352504638,96.80837134503452,0.2488372093023255,2.8215116279069767,1.5351744186046512,45.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2024-01-28,0.2214700193423597,92.06608772370438,-0.7719298245614035,2.354385964912281,0.7912280701754385,32.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
WI,2024-01-29,0.0210831721470019,92.24641304372564,-2.262285714285714,2.277142857142857,0.0074285714285714,40.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
WI,2024-01-30,0.0481904761904761,87.44920496068387,-1.4497109826589596,3.611627906976744,1.083139534883721,12.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
WI,2024-01-31,0.0044230769230769,86.21929677974049,-0.302906976744186,4.130232558139535,1.9136627906976744,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2024-02-01,0.0030534351145038,87.2218245015945,-1.7802259887005651,6.7,2.4548295454545457,43.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
WI,2024-02-02,0.0252808988764044,83.58408243272615,-3.1559322033898307,6.134463276836158,1.489265536723164,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2024-02-03,0.0022988505747126,86.02756881866536,-3.632386363636364,2.943604651162791,-0.363953488372093,25.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
WI,2024-02-04,0.0,81.67552008625259,-5.352571428571429,5.590340909090909,0.1254285714285714,35.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
WI,2024-02-05,0.0005597014925373,81.57668078436244,-5.284916201117318,7.469101123595506,1.0929775280898877,20.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2024-02-06,0.0020560747663551,82.52661405076375,-4.1140449438202245,6.436842105263159,1.1780701754385965,30.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
WI,2024-02-07,0.0039473684210526,81.16906321796044,-2.437222222222222,7.407821229050279,2.487709497206704,28.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
WI,2024-02-08,0.2096363636363636,74.23140665069793,0.5898876404494382,8.388135593220339,4.487570621468926,10.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2024-02-09,2.382136602451839,80.06140868703464,0.9813559322033898,10.533522727272729,5.7705714285714285,2.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
WI,2024-02-10,0.0808349146110057,73.69587249379045,-3.441040462427745,3.463157894736842,-0.0073529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2024-02-11,0.0011406844106463,71.36790273857574,-5.164367816091954,1.9988439306358383,-1.5881502890173411,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2024-02-12,0.0028195488721804,70.05085452809068,-4.978977272727272,3.3293785310734463,-0.8184659090909091,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2024-02-13,0.061070110701107,69.10880811008518,-4.866480446927374,4.892134831460675,0.0101123595505618,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2024-02-14,0.1029684601113172,71.11775354233649,-6.158988764044944,2.876,-1.6465714285714284,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
