STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
SD,2024-01-01,0.0,83.3328711171255,-11.828682170542637,0.4844961240310078,-5.66015625,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-01-02,0.0,83.02080561491174,-8.961832061068701,2.549230769230769,-3.198076923076924,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-01-03,0.0071174377224199,88.22400529919182,-8.84923076923077,0.2823076923076923,-4.277906976744187,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-01-04,0.0032490974729241,88.28495423231836,-7.978461538461539,-2.075968992248062,-5.032170542635659,20.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2024-01-05,0.0999999999999999,90.41352205463112,-6.464615384615384,0.3259541984732824,-3.070384615384615,25.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
SD,2024-01-06,0.9913669064748202,84.67500796706682,-7.37109375,0.5589147286821705,-3.40390625,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2024-01-07,0.1816849816849816,84.39742391352205,-11.95076923076923,-3.115748031496063,-7.521259842519686,19.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2024-01-08,2.933212996389892,87.00448547453155,-12.42442748091603,-5.655725190839695,-9.040076335877863,17.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
SD,2024-01-09,1.743321299638989,82.36869313247531,-15.146153846153846,-4.909923664122138,-10.031923076923078,14.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
SD,2024-01-10,0.2894736842105263,81.08723594506036,-14.595384615384615,-2.5099236641221374,-8.512790697674419,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2024-01-11,0.834065934065934,77.6465360412721,-18.85267175572519,-6.693846153846154,-12.768846153846154,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
SD,2024-01-12,0.90985401459854,78.22141837636124,-23.46412213740458,-16.02,-19.746923076923075,10.0,1.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0
SD,2024-01-13,0.1958955223880597,72.05600716229723,-29.854198473282445,-20.784615384615385,-25.32364341085272,5.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0
SD,2024-01-14,0.0233082706766917,68.76416130479812,-30.66946564885496,-22.63692307692308,-26.66,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
SD,2024-01-15,0.0522058823529411,69.5924607925235,-28.048854961832063,-20.07923076923077,-24.07346153846154,2.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
SD,2024-01-16,0.044485294117647,61.1288112514826,-24.41,-13.08153846153846,-18.71860465116279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-01-17,0.0205882352941176,72.43191177265243,-17.85076923076923,-7.08030303030303,-12.470769230769232,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
SD,2024-01-18,0.9074906367041198,80.62592406257706,-18.54318181818181,-8.103787878787879,-13.32348484848485,14.0,5.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0
SD,2024-01-19,1.156390977443609,72.79561759658662,-22.14263565891473,-13.375968992248062,-17.759302325581395,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
SD,2024-01-20,0.0,77.99403694756302,-24.68702290076336,-10.31640625,-17.471875,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
SD,2024-01-21,0.0059040590405904,75.02048761154974,-15.96640625,-1.4875968992248063,-8.737109375,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0
SD,2024-01-22,0.0022388059701492,84.21112708179336,-10.189922480620154,0.8792307692307693,-4.6434108527131785,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2024-01-23,0.0011194029850746,90.33476745350087,-8.027131782945736,0.5635658914728683,-3.70234375,30.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SD,2024-01-24,0.0062962962962962,88.3998813392236,-5.770542635658915,2.305384615384616,-1.71937984496124,31.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
SD,2024-01-25,0.0117647058823529,88.74984498003025,-5.181395348837209,3.123076923076923,-1.0170542635658917,30.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
SD,2024-01-26,0.0032967032967032,87.76297870216837,-5.628346456692913,3.3359375,-1.1111111111111112,24.0,9.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
SD,2024-01-27,0.0,83.5718318040982,-7.26484375,4.250769230769231,-1.467578125,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-01-28,0.0,79.80893931514794,-5.56953125,7.179230769230769,0.8437007874015747,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2024-01-29,0.0,79.79520363465576,-2.6744186046511627,8.85923076923077,3.113953488372093,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-01-30,0.0,81.08193350088044,-2.1553846153846155,10.14351145038168,4.009615384615385,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-01-31,0.0,77.00655408462185,-1.4868217054263566,11.65,5.092248062015504,11.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2024-02-01,0.0,83.7378643981595,-3.0705426356589145,11.34846153846154,4.1465116279069765,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-02-02,0.0058608058608058,91.83547673875808,-2.1519083969465647,6.968702290076336,2.4083969465648853,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-02-03,0.5312267657992565,96.60524986586984,-0.3603053435114504,3.452671755725191,1.5461832061068703,39.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2024-02-04,2.3838028169014085,96.46765929000928,-0.2908396946564885,3.174045801526717,1.4416030534351143,40.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2024-02-05,0.1323741007194244,85.83086023082994,-2.303053435114504,7.024427480916031,2.3606870229007635,36.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-02-06,0.0093862815884476,81.0357874307733,-0.8633587786259541,9.582442748091603,4.359541984732824,31.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2024-02-07,0.0445255474452554,89.59250584975312,0.1757575757575757,8.696212121212122,4.435984848484848,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2024-02-08,1.0637323943661972,86.99291021554616,-0.7315384615384615,6.181679389312976,2.736153846153846,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
