STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
NC,2024-05-24,6.627272727272728,80.36926017404478,17.891011235955055,28.712921348314605,23.301966292134832,22.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0
NC,2024-05-25,4.693015133876601,79.20233387443604,17.472727272727273,28.719318181818185,23.09602272727273,14.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0
NC,2024-05-26,2.889879518072289,77.60126550735924,16.842528735632182,29.21034482758621,23.026436781609195,18.0,3.0,14.0,0.0,0.0,0.0,3.0,1.0
NC,2024-05-27,11.825310734463276,81.42831754287062,17.746285714285715,29.41314285714286,23.579714285714285,16.0,0.0,27.0,0.0,0.0,0.0,3.0,4.0
NC,2024-05-28,4.410657596371882,70.24070321929105,17.710614525139665,28.620111731843576,23.165363128491624,8.0,1.0,13.0,0.0,0.0,0.0,3.0,1.0
NC,2024-05-29,0.7234813084112149,63.03128446597581,14.492528735632185,28.117816091954023,21.305172413793105,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2024-05-30,0.071310507674144,58.15775037112408,13.036723163841808,26.61073446327684,19.823728813559324,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2024-05-31,0.1721233689205219,56.4903663779677,11.257386363636364,24.84915254237288,18.05454545454545,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-01,0.0274231678486997,61.31277314589981,9.60391061452514,24.866480446927376,17.235195530726255,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-02,0.4454437869822485,70.95088207383581,13.454494382022473,25.36368715083799,19.41797752808989,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-03,3.7303712035995495,77.50650954331101,16.927222222222223,26.48121546961326,21.691388888888888,10.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
NC,2024-06-04,2.73875,78.26968384667205,18.133516483516484,28.89230769230769,23.51291208791209,14.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-05,2.6539954337899543,80.10970851911405,19.26666666666667,29.030601092896177,24.14863387978142,12.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-06,2.0666283084004604,78.55180352103015,19.76648351648352,29.21648351648352,24.49148351648352,11.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-07,6.518538135593221,68.78917433607332,18.74010989010989,29.64230769230769,24.19120879120879,12.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-08,0.0208883553421368,55.89606467375827,14.59322033898305,29.37022471910112,21.981638418079097,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-09,0.2856097560975609,65.81125625676664,16.084,29.801694915254235,22.941714285714284,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-10,4.100110987791343,66.7464497368062,16.24888888888889,28.49337016574586,22.360055865921787,7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-11,0.4037252619324796,66.76578528165865,14.747777777777776,27.65027624309392,21.19861111111112,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-12,0.1677647058823529,69.1331111333089,15.497267759562842,28.41748633879781,21.957377049180327,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-13,0.017269544924154,70.37416059297489,16.832417582417584,29.348351648351645,23.09038461538461,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-14,0.0196032672112018,66.53115447190244,16.99171270718232,31.01657458563536,24.00414364640884,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-15,0.3774795799299883,67.27950169729246,18.78268156424581,31.82234636871508,25.302513966480443,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-16,0.8285211267605633,67.2802566899779,18.908988764044945,30.86741573033708,24.88820224719101,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-17,0.9426076833527358,70.2762633241045,19.334444444444443,29.97111111111112,24.65277777777778,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-18,0.4607683352735739,68.80432216561344,18.571270718232046,30.318232044198897,24.444751381215468,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-19,0.0184241019698725,67.46994540345918,17.449723756906078,29.93867403314917,23.694198895027625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-20,0.0081206496519721,67.31355524451097,17.29,29.98555555555556,23.63777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-21,0.0104838709677419,68.31625624243249,17.291208791208792,30.94535519125683,24.11318681318681,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-22,0.254876615746181,71.54329454479281,18.964606741573032,32.24438202247191,25.60449438202248,8.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-23,0.2116060961313013,71.55703827052623,21.11179775280899,33.03651685393258,27.074157303370782,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-24,1.0953757225433527,69.03241989963249,21.84463276836158,33.20395480225989,27.524293785310736,8.0,1.0,12.0,0.0,1.0,0.0,3.0,0.0
NC,2024-06-25,4.103691275167785,63.92184596195154,18.900568181818183,32.75028248587571,25.814204545454547,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-26,0.039171597633136,69.04406795004319,19.94858757062147,33.71073446327684,26.82966101694916,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-27,1.2546189376443415,76.76523743165612,20.97272727272728,32.701149425287355,26.83936781609196,8.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0
NC,2024-06-28,3.889373601789709,71.09476567044106,20.194350282485875,30.557627118644067,25.37598870056497,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2024-06-29,1.4804935370152763,74.89016867709957,21.41647727272728,32.04772727272727,26.732102272727275,16.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2024-06-30,1.9777906976744184,78.51451634042063,22.56193181818182,32.98295454545455,27.77244318181818,12.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0
NC,2024-07-01,14.528105263157896,75.03805878266125,19.768156424581004,30.885310734463275,25.329943502824857,12.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0
NC,2024-07-02,1.9437571592210765,62.06480547848032,15.778888888888888,29.044134078212288,22.40754189944134,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2024-07-03,0.0685646500593119,67.24824924156323,16.755801104972377,30.077222222222225,23.42305555555556,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2024-07-04,0.0684587813620071,67.73940451267384,18.98418079096045,32.458192090395485,25.721186440677965,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2024-07-05,0.9467378410438908,71.36949242833809,21.464204545454542,34.34886363636363,27.90653409090909,5.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0
