STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
ND,2024-04-20,0.0525547445255474,56.56045772483776,-5.465333333333333,5.841333333333334,0.188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-04-21,0.0,40.82894179521783,-4.1381578947368425,13.784210526315787,4.823026315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-04-22,0.1123287671232876,43.46965859443016,1.5933333333333333,17.145333333333333,9.369333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ND,2024-04-23,0.2068027210884354,56.15999248948688,1.2545454545454544,16.263636363636362,8.75909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-04-24,0.0,40.11905511405089,-0.8776315789473684,17.531578947368423,8.326973684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-04-25,0.1139860139860139,45.92851353124531,3.0766233766233766,22.33506493506493,12.705844155844156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-04-26,3.8613924050632913,78.22866886972471,6.438666666666666,20.14666666666667,13.292666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-04-27,9.453658536585367,79.29014152133061,3.372368421052632,12.003947368421052,7.688157894736841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-04-28,1.0692307692307692,74.09185800641592,-0.4973684210526315,10.88421052631579,5.193421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-04-29,4.704848484848484,80.12056114126875,-0.4597402597402597,10.9,5.22012987012987,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-04-30,3.26078431372549,89.11071409067189,0.9701298701298702,11.049350649350648,6.009740259740259,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-01,9.247486033519554,68.68788417676299,1.151948051948052,12.190909090909091,6.671428571428572,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-02,4.3175,77.64916735265366,3.01948051948052,13.41038961038961,8.214935064935064,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-03,8.405389221556886,82.04787537001769,2.04025974025974,11.555844155844156,6.798051948051949,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-04,0.6086666666666667,78.20827467261958,1.0844155844155845,12.635064935064936,6.85974025974026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-05,0.1193103448275862,64.03469906915812,2.0493506493506497,17.433766233766235,9.741558441558444,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-06,1.249342105263158,70.63930768375403,7.159740259740259,19.33589743589744,13.232467532467531,8.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2024-05-07,7.995454545454546,90.88331183658168,8.163636363636364,15.54025974025974,11.851948051948051,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-08,7.634831460674158,83.61215625763033,6.406410256410256,15.59102564102564,10.998717948717948,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-09,0.0592105263157894,64.75147117388522,6.188311688311688,19.7922077922078,12.99025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-10,0.0067567567567567,48.39839929803279,6.5418918918918925,21.89189189189189,14.21689189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-11,0.0,47.0076273191776,5.992105263157894,24.44868421052632,15.220394736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-12,0.0277777777777777,45.6364410438059,7.205333333333333,24.80133333333333,16.003333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
ND,2024-05-13,0.2503355704697986,54.35394309484224,4.244736842105263,22.189610389610387,13.224342105263156,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-14,1.979878048780488,62.5239037989458,6.993506493506493,21.806410256410256,14.404545454545456,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2024-05-15,1.3235668789808916,79.14108133818948,7.790909090909091,19.52857142857143,13.65974025974026,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2024-05-16,5.235975609756097,70.29408727675896,6.834210526315789,19.646052631578947,13.240131578947368,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-17,2.5809523809523807,68.0845846326066,8.923376623376624,25.568831168831167,17.246103896103897,7.0,0.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
ND,2024-05-18,6.2462857142857136,73.18869142198326,7.752,23.524,15.637999999999998,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-19,0.8172185430463575,61.40765970192655,5.014102564102564,18.24230769230769,11.628205128205128,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ND,2024-05-20,2.6223529411764708,66.56896441466435,5.630263157894737,18.594666666666665,12.109333333333334,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-21,0.224516129032258,66.59220666763143,5.792307692307692,18.72435897435897,12.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-22,2.0157232704402515,62.60714832531017,5.1269230769230765,19.43846153846154,12.282692307692306,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-23,3.080769230769231,82.00396448912979,6.946753246753247,17.705194805194804,12.325974025974029,9.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-24,23.568235294117645,90.76472073716268,4.442105263157895,14.455263157894736,9.448684210526316,9.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-25,8.921875,77.85362611659639,2.481818181818182,14.755844155844157,8.618831168831168,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-26,1.1887323943661972,75.63570271693825,5.545945945945945,18.75675675675676,12.151351351351352,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-27,3.7897590361445785,76.4161383247963,7.12,20.11866666666667,13.619333333333334,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-28,1.92710843373494,74.27872021780873,5.8236842105263165,19.70526315789473,12.764473684210529,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2024-05-29,0.1907142857142857,67.12922890222801,7.064383561643837,21.763013698630136,14.413698630136986,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-30,4.020754716981132,66.31950511439642,8.785526315789474,22.89078947368421,15.838157894736844,8.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2024-05-31,3.492024539877301,59.34220867256437,6.650666666666667,21.337333333333333,13.994,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
