STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
KY,2024-01-01,0.0429718875502008,77.76182149571866,-0.2671641791044776,6.747761194029851,3.2402985074626867,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2024-01-02,0.0276422764227642,78.71125891785418,-1.034328358208955,3.4424242424242424,1.212878787878788,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-03,0.0,84.34965044228726,-5.271641791044776,4.737878787878787,-0.2560606060606061,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KY,2024-01-04,0.0044354838709677,72.7022521111592,-4.5462686567164186,5.17536231884058,0.3216417910447761,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2024-01-05,0.0616935483870967,72.34993720300783,-6.405882352941177,5.602898550724638,-0.3970588235294117,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-06,12.632295719844358,82.82815319879359,-3.166176470588236,6.376811594202898,1.5911764705882354,15.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
KY,2024-01-07,4.758333333333333,88.77555053373962,1.0910447761194029,5.63731343283582,3.364179104477612,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-08,0.9096234309623432,80.2957658884437,-2.2136363636363634,5.944615384615385,1.86015625,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-09,28.763703703703705,85.79351592553266,-0.3333333333333333,9.065217391304348,4.365942028985507,14.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
KY,2024-01-10,11.648301886792453,82.83568510619172,0.3391304347826087,8.017391304347827,4.178260869565218,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KY,2024-01-11,0.1824701195219123,65.79983779622866,-1.0470588235294118,7.365671641791045,3.1734848484848484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-12,8.469169960474307,74.65702331623162,-1.1149253731343285,11.584057971014492,5.233582089552239,11.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
KY,2024-01-13,19.55657370517928,72.68764133400909,-4.1469696969696965,8.2390625,2.05,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2024-01-14,0.2047413793103448,65.670937289401,-9.584848484848486,-0.1904761904761904,-4.798412698412698,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2024-01-15,2.503669724770642,76.76203120674774,-12.336764705882352,-6.413432835820895,-9.347014925373134,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
KY,2024-01-16,1.1968036529680366,72.99766865202827,-13.45,-7.917647058823529,-10.683823529411764,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
KY,2024-01-17,0.0866108786610878,64.73825070833811,-17.261194029850746,-5.6000000000000005,-11.461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-18,0.2471861471861471,55.604462460631545,-13.516417910447762,-1.251470588235294,-7.380597014925373,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
KY,2024-01-19,2.963888888888889,84.44930101695104,-10.139705882352942,-0.0088235294117647,-5.074264705882353,10.0,1.0,0.0,4.0,0.0,7.0,5.0,2.0,0.0
KY,2024-01-20,0.5481481481481482,70.1628984005049,-15.646268656716416,-4.601515151515152,-10.112121212121211,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
KY,2024-01-21,0.0387665198237885,71.47011888192465,-17.776470588235295,-5.241538461538461,-11.496153846153844,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2024-01-22,0.059051724137931,55.67066562007118,-13.461194029850748,2.019117647058824,-5.71044776119403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2024-01-23,2.3477911646586347,71.30093615627473,-3.846376811594203,9.157971014492754,2.6557971014492754,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2024-01-24,14.228571428571428,90.25520105789272,4.576470588235294,12.073913043478262,8.324264705882353,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-25,15.874703557312252,98.09111666376992,8.536764705882353,14.952941176470588,11.74485294117647,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-26,10.426771653543309,89.64054361931322,8.021739130434783,15.576811594202898,11.79927536231884,18.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2024-01-27,1.7966666666666666,94.27277880520823,5.148529411764706,12.05,8.599264705882353,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-28,15.79757085020243,93.44018850203692,3.4363636363636365,9.02686567164179,6.253787878787879,14.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0
KY,2024-01-29,3.82530612244898,89.49124513277269,0.8611940298507463,5.167164179104478,3.014179104477612,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024-01-30,0.2213991769547325,85.13235101209636,-0.3289855072463768,5.41969696969697,2.575757575757576,8.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
KY,2024-01-31,0.8520491803278689,82.90468675876541,0.5797101449275363,7.653623188405797,4.116666666666667,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
