STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
SD,2010-01-01,-17.60065359477124,0.2444444444444444,81.1161834882698,-22.377124183006536,-12.824183006535948,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
SD,2010-01-02,-18.92533333333333,0.212890625,81.13867753837526,-24.739735099337747,-13.172,7.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
SD,2010-01-03,-15.040584415584416,0.3242307692307692,78.12764038336793,-19.385064935064936,-10.696103896103896,9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0
SD,2010-01-04,-13.14967741935484,0.1626865671641791,81.76437921433072,-16.703870967741935,-9.595483870967742,17.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0
SD,2010-01-05,-12.752564102564104,0.1614232209737827,82.26202365708242,-16.581410256410255,-8.923717948717949,29.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,3.0
SD,2010-01-06,-14.333333333333334,3.57752808988764,82.04332359406504,-18.44551282051282,-10.221153846153848,15.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,3.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,3.0
SD,2010-01-07,-20.009415584415585,2.4104089219330853,78.87871221170667,-24.99805194805195,-15.02077922077922,7.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
SD,2010-01-08,-23.104901960784314,0.1078651685393258,75.96560722949027,-28.95294117647059,-17.25686274509804,6.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2010-01-09,-19.0225165562914,0.033955223880597,73.38566837977235,-26.610596026490065,-11.434437086092714,3.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2010-01-10,-8.588888888888889,0.0399239543726235,70.78074231246478,-17.226797385620912,0.0490196078431372,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
