STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
MN,2010-01-01,-20.156557377049182,0.0099056603773584,74.60687285967443,-24.88695652173913,-15.399453551912568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0
MN,2010-01-02,-25.48695652173913,0.0213270142180094,71.19630427864034,-32.63315217391305,-18.340760869565216,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MN,2010-01-03,-25.20437158469945,0.0,71.28428861372565,-32.36630434782609,-18.050819672131148,4.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0
MN,2010-01-04,-23.00026595744681,0.0027777777777777,71.57144989448065,-30.26063829787234,-15.739893617021275,6.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
MN,2010-01-05,-20.38729729729729,0.0,67.18471942736022,-27.19783783783784,-13.566666666666666,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MN,2010-01-06,-17.669086021505375,0.3425233644859813,69.71447838934988,-23.43010752688172,-11.909625668449197,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0
MN,2010-01-07,-16.06149732620321,1.9779411764705883,76.85674620212022,-20.077540106951872,-12.045454545454543,4.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,11.0,1.0,1.0
MN,2010-01-08,-19.16436170212766,0.6719806763285023,73.61922945048735,-23.773936170212767,-14.554787234042552,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
MN,2010-01-09,-21.26263440860215,0.0014218009478672,72.05197685272292,-28.44301075268817,-14.08225806451613,8.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MN,2010-01-10,-17.425271739130434,0.0273584905660377,72.40581053255508,-23.823913043478264,-11.026630434782607,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
MN,2010-01-11,-11.826470588235296,0.1439814814814815,80.33830681713488,-16.47486631016043,-7.17807486631016,14.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0
MN,2010-01-12,-10.980376344086022,0.0185185185185185,83.78273413759443,-16.486559139784948,-5.474193548387097,22.0,4.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0
MN,2010-01-13,-8.004521276595744,0.0036697247706422,86.16873478633185,-12.76276595744681,-3.2462765957446806,38.0,3.0,0.0,0.0,0.0,0.0,8.0,12.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0
MN,2010-01-14,-6.277393617021277,0.0022727272727272,88.67577609547907,-10.853191489361702,-1.701595744680851,46.0,7.0,0.0,0.0,0.0,1.0,4.0,8.0,3.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0
MN,2010-01-15,-6.006648936170213,0.0059633027522935,87.50812723113005,-10.9,-1.1132978723404257,42.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
