STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
IL,2010-01-01,-8.934693877551021,0.1722960151802656,74.6812371695465,-15.117687074829933,-2.751700680272109,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
IL,2010-01-02,-14.071088435374149,0.0107750472589792,75.5749606136138,-18.30544217687075,-9.83673469387755,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2010-01-03,-14.986394557823129,0.0,72.35911780850485,-19.3843537414966,-10.58843537414966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
IL,2010-01-04,-13.95748299319728,0.0,76.12501485682131,-18.351700680272103,-9.56326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
IL,2010-01-05,-12.9,0.0,73.06504642393183,-16.905405405405407,-8.894594594594595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
IL,2010-01-06,-12.154109589041097,0.1721611721611721,73.31739407790955,-17.208843537414964,-7.126027397260275,17.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0
IL,2010-01-07,-9.980272108843536,5.279379562043795,81.80285605402788,-14.631972789115649,-5.328571428571428,22.0,7.0,0.0,1.0,0.0,1.0,1.0,15.0,2.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,4.0,0.0,2.0
IL,2010-01-08,-10.07278911564626,3.0804469273743016,78.77551681189215,-13.82027027027027,-6.348299319727891,14.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0,1.0
IL,2010-01-09,-13.896206896551725,0.0287072243346007,77.17328932726073,-19.21862068965517,-8.573793103448276,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
IL,2010-01-10,-15.047916666666667,0.0019047619047619,77.34454958506932,-21.37013888888889,-8.711724137931034,14.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IL,2010-01-11,-10.608843537414966,0.0086142322097378,73.29366491207368,-16.904761904761905,-4.312925170068027,5.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
IL,2010-01-12,-6.588356164383561,0.0346863468634686,78.74944268348806,-10.49246575342466,-2.6842465753424656,17.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
IL,2010-01-13,-5.337755102040816,0.0145220588235294,78.82683781475873,-10.911486486486488,0.2346938775510204,15.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2010-01-14,-0.8520408163265306,0.0005649717514124,75.5855720434073,-6.357142857142857,4.653061224489796,16.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2010-01-15,1.5393835616438356,0.0210820895522388,85.40278065101194,-1.9678082191780824,5.068707482993197,52.0,4.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
IL,2010-01-16,-0.577891156462585,0.013733075435203,92.32153279604806,-2.6442176870748297,1.48843537414966,86.0,9.0,0.0,1.0,0.0,3.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0
IL,2010-01-17,-0.8184931506849316,0.0729885057471264,92.45188423718454,-3.182876712328767,1.545890410958904,103.0,14.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
IL,2010-01-18,-0.5706896551724138,0.0413793103448275,94.23305716219066,-3.0668965517241378,1.9255172413793105,109.0,8.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
