STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
TX,2010-01-01,5.621666666666667,0.6705371248025276,70.330986520643,-1.5164444444444445,12.78691796008869,29.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-02,5.067794759825328,0.0153296266878474,69.19565700246262,-2.4708061002178647,12.600434782608696,28.0,4.0,0.0,0.0,0.0,4.0,1.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
TX,2010-01-03,4.950108459869848,0.0118577075098814,76.76640947140825,-0.83058568329718,10.7495670995671,41.0,5.0,0.0,0.0,5.0,5.0,4.0,12.0,1.0,0.0,0.0,12.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0
TX,2010-01-04,3.6094360086767896,0.0929797191887675,72.94834345651643,-1.5603036876355747,8.78896103896104,28.0,4.0,0.0,1.0,1.0,1.0,3.0,11.0,2.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0
TX,2010-01-05,2.0488197424892705,0.0047507788161993,70.65861797855969,-4.11030042918455,8.253927813163482,18.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TX,2010-01-06,4.219871794871795,0.073038073038073,75.78241528141375,-2.4525641025641023,10.892307692307693,35.0,2.0,0.0,0.0,8.0,2.0,6.0,22.0,1.0,0.0,0.0,17.0,4.0,1.0,22.0,1.0,3.0,0.0,0.0,0.0
TX,2010-01-07,4.196637744034708,0.9651340996168584,71.07072255029718,-3.073376623376624,11.486393088552916,58.0,10.0,0.0,1.0,16.0,5.0,2.0,14.0,2.0,0.0,1.0,18.0,5.0,2.0,26.0,4.0,8.0,3.0,0.0,0.0
TX,2010-01-08,-2.572125813449024,0.1573732718894009,48.64879117990715,-7.380952380952381,2.2442516268980475,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
TX,2010-01-09,-3.705183585313175,0.0142521534847298,53.88437613592507,-9.990064794816414,2.606008583690987,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-10,-0.7681917211328976,0.0,55.7748442836788,-8.788888888888888,7.255939524838013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-11,2.3505446623093684,0.0202978056426332,60.54426504121619,-6.082570806100218,10.78401727861771,4.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-12,5.765468409586057,0.0832293291731669,66.67472665200988,-2.6114967462039047,14.137908496732026,22.0,2.0,0.0,0.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
TX,2010-01-13,7.678138528138528,0.552887537993921,71.36752418620273,0.2658008658008658,15.09047619047619,50.0,11.0,0.0,0.0,15.0,1.0,2.0,11.0,5.0,0.0,0.0,17.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0
TX,2010-01-14,9.877956989247313,2.6241454545454546,81.54038958052116,4.389462365591398,15.36802575107296,79.0,8.0,17.0,0.0,20.0,0.0,4.0,19.0,6.0,0.0,0.0,26.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-15,10.18952483801296,16.9531512605042,86.46668516172426,6.230669546436285,14.137849462365592,75.0,4.0,12.0,0.0,26.0,0.0,1.0,14.0,2.0,0.0,0.0,27.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0
TX,2010-01-16,8.590849673202614,15.37459306440198,81.03470995453335,4.143355119825708,13.059565217391304,60.0,7.0,0.0,0.0,13.0,0.0,0.0,8.0,5.0,0.0,0.0,23.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0
TX,2010-01-17,8.72150655021834,0.8623622047244095,73.41423508866606,1.8755458515283845,15.586739130434784,67.0,16.0,0.0,0.0,0.0,1.0,0.0,12.0,5.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
TX,2010-01-18,11.453186813186813,0.057976653696498,73.93106034782174,3.38043956043956,19.525934065934063,50.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
TX,2010-01-19,14.246280087527351,0.1073245952197378,76.28983320897292,7.286214442013129,21.206345733041573,64.0,18.0,1.0,0.0,3.0,0.0,3.0,12.0,6.0,0.0,0.0,21.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-20,15.623974082073431,0.3487565938206481,79.68214558243356,9.530021598272135,21.71792656587473,73.0,17.0,8.0,0.0,8.0,0.0,8.0,28.0,6.0,0.0,0.0,24.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-21,14.220430107526882,0.8194915254237288,59.910328337212434,6.570967741935484,21.86989247311828,59.0,16.0,11.0,0.0,8.0,0.0,4.0,15.0,5.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-22,14.27060737527115,0.143559718969555,62.98714739101983,5.748590021691974,22.77948164146868,39.0,19.0,0.0,0.0,5.0,0.0,5.0,19.0,10.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-23,15.32150655021834,0.9414442700156986,72.32161384661661,8.088209606986899,22.554803493449786,52.0,2.0,2.0,0.0,12.0,0.0,8.0,29.0,0.0,0.0,5.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-24,11.235557986870896,0.8308661417322835,52.73238331893427,5.105021834061136,17.383842794759826,3.0,0.0,3.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
TX,2010-01-25,8.327682403433476,0.0260392156862745,51.27930245745626,0.1257510729613734,16.52961373390558,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-26,8.667386609071274,0.0184723304754481,52.50854742760484,0.2518358531317494,17.08236559139785,3.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-27,10.742778993435447,0.029453125,65.66905258579618,3.422319474835886,18.06318082788671,11.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
TX,2010-01-28,12.7658747300216,5.052700729927008,83.15188628134452,7.674946004319654,17.8647311827957,64.0,5.0,46.0,13.0,29.0,9.0,0.0,8.0,2.0,0.0,2.0,26.0,2.0,0.0,36.0,2.0,4.0,3.0,0.0,1.0
TX,2010-01-29,6.944239130434783,28.28018018018018,86.5975792891563,1.1880434782608695,12.722510822510824,65.0,2.0,56.0,24.0,26.0,21.0,0.0,8.0,1.0,0.0,1.0,24.0,4.0,0.0,31.0,3.0,12.0,6.0,0.0,2.0
TX,2010-01-30,1.8858552631578949,2.5627039627039627,75.66143493363172,-2.745614035087719,6.5297592997811815,10.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TX,2010-01-31,2.2907894736842103,0.1160873080032336,81.88090834822358,-2.4719912472647705,7.058515283842795,63.0,8.0,0.0,0.0,1.0,1.0,4.0,22.0,4.0,0.0,0.0,17.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
TX,2010-02-01,4.007543103448276,0.2525475285171102,85.72749623088589,-0.7135483870967743,8.729247311827956,92.0,6.0,2.0,0.0,12.0,0.0,11.0,34.0,6.0,0.0,0.0,33.0,3.0,0.0,16.0,0.0,0.0,1.0,0.0,3.0
TX,2010-02-02,6.680453563714903,0.8402861445783133,86.39401176481546,2.0533477321814257,11.32,104.0,19.0,0.0,0.0,16.0,0.0,9.0,28.0,10.0,0.0,0.0,32.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0
TX,2010-02-03,7.273002159827214,11.259225352112676,89.16800432742879,4.045140388768899,10.502155172413794,86.0,7.0,2.0,1.0,31.0,0.0,0.0,9.0,6.0,0.0,0.0,30.0,4.0,0.0,36.0,0.0,3.0,0.0,0.0,0.0
TX,2010-02-04,7.4937768240343345,20.48399720475192,93.11640242584336,5.458154506437769,9.534047109207709,92.0,9.0,2.0,4.0,28.0,0.0,0.0,6.0,6.0,0.0,0.0,30.0,6.0,0.0,34.0,0.0,2.0,1.0,0.0,2.0
TX,2010-02-05,7.976716738197425,6.3112937812723375,83.88900708543636,4.342918454935623,11.608528784648186,90.0,10.0,1.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,28.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
TX,2010-02-06,8.515591397849462,0.1044600938967136,76.05215808394276,2.33505376344086,14.701502145922746,57.0,11.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
TX,2010-02-07,7.813913043478261,0.11996879875195,81.15721294261606,3.082173913043478,12.545652173913044,75.0,6.0,0.0,1.0,9.0,2.0,6.0,18.0,4.0,0.0,0.0,22.0,4.0,0.0,18.0,0.0,2.0,1.0,0.0,1.0
TX,2010-02-08,8.197537473233405,3.588273852876912,86.20478376318786,4.131049250535332,12.264025695931478,99.0,4.0,38.0,3.0,20.0,3.0,1.0,8.0,2.0,0.0,3.0,27.0,4.0,0.0,31.0,0.0,6.0,1.0,0.0,2.0
TX,2010-02-09,5.296268656716418,7.073129992737837,68.61658650595494,-0.0449893390191897,10.637526652452026,10.0,1.0,11.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
TX,2010-02-10,3.3220212765957444,0.2293343653250774,64.75867657677172,-0.7157446808510638,7.359787234042553,8.0,1.0,3.0,7.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,2.0,1.0,0.0,0.0
TX,2010-02-11,3.496170212765957,6.244365192582026,84.00016553486118,0.5197872340425532,6.472553191489362,74.0,15.0,1.0,10.0,23.0,1.0,2.0,7.0,1.0,0.0,1.0,31.0,2.0,0.0,34.0,5.0,14.0,6.0,0.0,2.0
TX,2010-02-12,3.241883116883117,13.723388848660392,84.78469343020954,-0.1231101511879049,6.6023758099352055,63.0,9.0,1.0,3.0,5.0,2.0,2.0,7.0,3.0,0.0,0.0,20.0,0.0,0.0,9.0,1.0,9.0,2.0,0.0,4.0
TX,2010-02-13,4.777537796976242,0.3386327503974563,79.5388461879096,-0.8222462203023758,10.393318965517242,68.0,23.0,0.0,1.0,0.0,2.0,1.0,15.0,8.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
TX,2010-02-14,7.361630434782609,0.1239583333333333,78.538329118102,0.2895652173913043,14.443506493506492,70.0,26.0,2.0,0.0,8.0,0.0,2.0,24.0,7.0,0.0,5.0,25.0,1.0,0.0,15.0,0.0,2.0,1.0,1.0,3.0
TX,2010-02-15,5.319114470842333,0.4437212863705972,55.37957254189149,-1.9654427645788333,12.636774193548389,9.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2010-02-16,4.009639830508474,0.0188958009331259,51.84072839184957,-3.076744186046512,11.099154334038056,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2010-02-17,5.178051391862955,0.001863354037267,51.44217798168945,-2.755032119914347,13.111134903640256,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2010-02-18,7.435546038543897,0.1324261275272162,56.33230427586882,-1.0237687366167023,15.894860813704495,10.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2010-02-19,9.967773019271949,1.94080547112462,70.40674348102343,2.880085653104925,17.051599147121536,32.0,0.0,0.0,0.0,5.0,0.0,4.0,13.0,0.0,0.0,0.0,17.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2010-02-20,12.03920704845815,0.3101335428122545,79.89169216777549,6.644052863436124,17.434649122807016,56.0,15.0,5.0,0.0,8.0,0.0,3.0,13.0,10.0,0.0,0.0,19.0,5.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0
TX,2010-02-21,13.567903930131004,1.0778204144282426,76.97300813066404,7.923144104803494,19.20391304347826,82.0,23.0,23.0,1.0,17.0,0.0,0.0,8.0,7.0,0.0,1.0,27.0,5.0,0.0,28.0,1.0,3.0,0.0,0.0,1.0
TX,2010-02-22,9.560385438972162,0.6498827208756842,76.3709751286099,3.139400428265525,15.9813704496788,37.0,16.0,3.0,4.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,12.0,1.0,0.0,10.0,2.0,8.0,2.0,0.0,4.0
TX,2010-02-23,4.025978260869565,2.1274096385542167,79.34961063921071,-0.3013043478260869,8.353260869565217,66.0,7.0,2.0,18.0,19.0,0.0,2.0,17.0,3.0,0.0,0.0,29.0,3.0,0.0,33.0,1.0,24.0,5.0,0.0,2.0
TX,2010-02-24,2.38866090712743,4.072327964860908,66.81503508624918,-2.803671706263499,7.592241379310345,14.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
TX,2010-02-25,6.151633986928104,0.065378548895899,59.92621860752476,-1.666304347826087,13.97895878524946,8.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2010-02-26,9.005021834061136,0.3904724409448818,70.09346202189163,1.9986899563318776,16.011546840958605,45.0,1.0,11.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0
TX,2010-02-27,8.10824295010846,0.8741420590582601,61.05072495550192,0.7943600867678958,15.422125813449023,25.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TX,2010-02-28,9.837390350877191,0.2160901045856798,58.82589785563905,1.8037280701754383,17.871052631578948,35.0,8.0,0.0,0.0,18.0,1.0,1.0,8.0,2.0,0.0,2.0,14.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0
TX,2010-03-01,10.19186295503212,9.155516759776535,76.29422433102933,3.980769230769231,16.39380341880342,66.0,7.0,5.0,1.0,24.0,0.0,1.0,9.0,0.0,0.0,2.0,28.0,1.0,0.0,32.0,1.0,4.0,1.0,0.0,0.0
TX,2010-03-02,6.942234042553191,3.3661481481481483,68.00595569810694,0.9545647558386412,12.924255319148935,13.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2010-03-03,8.216489361702127,0.0305683563748079,62.39907930875626,0.3808510638297872,16.052127659574467,27.0,2.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TX,2010-03-04,11.028329809725156,0.001924557351809,63.07007480215083,2.612896405919662,19.450843881856542,35.0,4.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
TX,2010-03-05,13.07691489361702,0.0242703533026113,68.37978419072294,5.896178343949044,20.255744680851063,31.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2010-03-06,13.806852248394003,0.032421875,67.78453121627597,8.22997858672377,19.383725910064243,24.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TX,2010-03-07,14.513685344827588,0.6375192604006163,77.78115778087341,9.96875,19.05901287553648,55.0,3.0,2.0,0.0,22.0,0.0,3.0,7.0,2.0,0.0,0.0,20.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
TX,2010-03-08,14.916524520255864,3.996077032810271,84.87540739519632,11.773987206823028,18.059061833688705,80.0,5.0,36.0,1.0,27.0,0.0,2.0,12.0,3.0,0.0,1.0,24.0,6.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
