STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
ND,2010-01-01,-24.003043478260867,0.0854961832061068,78.98186763045746,-30.19568965517241,-17.803448275862067,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
ND,2010-01-02,-25.14913043478261,0.1356060606060606,80.42253107425687,-30.25,-20.04608695652174,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0
ND,2010-01-03,-19.744871794871795,0.4856060606060605,78.64681046510819,-23.235897435897435,-16.253846153846155,7.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
ND,2010-01-04,-15.3508547008547,0.367175572519084,82.2394067337228,-17.629059829059827,-13.072649572649572,7.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
ND,2010-01-05,-14.41,0.6868217054263566,83.05245408565546,-16.756410256410255,-12.038260869565216,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,2.0
ND,2010-01-06,-16.447457627118645,5.124615384615385,81.92003647556042,-19.95677966101695,-12.93813559322034,10.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,7.0,4.0,0.0,1.0
ND,2010-01-07,-23.84568965517241,1.3068702290076335,78.33845753560126,-29.06896551724138,-18.589830508474577,5.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0
ND,2010-01-08,-28.10301724137931,0.0099236641221374,81.42735710767232,-33.59137931034483,-22.614655172413794,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
ND,2010-01-09,-22.757894736842108,0.0,75.74281570913483,-29.65304347826087,-15.919298245614035,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2010-01-10,-11.178947368421053,0.0162790697674418,80.05747292760927,-18.30526315789474,-4.109565217391305,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
ND,2010-01-11,-8.514782608695652,0.0136363636363636,88.2699779207345,-13.62844827586207,-3.3974358974358974,31.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
ND,2010-01-12,-6.529831932773109,0.0,83.62718691479178,-11.149579831932773,-1.9100840336134453,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2010-01-13,-3.438888888888889,0.0,81.71146259973396,-8.623931623931623,1.7461538461538462,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2010-01-14,-3.5230088495575225,0.0022556390977443,88.42005137215713,-9.011403508771927,2.0122807017543862,18.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
ND,2010-01-15,-3.3726495726495727,0.0,84.64550873259964,-7.695726495726496,0.9504273504273504,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2010-01-16,-0.5327433628318584,0.0,78.67010322893704,-4.477876106194691,3.241228070175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2010-01-17,-2.1119469026548674,0.00859375,84.66735615622784,-7.275221238938053,3.0513274336283187,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
ND,2010-01-18,-7.737610619469026,0.0,88.95118530137627,-14.110619469026547,-1.3646017699115045,43.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0
ND,2010-01-19,-8.66359649122807,0.0022727272727272,90.56458137998928,-12.490350877192984,-4.836842105263158,43.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0
ND,2010-01-20,-6.373008849557522,0.06640625,90.60397021803644,-9.130973451327431,-3.6150442477876106,45.0,4.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,5.0,1.0,5.0,1.0,0.0,1.0
ND,2010-01-21,-4.640350877192983,0.6896825396825397,90.77028951636748,-6.6,-2.6807017543859653,39.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0
ND,2010-01-22,-3.016517857142857,1.4070866141732283,93.4855395538263,-4.4071428571428575,-1.6309734513274337,40.0,4.0,0.0,3.0,2.0,8.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,7.0,2.0,7.0,1.0,0.0,4.0
ND,2010-01-23,-1.9777272727272728,7.97244094488189,93.03994894995796,-3.565454545454545,-0.39,32.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0
ND,2010-01-24,-4.064864864864865,1.8203125,91.1533376707518,-6.993693693693693,-1.136036036036036,21.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,1.0,4.0,1.0,0.0,7.0,0.0,6.0,2.0,0.0,2.0
ND,2010-01-25,-10.156880733944954,1.950406504065041,84.71187867013933,-14.296330275229357,-6.008181818181818,13.0,5.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,3.0
ND,2010-01-26,-16.24955357142857,0.6561538461538461,77.83560141872148,-20.65892857142857,-11.877876106194693,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
ND,2010-01-27,-17.1570796460177,0.0022727272727272,76.07705064413375,-20.512389380530973,-13.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0
ND,2010-01-28,-20.03274336283185,0.0052631578947368,75.76580743264195,-25.11946902654867,-14.946491228070176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2010-01-29,-19.25454545454545,0.0030534351145038,78.60492436032126,-24.85135135135135,-13.734545454545454,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2010-01-30,-18.47589285714286,0.0031007751937984,80.24522215564144,-24.1566371681416,-12.831858407079649,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2010-01-31,-18.341517857142858,1.2919354838709678,81.34996215151338,-22.6787610619469,-14.00535714285714,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ND,2010-02-01,-17.962389380530972,0.6704545454545454,82.65885074449875,-21.34690265486725,-14.57787610619469,8.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0
