STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
IN,2010-01-01,-6.6755,0.2811004784688995,76.56461103532025,-12.563,-0.7879999999999999,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0
IN,2010-01-02,-11.018181818181818,0.7060240963855422,77.33652581122836,-14.776,-7.268686868686869,7.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0
IN,2010-01-03,-12.486138613861383,0.4185273159144893,76.03430218495073,-17.553465346534654,-7.418811881188119,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
IN,2010-01-04,-10.39207920792079,0.4836363636363636,79.65713392630845,-14.495049504950495,-6.289108910891089,7.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
IN,2010-01-05,-9.256930693069307,0.8103837471783296,80.982693777328,-12.216831683168316,-6.297029702970297,9.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
IN,2010-01-06,-9.101,0.1075,79.12716197222596,-12.391000000000002,-5.813861386138615,8.0,0.0,0.0,0.0,0.0,5.0,1.0,9.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
IN,2010-01-07,-8.515841584158416,2.201847575057737,83.40482915714627,-12.08217821782178,-4.949504950495049,13.0,10.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,3.0
IN,2010-01-08,-8.5975,4.465366972477064,82.75549428906325,-12.631000000000002,-4.564,10.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
IN,2010-01-09,-9.118181818181816,0.8365155131264916,79.77102705345145,-13.11818181818182,-5.118181818181818,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
IN,2010-01-10,-11.286,0.0849878934624697,77.27585272255097,-16.211,-6.361000000000001,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
