year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2024,NORTH DAKOTA,ND,2024-06-02,22,7.0,74.0,18.0,1.0,0.0
2024,NORTH DAKOTA,ND,2024-06-09,23,4.0,68.0,23.0,4.0,1.0
2024,NORTH DAKOTA,ND,2024-06-16,24,4.0,70.0,22.0,3.0,1.0
2024,NORTH DAKOTA,ND,2024-06-23,25,4.0,64.0,27.0,4.0,1.0
2024,NORTH DAKOTA,ND,2024-06-30,26,4.0,66.0,23.0,5.0,2.0
2024,NORTH DAKOTA,ND,2024-07-07,27,5.0,65.0,24.0,5.0,1.0
2024,NORTH DAKOTA,ND,2024-07-14,28,6.0,71.0,20.0,3.0,0.0
2024,NORTH DAKOTA,ND,2024-07-21,29,5.0,65.0,25.0,4.0,1.0
2024,NORTH DAKOTA,ND,2024-07-28,30,6.0,59.0,28.0,6.0,1.0
2024,NORTH DAKOTA,ND,2024-08-04,31,5.0,68.0,23.0,3.0,1.0
2024,NORTH DAKOTA,ND,2024-08-11,32,5.0,64.0,25.0,5.0,1.0
2024,NORTH DAKOTA,ND,2024-08-18,33,6.0,55.0,29.0,9.0,1.0
2024,NORTH DAKOTA,ND,2024-08-25,34,7.0,65.0,20.0,6.0,2.0
2024,NORTH DAKOTA,ND,2024-09-01,35,8.0,59.0,24.0,7.0,2.0
2024,NORTH DAKOTA,ND,2024-09-08,36,10.0,57.0,24.0,7.0,2.0
2024,NORTH DAKOTA,ND,2024-09-15,37,8.0,57.0,25.0,7.0,3.0
2024,NORTH DAKOTA,ND,2024-09-22,38,5.0,58.0,26.0,8.0,3.0
2024,NORTH DAKOTA,ND,2024-09-29,39,6.0,57.0,26.0,8.0,3.0
2024,NORTH DAKOTA,ND,2024-10-06,40,8.0,58.0,25.0,7.0,2.0
2024,NORTH DAKOTA,ND,2024-10-13,41,8.0,58.0,25.0,7.0,2.0
2024,NORTH DAKOTA,ND,2024-10-20,42,9.0,59.0,22.0,8.0,2.0
