year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2024,KANSAS,KS,2024-05-19,20,5.0,53.0,29.0,11.0,2.0
2024,KANSAS,KS,2024-05-26,21,7.0,54.0,32.0,6.0,1.0
2024,KANSAS,KS,2024-06-02,22,9.0,55.0,30.0,5.0,1.0
2024,KANSAS,KS,2024-06-09,23,8.0,57.0,30.0,4.0,1.0
2024,KANSAS,KS,2024-06-16,24,9.0,54.0,31.0,5.0,1.0
2024,KANSAS,KS,2024-06-23,25,13.0,49.0,32.0,5.0,1.0
2024,KANSAS,KS,2024-06-30,26,13.0,44.0,34.0,7.0,2.0
2024,KANSAS,KS,2024-07-07,27,18.0,47.0,28.0,5.0,2.0
2024,KANSAS,KS,2024-07-14,28,16.0,45.0,28.0,8.0,3.0
2024,KANSAS,KS,2024-07-21,29,13.0,44.0,28.0,10.0,5.0
2024,KANSAS,KS,2024-07-28,30,12.0,40.0,31.0,12.0,5.0
2024,KANSAS,KS,2024-08-04,31,11.0,36.0,31.0,15.0,7.0
2024,KANSAS,KS,2024-08-11,32,10.0,36.0,31.0,15.0,8.0
2024,KANSAS,KS,2024-08-18,33,11.0,34.0,30.0,16.0,9.0
2024,KANSAS,KS,2024-08-25,34,10.0,35.0,30.0,16.0,9.0
2024,KANSAS,KS,2024-09-01,35,11.0,37.0,29.0,15.0,8.0
2024,KANSAS,KS,2024-09-08,36,9.0,32.0,32.0,17.0,10.0
2024,KANSAS,KS,2024-09-15,37,9.0,29.0,30.0,18.0,14.0
2024,KANSAS,KS,2024-09-22,38,8.0,30.0,32.0,18.0,12.0
2024,KANSAS,KS,2024-09-29,39,8.0,29.0,31.0,17.0,15.0
2024,KANSAS,KS,2024-10-06,40,8.0,29.0,31.0,17.0,15.0
2024,KANSAS,KS,2024-10-13,41,8.0,34.0,37.0,13.0,8.0
