year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2024,IOWA,IA,2024-05-26,21,19.0,54.0,22.0,4.0,1.0
2024,IOWA,IA,2024-06-02,22,15.0,58.0,22.0,4.0,1.0
2024,IOWA,IA,2024-06-09,23,17.0,56.0,22.0,4.0,1.0
2024,IOWA,IA,2024-06-16,24,16.0,58.0,22.0,3.0,1.0
2024,IOWA,IA,2024-06-23,25,15.0,62.0,18.0,4.0,1.0
2024,IOWA,IA,2024-06-30,26,16.0,57.0,20.0,5.0,2.0
2024,IOWA,IA,2024-07-07,27,18.0,58.0,18.0,4.0,2.0
2024,IOWA,IA,2024-07-14,28,17.0,57.0,19.0,5.0,2.0
2024,IOWA,IA,2024-07-21,29,18.0,57.0,20.0,4.0,1.0
2024,IOWA,IA,2024-07-28,30,19.0,58.0,19.0,3.0,1.0
2024,IOWA,IA,2024-08-04,31,20.0,57.0,18.0,4.0,1.0
2024,IOWA,IA,2024-08-11,32,20.0,57.0,18.0,4.0,1.0
2024,IOWA,IA,2024-08-18,33,20.0,57.0,18.0,4.0,1.0
2024,IOWA,IA,2024-08-25,34,20.0,57.0,18.0,4.0,1.0
2024,IOWA,IA,2024-09-01,35,20.0,57.0,18.0,4.0,1.0
2024,IOWA,IA,2024-09-08,36,22.0,55.0,18.0,4.0,1.0
2024,IOWA,IA,2024-09-15,37,20.0,57.0,18.0,4.0,1.0
2024,IOWA,IA,2024-09-22,38,19.0,58.0,18.0,4.0,1.0
2024,IOWA,IA,2024-09-29,39,18.0,59.0,18.0,4.0,1.0
2024,IOWA,IA,2024-10-06,40,18.0,59.0,18.0,4.0,1.0
2024,IOWA,IA,2024-10-13,41,20.0,56.0,19.0,4.0,1.0
