STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
SD,2006-01-13,-0.0687878787878787,5.231515151515152,0.006951871657754,70.60821064778006,-5.369090909090909,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2006-01-14,2.546625766871166,8.979141104294477,0.0,69.97905049540657,-3.885889570552147,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2006-01-15,4.091358024691358,10.559876543209876,0.0086021505376344,63.15133797291261,-2.3771604938271604,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SD,2006-01-16,0.3733128834355828,5.465030674846625,0.1059459459459459,74.33354602320247,-4.718404907975461,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
SD,2006-01-17,-3.78109756097561,0.5676829268292684,0.0397849462365591,70.12345117143974,-8.129878048780487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2006-01-18,-1.2003048780487804,4.4,0.0666666666666666,70.21764763322938,-6.800609756097561,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
SD,2006-01-19,-0.3631097560975609,5.009146341463414,0.8879120879120879,80.10245653631117,-5.735365853658537,11.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
SD,2006-01-20,-2.2444099378881988,2.772049689440994,0.2098360655737705,77.39650556886767,-7.264197530864197,20.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
SD,2006-01-21,-1.6003105590062114,4.29320987654321,0.0349462365591397,69.71312837418475,-7.489440993788819,13.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SD,2006-01-22,-3.780864197530864,3.3828220858895706,0.0241935483870967,74.41888294126859,-10.96319018404908,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2006-01-23,-2.7848765432098763,4.2370370370370365,0.0275675675675675,63.50322571116472,-9.806790123456793,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-01-24,1.3591463414634146,7.327439024390244,0.0016129032258064,53.96316498716104,-4.609146341463415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2006-01-25,1.010429447852761,9.022560975609755,0.1204301075268817,60.234107191088086,-7.002453987730062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-01-26,3.954573170731707,11.59268292682927,0.0,52.59792215892738,-3.6835365853658537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2006-01-27,3.9240853658536574,11.121951219512194,0.0026881720430107,57.86447595198958,-3.2737804878048777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2006-01-28,2.4341614906832296,7.778260869565217,0.2728260869565218,73.50312852043307,-2.909937888198758,12.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
SD,2006-01-29,0.8416149068322981,5.198148148148149,0.417032967032967,77.05718528383687,-3.536645962732919,18.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
SD,2006-01-30,0.1850931677018633,5.509316770186335,0.1407608695652173,69.93488010493735,-5.139130434782609,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2006-01-31,0.4969135802469135,5.246296296296296,0.4416666666666666,73.07030562738107,-4.252469135802469,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
SD,2006-02-01,0.1088050314465408,6.122012578616352,0.8869565217391304,74.87294963805904,-5.904402515723271,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-02-02,1.0736024844720498,6.898136645962732,0.0178378378378378,63.65948743171344,-4.750931677018634,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
SD,2006-02-03,-1.805625,4.665,0.0902702702702702,73.23574814609593,-8.276250000000001,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
SD,2006-02-04,-5.029503105590062,0.9639751552795032,0.0621621621621621,75.70713846064871,-11.022981366459629,9.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-02-05,-4.2828125,0.0790123456790123,0.3308108108108107,70.75479736712708,-8.645624999999999,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
SD,2006-02-06,-3.6740740740740745,0.3104938271604938,0.523913043478261,79.53582715524377,-7.658641975308642,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
SD,2006-02-07,-3.265030674846626,2.082208588957055,0.3245901639344262,75.45925781456768,-8.612269938650307,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
SD,2006-02-08,-4.766975308641976,1.3129629629629629,0.0527173913043478,72.33555718210167,-10.846913580246914,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2006-02-09,-2.8702453987730063,2.439877300613497,0.6118279569892473,65.20615220417851,-8.18036809815951,9.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0
SD,2006-02-10,-3.0836477987421382,0.918125,0.9977900552486187,71.52872425927313,-7.063522012578615,11.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0
SD,2006-02-11,-6.756874999999999,-2.425,0.6206703910614525,72.12188706331804,-11.08875,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
SD,2006-02-12,-5.05527950310559,0.146583850931677,0.2065573770491803,66.47126268797919,-10.257142857142858,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
SD,2006-02-13,0.0757763975155279,6.89751552795031,0.0108695652173913,54.25360973178685,-6.745962732919254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-02-14,0.8720496894409938,6.527950310559007,0.3118279569892473,67.70546730963136,-4.783850931677019,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2006-02-15,-5.961728395061729,-0.8049382716049384,0.846236559139785,76.59973387733517,-11.11851851851852,7.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
SD,2006-02-16,-12.08975155279503,-7.596273291925466,1.4612021857923496,72.277392468158,-16.583229813664598,10.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0
SD,2006-02-17,-19.386335403726708,-12.922981366459627,0.1217391304347826,63.86275453175917,-25.864814814814817,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
SD,2006-02-18,-20.74905063291139,-14.433544303797468,0.0355191256830601,61.41945519714668,-27.113043478260867,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2006-02-19,-15.1284375,-7.715000000000001,0.0274193548387096,59.400786379243264,-22.541875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-02-20,-8.6234375,-0.900625,0.0370967741935483,59.36655905488309,-16.34625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-02-21,-5.130745341614907,1.7422360248447204,0.0172043010752688,68.77636769930007,-12.003726708074534,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
SD,2006-02-22,-2.949074074074074,4.015432098765432,0.233879781420765,64.48402841071945,-9.91358024691358,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
SD,2006-02-23,-2.384567901234568,3.948148148148148,0.7946236559139785,72.24596793532181,-8.717283950617285,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
SD,2006-02-24,-1.840625,4.719875776397515,0.0510752688172043,67.16274806763126,-8.416875000000001,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
SD,2006-02-25,-4.996835443037975,3.121518987341772,0.0467391304347826,70.65780950568784,-13.11518987341772,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
SD,2006-02-26,-2.9895569620253166,5.11625,0.0027027027027027,61.17702418938715,-11.135443037974683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-02-27,1.3671779141104294,9.170552147239263,0.0,61.3472861433252,-6.436196319018404,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-02-28,4.087962962962963,11.774691358024691,0.0,63.316887638491096,-3.598765432098765,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-03-01,5.010365853658537,12.019512195121951,0.0220430107526881,63.85845098506072,-1.998780487804878,12.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
SD,2006-03-02,-0.3539877300613497,6.743902439024391,0.0320855614973262,64.85899236569196,-7.397546012269938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SD,2006-03-03,-2.2150306748466257,5.274233128834356,0.0016042780748663,68.72250422899909,-9.704294478527608,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SD,2006-03-04,2.139939024390244,9.18,0.0,61.7934079741292,-4.860975609756098,5.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SD,2006-03-05,3.216969696969697,10.178915662650605,0.0010695187165775,64.8000994500854,-3.7896969696969696,16.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-03-06,1.7134146341463414,10.032926829268291,0.0,63.48805039353876,-6.60609756097561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-03-07,5.127575757575757,11.90722891566265,0.2398936170212765,58.71352910037198,-1.6133333333333333,2.0,0.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
SD,2006-03-08,5.096951219512195,11.93780487804878,0.2005347593582887,64.74855740113588,-1.7439024390243902,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-03-09,2.6148484848484848,10.306666666666668,0.1042553191489361,61.3752829716279,-5.076969696969697,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2006-03-10,1.551219512195122,8.192073170731707,0.5901639344262295,60.53229051673509,-5.109090909090909,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0
SD,2006-03-11,0.7246913580246914,6.585802469135803,3.127472527472528,67.88558670501473,-5.13641975308642,8.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0
SD,2006-03-12,-1.025,3.1635802469135803,3.472282608695652,74.57090276523635,-5.213580246913581,13.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0
SD,2006-03-13,-4.438719512195123,0.1542682926829268,3.470652173913044,81.32515922729654,-9.047878787878789,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0
SD,2006-03-14,-4.84030303030303,1.4587878787878787,0.0551351351351351,74.03257771307378,-11.13939393939394,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2006-03-15,-2.2777439024390245,3.21890243902439,0.2021505376344086,71.1861823591743,-7.774390243902439,8.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
SD,2006-03-16,-3.5545731707317074,1.132121212121212,2.044086021505376,78.4098953343904,-8.22439024390244,12.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
SD,2006-03-17,-5.062951807228916,1.2427710843373494,0.1117647058823529,76.10916127192574,-11.36867469879518,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2006-03-18,-2.237195121951219,1.9835365853658533,0.3652173913043478,73.59811677876381,-6.457926829268292,12.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0
SD,2006-03-19,-2.7199386503067484,0.1343558282208589,4.06043956043956,73.76124949349591,-5.574233128834356,9.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0
SD,2006-03-20,-3.9934782608695647,-1.6493827160493826,4.855191256830601,74.6690564802088,-6.382208588957055,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
SD,2006-03-21,-4.697256097560976,-1.326829268292683,1.3202185792349723,76.5290828744199,-8.067682926829267,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
SD,2006-03-22,-4.908132530120482,-0.2945783132530121,0.0241935483870967,76.33043960622135,-9.521686746987951,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2006-03-23,-4.344512195121951,1.8164634146341463,0.0,74.91498819633128,-10.54969696969697,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SD,2006-03-24,-3.339634146341464,2.823780487804878,0.0,75.32708871198147,-9.503048780487806,10.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SD,2006-03-25,-1.6170731707317072,3.3987804878048777,0.0149732620320855,76.82824254244183,-6.632926829268293,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2006-03-26,0.9914110429447852,5.528048780487805,0.4709677419354838,75.23896016033657,-3.4907975460122698,11.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
SD,2006-03-27,2.815963855421687,7.086144578313252,1.279032258064516,76.36623145466574,-1.4542168674698797,16.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
SD,2006-03-28,3.4786585365853657,9.73878787878788,0.0925133689839572,74.59698783905132,-2.793333333333333,17.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2006-03-29,7.97969696969697,15.284848484848483,0.2614973262032085,66.71624469835692,0.6745454545454546,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2006-03-30,9.329573170731708,15.754268292682926,2.060427807486631,74.48917739051085,2.9042424242424243,11.0,2.0,11.0,0.0,1.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2006-03-31,6.593558282208589,12.647852760736196,6.242702702702704,74.56161357471237,0.5392638036809816,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
SD,2006-04-01,6.910256410256411,13.699367088607596,0.3396739130434782,71.22393472754715,0.0987179487179487,18.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
SD,2006-04-02,6.909235668789809,12.009493670886076,2.875409836065574,80.98126005777549,1.7713375796178346,22.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-03,4.621875,11.63,0.9208791208791208,64.9340072712715,-2.38625,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-04,7.844620253164558,16.532704402515723,0.0016483516483516,54.88281070144456,-0.8955696202531646,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-05,12.630254777070064,22.144025157232704,0.1273224043715846,51.309931106350085,3.0573248407643314,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-06,12.57120253164557,20.07987421383648,6.56043956043956,72.49109893282018,5.041139240506329,18.0,0.0,27.0,1.0,3.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
SD,2006-04-07,4.889240506329114,10.929559748427671,16.51396648044693,65.63831973710397,-1.1708860759493671,8.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SD,2006-04-08,4.708333333333333,13.299358974358974,0.0320441988950276,56.62151410861571,-3.8828025477707007,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2006-04-09,9.938853503184712,18.69367088607595,0.0220994475138121,50.36477402792761,1.1745222929936303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-10,13.71823899371069,23.602515723270443,0.0,54.33499550143718,3.833962264150944,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-11,13.762101910828026,22.27452229299363,0.0098901098901098,53.38072403918684,5.24968152866242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-12,12.131210191082802,20.58407643312102,0.0165745856353591,54.23542156036415,3.678343949044586,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-13,16.177987421383648,25.23207547169812,0.0159340659340659,40.903311381987166,7.123899371069182,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-14,16.27879746835443,26.659748427672955,0.0478021978021978,42.83246569792304,5.883544303797469,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-15,16.48471337579618,24.142138364779875,0.6901639344262295,43.35118557455044,8.880891719745224,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-16,14.998397435897436,22.24294871794872,2.536065573770492,68.49845078193111,7.753846153846153,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-17,13.507324840764332,20.37070063694268,0.7318435754189944,73.28091127049936,6.643949044585987,10.0,2.0,12.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-18,9.342903225806452,14.962580645161289,4.167415730337078,79.35172704428443,3.72051282051282,13.0,1.0,9.0,1.0,0.0,0.0,6.0,0.0,4.0,6.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0
SD,2006-04-19,4.017434210526315,7.133552631578947,7.850847457627118,80.2614873095183,0.9013157894736842,10.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
SD,2006-04-20,6.047727272727273,10.0,2.9608938547486034,78.63131134398441,2.0233766233766235,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2006-04-21,8.514285714285714,15.50909090909091,1.528651685393258,68.21050881982318,1.5194805194805194,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
