STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
KY,2006-01-01,6.637179487179488,14.111538461538462,0.4353383458646616,67.25859427341202,-0.8371794871794871,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-02,11.8625,18.54878048780488,5.675373134328358,73.28651843093517,5.15,15.0,2.0,32.0,0.0,3.0,0.0,1.0,6.0,5.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
KY,2006-01-03,9.729012345679012,14.04814814814815,6.913235294117647,84.11389495221447,5.418292682926829,14.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-04,8.884146341463415,13.373170731707315,0.1410447761194029,76.72439065940908,4.395121951219512,12.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-05,6.275903614457831,10.819277108433734,0.0910447761194029,76.51641168000124,1.732530120481928,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0
KY,2006-01-06,1.404375,3.5512500000000005,0.3895522388059701,73.13620540356082,-0.7424999999999999,6.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0
KY,2006-01-07,2.325903614457832,6.230120481927711,0.1126865671641791,62.70240626288369,-1.5783132530120485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KY,2006-01-08,7.669642857142857,14.36547619047619,0.0022222222222222,53.75104656412713,0.9738095238095238,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-09,9.73132530120482,16.734939759036145,0.0792592592592592,59.2483004478927,2.7277108433734942,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-10,7.758928571428571,13.998809523809523,6.674264705882353,81.68036346988949,1.519047619047619,10.0,0.0,8.0,0.0,0.0,0.0,8.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-11,7.459036144578313,12.503614457831326,7.995555555555557,76.53276738770927,2.414457831325301,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-12,7.313253012048193,14.50722891566265,0.3607407407407407,67.08359079666806,0.125,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
KY,2006-01-13,8.006626506024096,15.3144578313253,6.777777777777778,67.54790259180602,0.6987951807228916,10.0,0.0,12.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,7.0,1.0,6.0,1.0,0.0,0.0
KY,2006-01-14,3.385714285714285,8.547619047619047,6.655639097744361,75.3691099358402,-1.776190476190476,11.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0
KY,2006-01-15,0.6090361445783133,5.753012048192771,1.0417910447761194,72.79335938252919,-4.534939759036145,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-16,5.280357142857143,11.117857142857142,2.1562962962962966,59.93518720948956,-0.5571428571428572,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-17,6.779878048780488,13.320481927710842,19.266176470588235,87.29904106957042,0.2804878048780488,11.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,2.0
KY,2006-01-18,2.460843373493976,7.855421686746988,14.386259541984732,75.76264939954054,-2.933734939759036,9.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
KY,2006-01-19,6.251219512195123,12.526829268292683,0.3227272727272727,56.48476147817663,-0.0710843373493975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-20,12.13888888888889,17.506172839506174,0.1219696969696969,54.55567842125373,6.771604938271605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-21,9.502439024390243,15.38313253012048,1.6090225563909777,69.14386100986046,3.678048780487805,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
KY,2006-01-22,4.767073170731707,8.927710843373495,12.72671755725191,80.03241266953007,0.5926829268292683,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
