STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
MI,2006-02-10,-5.559424083769633,-1.1680628272251308,0.5447368421052632,76.69137420007634,-9.950785340314136,26.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0
MI,2006-02-11,-5.342631578947368,-0.3821052631578947,0.493048128342246,81.67127025876195,-10.303157894736842,28.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0
MI,2006-02-12,-5.887566137566138,-0.861904761904762,0.9305263157894736,78.06939290758756,-10.913227513227511,29.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0
MI,2006-02-13,-5.13984375,-1.4130208333333334,0.4478494623655913,71.77518903182276,-8.866666666666667,11.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0
MI,2006-02-14,-3.86159793814433,0.5237113402061856,0.1952631578947368,76.14608672743802,-8.246907216494845,20.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
MI,2006-02-15,-1.0178756476683937,2.9518134715025908,1.7005154639175255,72.69934243326358,-4.9875647668393785,23.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,1.0
MI,2006-02-16,-1.8105670103092784,2.039175257731959,10.8515625,85.34065509831962,-5.660309278350515,38.0,10.0,56.0,15.0,6.0,15.0,4.0,0.0,7.0,4.0,2.0,0.0,7.0,1.0,9.0,0.0,0.0,4.0
MI,2006-02-17,-5.856735751295337,-0.2247422680412371,10.866842105263157,75.21732569364663,-11.490673575129533,25.0,5.0,10.0,4.0,0.0,8.0,11.0,5.0,4.0,6.0,1.0,0.0,4.0,2.0,12.0,1.0,0.0,3.0
MI,2006-02-18,-13.025531914893618,-7.22010582010582,0.951063829787234,63.41918363803904,-18.804255319148936,13.0,3.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0
MI,2006-02-19,-12.80342105263158,-8.143157894736841,0.232258064516129,67.00994732352456,-17.468062827225133,7.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
MI,2006-02-20,-8.563541666666667,-3.9583333333333335,0.0602150537634408,63.87434330567785,-13.158031088082902,7.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
MI,2006-02-21,-5.255670103092784,-1.1412371134020618,0.4225130890052356,64.46596187286217,-9.370103092783506,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0
MI,2006-02-22,-3.538082901554404,1.913917525773196,0.2442105263157894,70.56033163749605,-8.991191709844559,17.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0
MI,2006-02-23,-2.1264248704663213,3.359278350515464,0.3619047619047619,70.78509294811158,-7.600518134715027,21.0,8.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,7.0
MI,2006-02-24,-5.624870466321243,1.3061855670103093,0.5825396825396825,64.70974081094266,-12.54559585492228,9.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0
MI,2006-02-25,-4.871052631578947,0.5963157894736842,1.73048128342246,64.67303530267839,-10.33842105263158,9.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,3.0
MI,2006-02-26,-7.548404255319149,-1.8537234042553192,0.3847368421052631,58.57003412834731,-13.243085106382978,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0
MI,2006-02-27,-7.49296875,-2.8578125,0.3634920634920635,64.63256716395043,-12.12279792746114,21.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
MI,2006-02-28,-7.882474226804124,-2.042783505154639,0.0994623655913978,62.31817655388088,-13.722164948453608,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
MI,2006-03-01,-6.244818652849741,-0.0628865979381443,0.3570707070707071,56.360972438850446,-12.43523316062176,0.0,0.0,0.0,3.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,1.0,3.0,0.0,0.0
MI,2006-03-02,-4.528350515463917,0.1292307692307692,3.325888324873097,74.22146061100412,-9.183505154639176,23.0,4.0,11.0,18.0,3.0,23.0,11.0,0.0,0.0,3.0,3.0,0.0,7.0,3.0,9.0,2.0,0.0,1.0
MI,2006-03-03,-6.237948717948719,-1.278974358974359,1.41875,69.74945171084912,-11.196923076923078,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
MI,2006-03-04,-5.723958333333333,0.6328125,0.0056701030927835,67.05930999824176,-12.080729166666666,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2006-03-05,-4.160416666666666,3.0270833333333336,0.1178571428571428,73.73468534434815,-11.347916666666668,16.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
MI,2006-03-06,-2.11139896373057,3.55699481865285,0.5723958333333333,72.47226747525028,-7.77979274611399,16.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0
MI,2006-03-07,-2.9948453608247423,4.448969072164949,0.1045454545454545,64.19339599102004,-10.438659793814434,9.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MI,2006-03-08,0.8398963730569948,6.515544041450777,2.13,70.13955674678174,-4.835751295336787,33.0,1.0,18.0,6.0,1.0,15.0,18.0,0.0,0.0,10.0,2.0,0.0,7.0,1.0,5.0,0.0,0.0,1.0
MI,2006-03-09,4.582642487046632,8.404663212435233,9.208,90.48652038601256,0.7606217616580312,57.0,8.0,19.0,0.0,1.0,1.0,8.0,0.0,0.0,7.0,2.0,0.0,11.0,1.0,1.0,4.0,0.0,0.0
MI,2006-03-10,4.872422680412371,8.917010309278352,9.69591836734694,85.11385815060592,0.8278350515463917,37.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,1.0,0.0,11.0,0.0,1.0,2.0,0.0,0.0
MI,2006-03-11,4.197089947089947,10.456084656084656,0.5637755102040817,78.7989587126237,-2.0619047619047617,43.0,6.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
MI,2006-03-12,7.040425531914893,12.80744680851064,3.744162436548224,74.24477786372007,1.273404255319149,48.0,11.0,38.0,0.0,0.0,0.0,18.0,0.0,1.0,6.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0
MI,2006-03-13,6.421875,12.693229166666669,16.111794871794874,77.06694078137934,0.1528497409326424,35.0,5.0,59.0,5.0,4.0,3.0,6.0,0.0,14.0,11.0,1.0,0.0,11.0,1.0,8.0,0.0,0.0,1.0
MI,2006-03-14,2.0141752577319587,7.784020618556701,4.430102040816326,70.11818981991243,-3.755670103092784,13.0,5.0,2.0,2.0,1.0,0.0,3.0,1.0,18.0,3.0,0.0,0.0,1.0,0.0,12.0,4.0,0.0,6.0
MI,2006-03-15,-1.3662303664921465,1.818556701030928,0.2693877551020408,58.93229993032144,-4.544270833333333,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
MI,2006-03-16,-2.237692307692308,2.812307692307692,0.0811224489795918,63.53751476983564,-7.287692307692307,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
MI,2006-03-17,-2.696578947368421,2.3261780104712044,0.1238095238095238,63.44506870964225,-7.711052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MI,2006-03-18,-3.1220744680851067,1.81005291005291,0.0382198952879581,56.00956291450782,-8.054787234042553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
MI,2006-03-19,-1.3946524064171124,3.3160427807486634,0.0,56.506398861630586,-6.105347593582888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MI,2006-03-20,-1.6208762886597938,3.529896907216495,0.0025773195876288,57.699438537329286,-6.771649484536082,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
MI,2006-03-21,-3.144041450777202,1.0699481865284974,0.0442708333333333,62.53479662667696,-7.358031088082901,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
MI,2006-03-22,-1.5049738219895288,1.774869109947644,0.24375,70.68240649077894,-4.771354166666667,9.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0
MI,2006-03-23,-0.2,3.0541666666666667,0.3824742268041237,73.9443051376254,-3.452879581151832,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
MI,2006-03-24,0.6867187499999999,3.926943005181347,0.51010101010101,77.96056289327932,-2.5421875000000003,25.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,2.0
MI,2006-03-25,1.3468586387434556,4.71675392670157,0.7989528795811518,81.22685849204942,-2.02303664921466,24.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,9.0,2.0,1.0,7.0,0.0,11.0,2.0,0.0,0.0
MI,2006-03-26,1.1295811518324608,6.2586387434554975,0.1502590673575129,64.50454887436234,-3.999476439790576,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2006-03-27,1.8636125654450264,9.042931937172774,0.0616161616161616,59.41862258392142,-5.315706806282722,10.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
MI,2006-03-28,3.646335078534031,10.212565445026176,0.2932642487046632,68.12044925639316,-2.9198952879581155,23.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0
MI,2006-03-29,4.344010416666666,11.074479166666668,0.0319587628865979,67.65630345848952,-2.386458333333333,29.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
MI,2006-03-30,7.336649214659686,14.726041666666667,0.0289340101522842,65.26381382120891,-0.06282722513089,27.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
MI,2006-03-31,10.753125,17.122279792746113,2.111,64.55699243440385,4.4046875000000005,25.0,1.0,25.0,0.0,6.0,0.0,6.0,0.0,5.0,7.0,1.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0
MI,2006-04-01,8.31820652173913,13.86162162162162,4.572826086956522,80.4116522566114,2.8114130434782605,21.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,3.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0
MI,2006-04-02,4.405405405405405,9.317837837837835,1.4041666666666668,76.4905904140065,-0.5070270270270271,27.0,2.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0
MI,2006-04-03,4.966397849462366,9.493010752688171,10.732642487046633,83.96125480828005,0.4397849462365591,27.0,5.0,13.0,1.0,1.0,1.0,5.0,0.0,8.0,8.0,0.0,0.0,12.0,0.0,9.0,3.0,0.0,0.0
MI,2006-04-04,1.970967741935484,6.93048128342246,4.117021276595745,63.94542584687697,-2.972043010752688,11.0,4.0,1.0,2.0,1.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,2.0
MI,2006-04-05,2.723529411764706,7.72010582010582,1.141758241758242,64.77529780615905,-2.263101604278075,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0
MI,2006-04-06,5.745744680851064,12.477659574468086,0.9225130890052357,54.0189746845475,-0.9861702127659576,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-07,5.97872340425532,12.03404255319149,7.237305699481865,70.86056844031337,-0.076595744680851,22.0,2.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
MI,2006-04-08,1.1970430107526882,6.461290322580645,3.088709677419355,62.54426233765924,-4.067204301075269,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MI,2006-04-09,2.360869565217391,9.021195652173914,0.006951871657754,64.38839301036495,-4.29945652173913,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-10,6.304569892473118,14.24032258064516,0.0,56.04390037029475,-1.6311827956989249,11.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-11,10.987765957446808,19.044148936170213,0.5835051546391753,48.37903576051169,2.9313829787234043,7.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-12,13.244973544973544,20.04021164021164,4.939690721649484,70.14849315681263,6.449735449735449,34.0,3.0,16.0,0.0,0.0,0.0,8.0,0.0,2.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0
MI,2006-04-13,12.061141304347826,18.622580645161293,2.905759162303665,66.39861727718073,5.53010752688172,36.0,4.0,7.0,0.0,0.0,0.0,11.0,0.0,1.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0
MI,2006-04-14,14.710597826086955,21.940860215053764,4.438095238095237,64.27348456010354,7.513586956521739,18.0,1.0,37.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-15,13.0,21.291304347826088,0.1209677419354838,58.02701981491799,4.725683060109289,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-16,9.91049723756906,16.922527472527474,0.1897297297297297,65.0159023859859,2.9148351648351647,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-17,8.304722222222221,15.136464088397789,0.2847826086956521,53.80919959831249,1.4944751381215469,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-18,8.921857923497267,16.669565217391302,0.014054054054054,55.86570815591695,1.180327868852459,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-19,11.47027027027027,20.08054054054054,0.0123655913978494,50.38491466470468,2.8600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MI,2006-04-20,13.376881720430108,21.592473118279568,0.1571428571428571,50.24721800143325,5.161290322580645,4.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
