STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
IL,2006-07-12,24.35440251572327,27.94905660377358,16.39426523297491,86.67510750514393,20.75974842767296,45.0,3.0,49.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-13,25.050314465408807,29.78679245283019,8.848745519713262,83.03617479134896,20.313836477987422,52.0,5.0,21.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-14,26.19299363057325,31.33566878980892,2.9232974910394267,81.19062734145224,21.05031847133758,25.0,0.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-15,26.32955974842767,32.081761006289305,1.0465949820788532,71.86447857738057,20.57735849056604,16.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IL,2006-07-16,27.49778481012658,34.086163522012576,0.0028571428571428,70.4081175295927,20.89430379746836,15.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-17,27.96375,34.374375,0.4014285714285714,69.53535874338765,21.553125,14.0,2.0,24.0,0.0,1.0,0.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-18,27.33447204968944,33.40372670807454,1.5451957295373666,71.3322855180307,21.265217391304347,11.0,0.0,19.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-19,26.2373417721519,32.33164556962025,2.4767025089605736,75.53841271575656,20.143037974683544,33.0,2.0,51.0,0.0,2.0,1.0,15.0,0.0,0.0,12.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-20,26.59778481012658,31.97405063291139,9.390613718411553,81.05098220295305,21.22151898734177,31.0,1.0,82.0,0.0,1.0,1.0,15.0,0.0,0.0,6.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-21,24.69775641025641,29.215923566878978,7.619784172661872,85.23175057346924,20.18846153846154,40.0,5.0,43.0,0.0,2.0,0.0,13.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-22,21.47903225806452,27.083974358974363,6.892363636363637,73.00160242045806,15.86451612903226,17.0,1.0,21.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-23,21.324679487179488,27.84038461538461,0.8134057971014492,69.39578196365403,14.808974358974355,13.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-24,23.50474683544304,29.815094339622643,0.0209386281588447,67.8649704152948,17.170886075949365,7.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-25,25.21125,31.385093167701864,0.3831541218637993,66.23783949867203,19.04625,12.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-26,26.159375,31.73375,3.3598566308243725,73.31338680969031,20.585,19.0,0.0,39.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-27,26.36698113207548,31.00880503144654,7.960431654676259,77.15568816090163,21.725157232704404,32.0,3.0,56.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-28,26.38386075949367,31.37721518987342,4.555197132616488,77.78572247400282,21.39050632911392,40.0,2.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-29,27.34551282051282,32.87692307692308,0.347841726618705,76.8627085422145,21.81410256410257,30.0,2.0,10.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-30,28.19807692307692,33.9859872611465,1.818772563176896,75.7439998354913,22.38846153846153,17.0,1.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-07-31,29.376774193548385,35.30384615384615,0.6766187050359712,70.52875561760679,23.426451612903225,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-01,29.96446540880504,35.74528301886792,0.0,68.47543987833618,24.183647798742136,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-02,29.80601265822785,35.471518987341774,1.5306569343065697,66.12146834278991,24.14050632911392,8.0,0.0,29.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-03,27.63050314465409,33.635849056603774,8.407299270072992,75.07267897244782,21.625157232704403,18.0,2.0,61.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-04,24.18798701298701,30.6051948051948,1.4593406593406593,65.95739252548772,17.76025641025641,16.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-05,23.914331210191083,30.79044585987261,0.0153846153846153,66.9183681442501,17.038216560509554,11.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-06,24.63449367088608,31.0993670886076,0.6905109489051094,69.73101226954812,18.16962025316456,19.0,1.0,17.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-07,26.013207547169813,31.82641509433962,2.725367647058824,73.02439926532804,20.200000000000003,27.0,1.0,44.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-08,24.502848101265823,29.49746835443038,6.978676470588235,75.97575576926229,19.508227848101267,8.0,1.0,27.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-09,23.90786163522013,28.300628930817613,9.354411764705883,81.59236842825148,19.51509433962264,26.0,0.0,54.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-10,25.30352564102564,29.88917197452229,7.576752767527676,85.23052862006108,20.68653846153846,28.0,1.0,63.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-11,24.06125,28.3625,8.655719557195571,83.18075455759731,19.76,32.0,5.0,17.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-12,22.061875,27.22,0.3872727272727272,71.30346654918294,16.90375,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-13,22.25974842767296,28.51823899371069,0.1702898550724637,69.72959722306602,15.988125,15.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-14,23.55943396226415,29.18867924528302,1.6989130434782609,76.33659228406859,17.9225,25.0,0.0,27.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-15,21.933962264150946,28.554716981132074,2.580072463768116,66.52696765960825,15.321875,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-16,21.563207547169814,28.70566037735849,0.0083333333333333,66.98208664034946,14.420754716981133,12.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-17,21.96383647798742,28.92452830188679,0.1489130434782608,69.67045687269022,15.00314465408805,13.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-18,23.7690625,29.201875,3.119565217391304,78.88409376020118,18.33625,31.0,2.0,35.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-19,24.7775,29.51125,8.490217391304348,82.91061422676174,20.04375,44.0,4.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-20,23.30094339622641,28.706289308176103,3.1840579710144925,76.20381227710656,17.89559748427673,23.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IL,2006-08-21,21.3940625,27.463125,0.6338181818181817,69.8754703137493,15.325,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-22,21.913125,28.56375,0.0098181818181818,70.8352085778511,15.2625,29.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-23,22.800314465408807,29.742767295597485,0.0098540145985401,71.8429605363429,15.857861635220129,36.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-24,23.878164556962027,30.448101265822785,2.6834558823529413,70.84007263275495,17.308227848101264,27.0,2.0,23.0,0.0,2.0,1.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-25,23.807911392405064,30.126582278481013,1.4183150183150184,74.7159545430938,17.489240506329114,31.0,2.0,23.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-26,24.421974522292995,29.33037974683544,5.464944649446495,84.08921791431182,19.52165605095541,42.0,3.0,36.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-27,24.46369426751593,28.154430379746834,6.4676470588235295,85.10199440336665,20.77388535031848,44.0,2.0,32.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-28,23.339240506329112,26.949367088607595,9.92080291970803,86.62708198757842,19.72911392405064,46.0,2.0,18.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-29,21.446153846153845,25.56496815286624,9.184306569343066,83.75662111663414,17.359615384615385,28.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-30,19.933018867924527,23.37421383647799,1.1094545454545457,83.00086878442619,16.491823899371067,21.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-08-31,20.133860759493672,24.396202531645567,0.4389891696750902,78.9282936424239,15.871518987341773,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-01,20.65700636942676,24.96369426751593,0.137090909090909,77.96695773216838,16.35031847133758,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-02,19.425632911392405,24.553164556962027,0.0461818181818181,74.11516376180346,14.298101265822783,18.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-03,19.13227848101266,25.11012658227848,0.7654545454545455,73.99230412839799,13.154430379746836,31.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-04,19.4996875,25.001875,5.360948905109489,78.8817388792087,13.9975,38.0,3.0,27.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-05,18.91875,24.250625,6.750724637681159,80.72808834803025,13.586875,41.0,5.0,29.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-06,18.97484076433121,25.51783439490445,1.5778181818181818,71.42559928294503,12.431847133757962,35.0,5.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-07,20.463291139240503,28.165822784810125,0.261231884057971,67.96768695545084,12.760759493670886,38.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
IL,2006-09-08,21.323101265822785,28.96729559748428,0.1050724637681159,65.40378854573721,13.678481012658226,21.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-09,21.42452229299364,28.598726114649683,0.4358695652173913,67.67329838037718,14.230379746835444,22.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-10,20.89088050314465,26.667924528301885,3.1557971014492754,78.34351289335947,15.11383647798742,29.0,1.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-11,20.60691823899371,25.286792452830188,11.815272727272726,84.5047540219158,15.927044025157231,40.0,2.0,72.0,0.0,2.0,1.0,11.0,0.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-12,20.1390625,24.06125,15.10839416058394,89.28742094986774,16.216874999999998,54.0,5.0,35.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-13,17.5865625,21.315,5.481521739130435,85.00293352422675,13.858125,36.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-14,16.751875000000002,21.643125,0.8418772563176895,76.655914226154,11.860625,53.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-15,18.46132075471698,25.30691823899372,0.0039855072463768,75.19990088297709,11.615723270440252,52.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-16,20.417610062893083,27.40314465408805,0.108695652173913,69.60679097315627,13.432075471698113,30.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-17,22.124375,28.889375,2.367509025270758,71.6130802369193,15.359375,23.0,1.0,57.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-18,19.380696202531645,26.19056603773585,11.323465703971118,74.03906891920028,12.535443037974684,13.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-19,13.710062893081762,19.457232704402514,0.5873188405797102,70.60614200260233,7.958125,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-20,10.653481012658228,16.744025157232706,0.1108303249097473,63.78804600806441,4.576582278481013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-21,12.554140127388536,19.2,0.4072202166064982,66.35992865302825,5.90828025477707,3.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-22,16.430891719745222,22.0993670886076,4.31552346570397,74.21907384697212,10.811392405063293,23.0,3.0,65.0,0.0,3.0,1.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-23,18.93935483870968,23.48205128205128,9.871376811594205,88.73738068234454,14.413548387096773,49.0,4.0,34.0,0.0,3.0,1.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-24,16.218238993710692,21.39748427672956,4.241818181818182,74.72805598812205,11.038993710691823,14.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-25,14.0596875,20.784375,0.403610108303249,64.85475097095119,7.334999999999999,11.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-26,15.689308176100628,23.80691823899372,0.1173285198555956,61.84982299657065,7.571698113207548,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-27,17.05095541401274,24.482802547770703,0.1615107913669064,65.7832768760895,9.619108280254776,3.0,0.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-28,14.082389937106916,20.784276729559743,0.5010830324909747,65.8535565670132,7.380503144654088,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-29,11.076415094339623,17.168553459119497,0.2624548736462094,68.54456810166205,4.984276729559748,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-09-30,13.253164556962023,19.46075949367089,0.447653429602888,67.36630374161729,7.045569620253165,12.0,3.0,9.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
IL,2006-10-01,16.220063694267516,24.65668789808917,0.3844765342960289,62.62279891483344,7.7834394904458595,19.0,5.0,14.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
IL,2006-10-02,20.453821656050955,29.130573248407643,2.62,58.86461439148281,11.777070063694268,12.0,1.0,32.0,0.0,9.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-03,23.525641025641026,30.80254777070064,9.307299270072992,67.37214325681401,16.257692307692306,20.0,2.0,36.0,0.0,5.0,0.0,8.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-04,23.383333333333333,30.36089743589744,0.267870036101083,67.37309087613886,16.40764331210191,11.0,0.0,32.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-05,17.66826923076923,24.392307692307693,0.6490974729241877,69.9837348431372,10.9343949044586,5.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-06,11.519426751592356,18.54140127388535,0.0054151624548736,61.44260440165854,4.497452229299364,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-07,11.937898089171975,20.08407643312102,0.0021660649819494,58.58829346651893,3.7917197452229296,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-08,14.101898734177215,23.10886075949367,0.0707581227436823,58.14103719367428,5.094936708860759,11.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-09,15.674679487179487,24.312025316455696,0.0010869565217391,65.94736597190091,6.996153846153847,15.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-10,15.687974683544304,22.45126582278481,0.8784172661870503,74.49536469990572,8.924683544303797,16.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-11,12.443269230769232,17.31645569620253,7.466546762589927,81.736706161179,7.575641025641025,21.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0
IL,2006-10-12,5.6849358974358974,12.040506329113924,0.9068345323741008,58.55078042222817,-0.6435897435897436,8.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0
IL,2006-10-13,4.538924050632911,10.143037974683544,0.1241877256317689,50.4544162920201,-1.0651898734177216,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-14,5.970886075949367,12.643670886075949,0.0010791366906474,41.9033044983834,-0.7018987341772153,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IL,2006-10-15,6.22484076433121,13.36624203821656,0.237410071942446,56.975548327155074,-0.91656050955414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-16,9.25,13.89113924050633,7.879061371841155,65.32813295329188,4.60891719745223,22.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-17,12.30859872611465,15.026582278481014,29.454545454545453,89.30002709950826,9.594267515923567,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-18,13.041558441558442,16.465806451612902,0.7623188405797101,88.47699371723915,9.654545454545454,40.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-19,9.25764331210191,14.435668789808918,2.089818181818182,82.69058253007847,4.079617834394904,10.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-20,4.92741935483871,10.050641025641026,0.8216606498194946,71.71045309722079,-0.1677419354838709,20.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
IL,2006-10-21,8.605844155844155,15.1775641025641,1.5794223826714802,69.2354600160061,2.053246753246753,23.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-22,8.070967741935483,13.826282051282051,5.4765342960288805,72.32277984328181,2.309032258064516,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
IL,2006-10-23,3.375477707006369,7.026114649681528,0.0391304347826086,62.35736592661606,-0.2911392405063291,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IL,2006-10-24,2.5913461538461537,7.991139240506328,0.0256317689530685,64.72630547228027,-2.8615384615384616,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-25,3.913057324840764,9.870886075949366,0.5302158273381296,66.73641472384212,-2.050955414012739,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-26,6.618670886075949,9.967721518987345,7.905434782608696,85.42209647199682,3.269620253164557,45.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-27,7.730891719745223,9.563057324840765,9.64746376811594,93.32081062140894,5.898726114649682,46.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-28,6.641346153846153,10.569230769230767,7.165579710144928,64.28125206033988,2.7134615384615386,22.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,2006-10-29,7.731847133757962,14.394904458598726,0.0057761732851985,57.81886100853512,1.0687898089171974,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
