STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
NC,2006-04-30,12.449166666666668,18.94222222222222,0.2784530386740331,49.74973026187201,5.956111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-01,13.068648648648647,19.703243243243243,0.3928571428571428,47.28588175940055,6.434054054054053,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-02,14.265675675675675,22.736216216216214,0.0885245901639344,58.20555707235159,5.795135135135134,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-03,17.330213903743317,25.055080213903743,0.4142857142857143,55.29705355025141,9.60744680851064,8.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-04,17.941935483870967,26.342473118279568,0.1183333333333333,55.4699530265592,9.541397849462363,7.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-05,19.26711229946524,25.90534759358289,2.72707182320442,72.85290567716086,12.628877005347594,26.0,1.0,17.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-06,19.422826086956523,25.37391304347826,7.996666666666667,72.34277954570204,13.452972972972974,26.0,1.0,6.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-07,16.538978494623656,21.68978494623656,5.860674157303371,76.92590686869941,11.388172043010751,24.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-08,12.90268817204301,16.371505376344086,16.187428571428573,88.24755186743519,9.433870967741935,28.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-09,13.621808510638298,17.490957446808512,0.4853260869565217,76.48572791921903,9.757142857142856,26.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-10,15.275401069518717,20.881818181818183,0.134065934065934,76.09869373435386,9.66898395721925,24.0,3.0,4.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-11,17.479120879120877,23.521978021978025,0.6631284916201118,76.66077524274591,11.436263736263736,26.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-12,15.176881720430108,23.00376344086021,1.7587570621468926,59.08770492328559,7.331550802139038,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-13,14.78,22.64918918918919,0.2190217391304347,56.88386938242272,6.910810810810811,9.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-14,16.14864864864865,22.997297297297298,3.386413043478261,71.51158278536589,9.3,21.0,2.0,36.0,2.0,5.0,1.0,5.0,2.0,6.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0
NC,2006-05-15,15.16774193548387,21.87795698924732,6.06353591160221,72.04528712420918,8.45752688172043,22.0,7.0,19.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-16,14.208201058201055,20.873544973544973,1.9444444444444444,65.675391840856,7.542857142857143,16.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-17,14.703260869565218,21.43586956521739,0.1494444444444444,64.06139161164863,7.970652173913043,18.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-18,16.22081081081081,23.232972972972973,1.4491620111731842,66.05260955673613,9.208648648648648,19.0,1.0,28.0,1.0,3.0,0.0,8.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-19,15.802127659574468,23.435638297872337,6.1563535911602205,56.350673464128604,8.168617021276596,10.0,0.0,15.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-20,17.837027027027027,24.907027027027027,5.484357541899442,67.66530959425272,10.767027027027028,19.0,0.0,22.0,1.0,2.0,1.0,4.0,3.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
NC,2006-05-21,20.654696132596683,27.13846153846153,2.9831460674157304,65.07311993906335,14.155801104972374,16.0,2.0,8.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-22,19.476902173913043,25.340760869565216,0.7391061452513967,60.14318811802799,13.61304347826087,14.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-23,17.156557377049182,24.35815217391304,0.130939226519337,57.26781973650888,9.927868852459016,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-24,17.257377049180327,26.095081967213112,0.0032786885245901,57.01633739684669,8.419672131147541,14.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-25,20.174594594594595,28.29675675675676,0.226775956284153,67.88570439952514,12.05243243243243,19.0,0.0,8.0,0.0,1.0,0.0,16.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-26,23.413978494623656,30.11451612903226,2.2776536312849163,67.07368878049378,16.71344086021505,20.0,0.0,33.0,0.0,5.0,0.0,15.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-27,23.888950276243094,30.417582417582416,7.67,67.36474538746093,17.364088397790056,20.0,0.0,11.0,0.0,1.0,0.0,7.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-28,23.17555555555556,30.278888888888886,0.0879781420765027,65.90272084863277,16.072222222222223,15.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-29,23.14441340782123,30.41166666666667,0.06775956284153,67.25588501837105,15.87486033519553,27.0,3.0,2.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-30,23.488586956521736,30.907608695652176,0.679120879120879,65.9501038197522,16.069565217391304,30.0,5.0,4.0,0.0,1.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-05-31,23.94120879120879,30.818131868131868,1.324725274725275,70.93478132670297,17.064285714285713,24.0,4.0,16.0,0.0,2.0,0.0,13.0,1.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-01,23.58368983957219,30.02513368983957,1.937704918032787,72.73934991842843,17.14224598930481,28.0,4.0,13.0,0.0,0.0,0.0,9.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-02,23.81413043478261,29.46195652173913,4.533695652173913,75.04997454273241,18.166304347826088,22.0,2.0,32.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-03,22.19139784946237,27.509139784946235,12.5,77.00606468107884,16.873655913978496,22.0,4.0,20.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-04,19.779558011049723,26.82692307692308,2.60558659217877,64.06109291292965,12.743406593406595,20.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2006-06-05,18.98715846994536,25.3327868852459,5.46067415730337,70.6451729067305,12.641530054644807,21.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-06,17.949189189189187,24.185405405405405,3.3885245901639345,70.25081129804839,11.68010752688172,15.0,0.0,21.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-07,19.28957219251337,26.7096256684492,3.104419889502762,62.71372215046427,11.86951871657754,19.0,0.0,4.0,0.0,1.0,0.0,7.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-08,21.225815217391304,28.070652173913043,1.5870270270270272,65.9949637305197,14.380978260869565,22.0,0.0,30.0,0.0,1.0,0.0,14.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-09,21.495698924731183,28.2989247311828,3.0822222222222218,65.73215621282073,14.69247311827957,21.0,0.0,9.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-10,23.064480874316946,29.82841530054645,0.5138121546961326,58.29526813244901,16.30054644808743,13.0,0.0,18.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-11,23.891988950276243,30.517032967032968,6.747222222222222,68.58385295253244,17.260773480662984,25.0,0.0,42.0,0.0,2.0,0.0,7.0,3.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-12,23.47594594594595,29.38548387096774,13.622346368715084,80.56301410855912,17.587567567567568,27.0,4.0,39.0,0.0,1.0,0.0,16.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-13,20.96032608695652,25.42717391304348,7.548648648648649,80.51247939409356,16.493478260869566,27.0,1.0,7.0,0.0,1.0,0.0,11.0,0.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-14,20.554301075268818,24.4489247311828,18.75945945945946,85.54093130210703,16.65967741935484,26.0,2.0,9.0,0.0,0.0,0.0,10.0,2.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-15,20.702162162162164,26.8572972972973,17.73259668508287,65.23993352149255,14.547027027027026,26.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-16,21.127807486631017,28.49625668449198,0.3010928961748634,60.85824492646301,13.759358288770054,19.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-17,21.68055555555556,29.226666666666667,0.0038251366120218,61.22156703331614,14.134444444444444,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-18,22.05412087912088,29.1489010989011,0.2348066298342541,62.83671971214707,14.95934065934066,14.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-19,22.55611111111111,28.87388888888889,0.0683333333333333,63.94568069661605,16.238333333333333,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-20,24.28928571428571,30.58131868131868,0.4697802197802198,62.08973739216374,17.997252747252748,20.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-21,25.42146739130435,32.30923913043478,1.2884615384615383,68.18527974857157,18.53369565217391,16.0,1.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-22,25.70928961748634,32.78087431693989,3.2519337016574585,70.52636813108512,18.637704918032785,32.0,3.0,12.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-23,25.72729729729729,31.951891891891893,5.304864864864864,73.92868559761811,19.502702702702702,23.0,2.0,33.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-24,24.70136612021858,30.25191256830601,10.16145251396648,78.44576177659457,19.15217391304348,24.0,2.0,15.0,0.0,1.0,0.0,8.0,2.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-25,24.51648351648352,28.924175824175823,9.007692307692308,83.4561673951815,20.11748633879781,29.0,2.0,28.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-26,23.92717391304348,27.44728260869565,26.686956521739127,86.01554709398121,20.41405405405405,25.0,1.0,28.0,0.0,0.0,0.0,6.0,0.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-27,23.74157608695652,27.5625,20.381720430107528,85.46300092710727,19.927027027027027,27.0,2.0,26.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-28,23.975,29.20054945054945,7.951912568306011,74.2382917519011,18.733152173913044,31.0,2.0,15.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-29,24.15135135135135,30.339459459459466,1.891891891891892,66.15933262240152,17.970967741935482,28.0,1.0,6.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-06-30,23.43729729729729,29.855135135135136,0.6394594594594595,65.50331299823634,17.023655913978494,21.0,2.0,4.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-01,23.486898395721926,30.070212765957447,0.6663043478260869,65.48664936129049,16.888235294117646,25.0,1.0,6.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-02,24.83837837837838,31.666486486486487,0.1701086956521739,65.22071716709068,18.010270270270272,26.0,2.0,10.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-03,26.295502645502648,32.85026455026455,0.9275675675675676,64.37464595397564,19.74074074074074,17.0,0.0,12.0,0.0,1.0,0.0,17.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-04,26.50935828877005,32.75265957446808,4.140860215053764,69.03124764958841,20.272192513368985,25.0,0.0,28.0,0.0,1.0,0.0,17.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-05,25.720855614973264,31.17287234042553,6.4195652173913045,71.3923938121243,20.25668449197861,23.0,0.0,27.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-06,23.6989247311828,28.583870967741937,13.358152173913044,81.66119012450025,18.81397849462365,26.0,1.0,18.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-07,20.92,26.23081081081081,6.588461538461538,68.2812932051571,15.605913978494623,13.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-08,20.503551912568305,26.580327868852457,0.0648648648648648,63.71239664980713,14.426775956284152,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-09,20.78315217391304,27.040217391304346,0.1424731182795699,67.17773052703653,14.52608695652174,21.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-10,22.64207650273224,28.87814207650273,0.4376344086021506,66.94328494278889,16.407608695652176,22.0,3.0,2.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-11,24.49839572192513,30.680748663101607,0.7097297297297296,67.70861771515077,18.316042780748663,21.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-12,25.48005319148936,31.104255319148937,0.754054054054054,71.56530201142881,19.85585106382979,19.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-13,26.556486486486484,31.78540540540541,3.3440217391304343,70.87126198527761,21.311290322580646,17.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-14,26.568378378378377,31.78216216216216,8.992857142857144,74.08108485059313,21.354594594594595,18.0,0.0,28.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-15,26.807967032967035,32.30384615384615,4.587222222222223,72.86067029014254,21.312087912087915,29.0,3.0,30.0,0.0,0.0,0.0,11.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-16,26.49774011299436,32.399441340782126,3.931666666666666,67.56381280733981,20.62513966480447,22.0,1.0,8.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-17,25.455978260869564,32.39184782608695,0.4420765027322404,62.32863042919017,18.51621621621621,18.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-18,26.093817204301075,33.126344086021504,0.0232432432432432,62.700277613365024,19.061290322580646,22.0,2.0,3.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-19,26.53537234042553,33.388297872340424,1.1413978494623656,66.450239307912,19.68244680851064,26.0,0.0,24.0,0.0,1.0,0.0,17.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-20,26.10864864864865,32.69567567567567,4.54972972972973,72.24028237091191,19.521621621621623,25.0,1.0,31.0,0.0,0.0,0.0,17.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-21,25.872580645161293,31.96505376344086,4.527868852459017,72.36955110751205,19.78010752688172,23.0,0.0,19.0,0.0,1.0,0.0,16.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-22,26.01546961325967,31.05966850828729,6.472067039106145,72.22158175514852,20.971270718232045,16.0,2.0,20.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-23,24.79608938547486,29.67611111111111,8.61111111111111,77.58491763436128,19.90837988826816,24.0,2.0,20.0,0.0,0.0,0.0,8.0,0.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-24,23.970765027322404,28.94972677595629,7.203370786516854,76.89563595838499,18.99180327868853,30.0,7.0,10.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-25,24.61783783783784,29.21243243243244,8.452747252747253,80.920603637409,20.023243243243243,31.0,4.0,20.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-26,25.07608695652174,30.43478260869565,6.306521739130435,76.69564592223428,19.717391304347824,42.0,12.0,4.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-27,26.0233870967742,31.684408602150537,0.99247311827957,74.52250441698413,20.36236559139785,29.0,2.0,20.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-28,26.72,32.63621621621621,3.744385026737968,71.42164330465658,20.803783783783786,24.0,0.0,22.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-29,26.374033149171268,31.70552486187845,3.728415300546448,73.2284188166846,21.042541436464088,20.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-30,25.54781420765028,30.671739130434784,3.316666666666667,72.9153983015435,20.402185792349727,23.0,1.0,4.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-07-31,26.537771739130434,32.533152173913045,1.0135135135135136,69.24062121826665,20.542391304347827,22.0,2.0,7.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-01,27.71994382022472,34.09441340782123,0.4076086956521739,67.78086503270521,21.35056179775281,27.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-02,28.51546961325967,34.646961325966856,0.3092896174863388,68.78110645117779,22.383977900552487,28.0,0.0,10.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-03,28.718784530386746,34.69726775956284,0.8994565217391305,69.36374746726949,22.73756906077348,29.0,0.0,14.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-04,28.767777777777777,34.80939226519337,1.6820652173913044,65.85753115599753,22.736666666666665,21.0,0.0,24.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-05,27.43628571428572,32.84375,3.2027322404371588,72.0514002777772,22.04742857142857,21.0,1.0,19.0,0.0,2.0,0.0,12.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-06,26.321428571428573,31.328248587570624,3.477900552486188,70.94643755390449,21.318285714285715,21.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-07,26.667777777777776,32.22154696132596,2.892307692307692,74.35884266324155,21.11722222222222,24.0,1.0,26.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-08,27.230555555555554,33.042307692307695,3.4771739130434782,72.6844543007102,21.43111111111111,28.0,3.0,29.0,0.0,0.0,0.0,15.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-09,26.39972527472528,31.979891304347827,4.292972972972973,75.36266039045297,20.83131868131868,29.0,1.0,9.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-10,25.952222222222225,31.34088397790056,3.6174863387978142,74.85669987801641,20.56222222222222,32.0,3.0,25.0,0.0,1.0,0.0,14.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-11,25.144475138121543,29.64835164835165,9.350282485875706,80.38614084805221,20.65801104972376,28.0,0.0,11.0,0.0,1.0,0.0,18.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-12,21.91638418079096,25.55586592178771,14.86067415730337,75.70718190489096,18.289830508474576,19.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-13,21.11173184357542,26.314444444444447,2.1860335195530727,64.9767409179714,15.905555555555557,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-14,22.59111111111111,28.915469613259667,0.5033333333333333,67.35522253181885,16.269444444444446,18.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-15,24.40055555555556,30.20662983425414,1.4147540983606557,70.7170174594946,18.60277777777777,18.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-16,25.03687150837989,30.22888888888889,3.9626373626373614,76.01477848874998,19.86201117318436,26.0,2.0,6.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-17,24.245786516853933,29.425698324022346,1.7169398907103826,70.64655380314439,19.075280898876404,24.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-18,24.24638888888889,29.775138121546963,1.9314917127071825,74.83503777531483,18.725,18.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-19,24.81221590909091,30.434463276836155,1.940782122905028,74.60825195416079,19.2,32.0,8.0,5.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
NC,2006-08-20,25.639166666666668,30.946408839779007,2.638333333333333,74.45520426433312,20.345,20.0,2.0,13.0,0.0,1.0,0.0,8.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-21,25.710055865921788,30.642222222222223,3.2212290502793297,75.38734836435337,20.782222222222224,28.0,1.0,11.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-22,25.26138888888889,29.64120879120879,8.923626373626373,81.81394109518048,20.91055555555556,34.0,7.0,24.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-23,24.85388888888889,29.590055248618786,8.946927374301676,77.25353855993426,20.12333333333333,32.0,4.0,11.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-24,24.243333333333336,29.96132596685083,0.8270718232044199,72.20280573181176,18.54111111111111,37.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-25,24.085754189944137,30.585,0.1686813186813186,68.36293861687605,17.608888888888888,35.0,9.0,1.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-26,24.086158192090394,31.27191011235955,0.1538461538461538,66.50803139242754,16.918079096045197,24.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-27,24.609375,31.59039548022599,0.1165745856353591,69.66075647949678,17.647727272727273,27.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-28,25.28950276243094,31.897252747252747,0.2368131868131868,69.70986805105531,18.69281767955801,31.0,7.0,1.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
