STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
WI,2006-01-18,-6.822413793103448,-2.214942528735632,0.0246376811594202,75.37120780531008,-11.429885057471264,5.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
WI,2006-01-19,-5.912138728323699,-1.5942196531791908,0.3655502392344498,80.66775058076155,-10.276436781609195,12.0,4.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0
WI,2006-01-20,-2.5182857142857142,1.1704545454545454,1.281159420289855,86.73909391863342,-6.2457142857142856,18.0,7.0,0.0,2.0,1.0,2.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
WI,2006-01-21,-6.308235294117647,-0.2395348837209302,2.202912621359223,84.05326648586124,-12.35672514619883,25.0,2.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
WI,2006-01-22,-5.170175438596491,-0.0643274853801169,0.0136585365853658,87.6495591036631,-10.276023391812863,24.0,2.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WI,2006-01-23,-6.001734104046243,-0.1184971098265895,0.0240384615384615,78.05772192047688,-11.91264367816092,23.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WI,2006-01-24,-3.16875,2.226136363636364,0.2521531100478468,76.81922472415505,-8.563636363636364,11.0,1.0,0.0,2.0,1.0,1.0,10.0,0.0,0.0,5.0,3.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0
WI,2006-01-25,-2.105714285714286,2.019428571428571,0.2870813397129186,66.7848952418576,-6.230857142857143,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-01-26,-3.288352272727273,2.5607954545454543,0.0229665071770334,69.32839644074924,-9.1375,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-01-27,1.0258620689655171,7.25919540229885,0.0927884615384615,59.53709174034929,-5.2074712643678165,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
WI,2006-01-28,1.9817647058823529,7.991812865497075,2.729901960784314,86.44944474828664,-4.029411764705882,31.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0
WI,2006-01-29,1.4485207100591715,4.497041420118343,13.317587939698493,95.85169224208812,-1.5676470588235294,36.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,1.0,6.0,4.0,0.0,0.0
WI,2006-01-30,-1.0744252873563218,2.075287356321839,4.533830845771144,88.95769206589263,-4.224137931034483,21.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0
WI,2006-01-31,-4.827401129943503,-0.583050847457627,0.4028846153846154,86.45648330459242,-9.07175141242938,16.0,3.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0
WI,2006-02-01,-1.7642045454545454,2.5187500000000003,2.989903846153846,84.77966641589617,-6.110169491525424,16.0,0.0,0.0,1.0,1.0,3.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0
WI,2006-02-02,-0.4185714285714286,3.4234285714285715,0.1138755980861244,81.38233393552657,-4.260571428571429,19.0,4.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-02-03,0.0642857142857142,4.173295454545454,0.7625,91.45944286431052,-4.046285714285714,32.0,9.0,0.0,4.0,1.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,2.0
WI,2006-02-04,-3.613081395348837,0.2468208092485549,2.2946078431372547,82.52512896279741,-7.477906976744186,14.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
WI,2006-02-05,-6.449707602339182,-3.396491228070176,0.2226600985221674,73.6624310319176,-9.505813953488373,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
WI,2006-02-06,-6.634104046242775,-1.7109826589595376,0.0186274509803921,55.86091158163111,-11.606285714285711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-02-07,-7.1084745762711865,-1.5672316384180789,0.0048309178743961,56.7868140273276,-12.649717514124294,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-02-08,-7.479661016949153,-2.251412429378531,0.0271844660194174,65.54117607601466,-12.707909604519775,4.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
WI,2006-02-09,-8.514080459770115,-2.510344827586207,0.2423076923076923,64.05297555679839,-14.568,18.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2006-02-10,-6.442528735632184,-1.6798850574712645,1.5300970873786408,82.01331549485204,-11.205172413793104,19.0,2.0,0.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0
WI,2006-02-11,-4.4863372093023255,-0.525,0.1463768115942029,79.29949583501639,-8.44767441860465,17.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2006-02-12,-5.388235294117648,-1.932748538011696,0.1521739130434782,71.98571807028695,-8.84529411764706,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
WI,2006-02-13,-7.563505747126436,-2.885057471264368,0.01875,71.3265299587339,-12.269886363636363,2.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
WI,2006-02-14,-4.656818181818182,0.764406779661017,0.1649038461538461,76.59634777839334,-10.110795454545457,13.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0
WI,2006-02-15,-2.592655367231638,3.6412429378531073,0.4245192307692307,65.94478829043317,-8.826553672316384,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2006-02-16,-7.155142857142858,-3.7588571428571433,3.475121951219512,74.45655406049512,-10.535795454545454,18.0,12.0,13.0,9.0,2.0,7.0,12.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,3.0
WI,2006-02-17,-12.600852272727272,-6.598295454545454,6.309661835748792,68.9963874843978,-18.60340909090909,3.0,0.0,3.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
WI,2006-02-18,-20.63617647058824,-13.083529411764705,0.0151960784313725,56.95884361587044,-28.20057803468208,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-02-19,-18.70964912280702,-12.573410404624276,0.0,60.54279026051456,-24.81929824561404,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-02-20,-12.319653179190752,-6.013714285714286,0.0346153846153846,65.58159652090461,-18.616763005780346,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2006-02-21,-8.366101694915255,-1.9548022598870056,0.06875,67.51068351033216,-14.777401129943502,6.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2006-02-22,-5.745402298850575,-0.4471264367816092,0.1606796116504854,69.64201977532308,-11.04367816091954,10.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2006-02-23,-3.796,1.6908571428571428,0.1190243902439024,67.09707309680185,-9.282857142857145,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
WI,2006-02-24,-8.219318181818181,-0.2960227272727272,0.1760975609756097,67.95245380131975,-16.142613636363635,7.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
WI,2006-02-25,-6.564970059880239,0.0820359281437125,0.7517587939698492,64.11322073290803,-13.211976047904193,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WI,2006-02-26,-10.816666666666666,-2.402923976608187,0.048019801980198,57.508510631992245,-19.273837209302325,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2006-02-27,-7.829479768786127,-1.877586206896552,0.0514705882352941,63.98937641501532,-13.761494252873565,6.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WI,2006-02-28,-6.228285714285715,-1.118857142857143,0.0062801932367149,61.13549879324899,-11.337714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-01,-3.3451704545454546,1.3909090909090909,0.6429951690821256,62.297236362967546,-8.081249999999999,6.0,0.0,1.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
WI,2006-03-02,-1.6579545454545457,1.9,2.333173076923077,75.74769847177001,-5.215909090909091,21.0,4.0,2.0,12.0,0.0,13.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0
WI,2006-03-03,-4.284571428571429,1.24,0.1613526570048309,73.12316451354572,-9.803977272727272,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2006-03-04,-6.063905325443787,1.0272189349112426,0.0,72.18046375968244,-13.20529411764706,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-05,-3.7395833333333335,1.7857988165680474,1.6576354679802956,79.8763691511034,-9.282142857142858,20.0,9.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0
WI,2006-03-06,-2.2367816091954023,0.7758620689655172,6.309452736318408,89.26964545033552,-5.249425287356321,24.0,6.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0
WI,2006-03-07,-2.1886363636363635,2.4613636363636364,0.5971563981042654,81.30504329906647,-6.838636363636363,40.0,7.0,0.0,4.0,1.0,1.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,3.0,1.0,0.0,2.0
WI,2006-03-08,0.3745714285714285,4.510857142857143,2.527272727272728,86.61253136222109,-3.7617142857142856,50.0,9.0,12.0,2.0,1.0,6.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
WI,2006-03-09,2.888700564971752,6.074011299435028,5.294711538461538,92.38232494875182,-0.2966101694915254,61.0,11.0,4.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0
WI,2006-03-10,2.0633522727272724,6.876704545454545,0.6009661835748792,80.48075462326354,-2.7847457627118644,26.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-11,5.174561403508772,11.363372093023257,0.194059405940594,79.52031987377978,-1.012280701754386,24.0,3.0,17.0,1.0,6.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-12,4.914201183431953,12.400588235294116,3.313432835820896,70.33903714815779,-2.596449704142012,21.0,2.0,24.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0
WI,2006-03-13,2.821098265895954,7.652601156069364,12.339698492462311,85.64215632504931,-2.0104046242774567,29.0,11.0,34.0,17.0,8.0,6.0,6.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,0.0,5.0,2.0,0.0,0.0
WI,2006-03-14,-1.825428571428572,3.1443181818181816,4.275980392156862,71.72804892463766,-6.7371428571428575,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
WI,2006-03-15,-4.080571428571429,1.1982857142857142,0.1159420289855072,65.88666321260047,-9.397727272727272,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2006-03-16,-2.5302857142857142,2.0628571428571427,1.1519417475728155,69.83439447382267,-7.123428571428571,13.0,2.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0
WI,2006-03-17,-3.860632183908046,1.6045977011494252,1.7534313725490196,63.90677284163102,-9.325862068965517,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-18,-4.217941176470588,2.643529411764706,0.0,56.20407371485626,-11.128070175438596,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2006-03-19,-2.5329411764705885,4.070588235294117,0.0,49.52615268482881,-9.122222222222224,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-20,-0.5267241379310346,5.159428571428571,0.0,53.9528822424374,-6.220114942528736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WI,2006-03-21,-1.5057471264367817,2.304022988505747,0.0,63.68802490302087,-5.31551724137931,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
WI,2006-03-22,-1.0962857142857143,3.7537142857142856,0.0038647342995169,60.10027717552092,-5.9505681818181815,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2006-03-23,1.3104046242774567,5.98448275862069,0.2296116504854368,73.90988534511202,-3.379190751445087,13.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2006-03-24,0.4730113636363636,3.7392045454545455,0.4591346153846153,77.54379413333656,-2.7931818181818184,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
WI,2006-03-25,1.5071005917159763,5.098235294117647,0.1380487804878049,73.49098797568952,-2.06508875739645,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
WI,2006-03-26,0.4475609756097561,6.883734939759036,0.005392156862745,59.92889642815399,-6.005454545454545,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-27,2.1277777777777778,8.85406976744186,0.066183574879227,61.69171349092539,-4.621052631578948,8.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-28,3.482369942196532,9.755172413793105,0.5259615384615385,69.41519846968102,-2.7728323699421966,23.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-29,4.0864406779661016,10.97231638418079,0.0157142857142857,74.22384032850971,-2.799435028248588,32.0,4.0,2.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
WI,2006-03-30,6.808806818181818,11.730681818181818,1.8497607655502395,76.45672252790094,1.854237288135593,26.0,0.0,25.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
WI,2006-03-31,9.84655172413793,14.742285714285714,8.241346153846154,84.62379527102233,4.977586206896552,27.0,2.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-01,6.571929824561403,10.806976744186048,2.565151515151515,81.86525750363299,2.3321637426900583,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2006-04-02,4.732058823529412,7.922941176470589,3.518274111675127,87.21057311800003,1.5411764705882354,22.0,0.0,12.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-03,4.480285714285714,7.404,14.283163265306122,70.12133878607835,1.5477272727272726,12.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0
WI,2006-04-04,4.730508474576271,10.415819209039547,0.1404878048780488,50.08409579642024,-0.9548022598870056,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-05,4.591428571428572,12.435227272727271,0.0,43.2581948529847,-3.250285714285714,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-06,7.971590909090909,14.81647727272727,1.202415458937198,47.08346765302925,1.1267045454545457,14.0,0.0,13.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-07,7.863920454545454,13.670454545454543,10.608823529411763,67.93487428211705,2.055367231638418,15.0,3.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0
WI,2006-04-08,1.5005813953488374,7.823255813953488,2.763366336633664,56.597343200842886,-4.822093023255814,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-09,3.831976744186047,11.109883720930233,0.0039603960396039,57.17838927478584,-3.4511494252873565,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-10,8.747142857142856,16.311864406779662,0.0231527093596059,50.51785663128832,1.1514285714285717,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-11,14.090112994350282,21.3542372881356,0.1637681159420289,48.24536625895871,6.825988700564972,4.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-12,15.652259887005648,22.14180790960452,4.614009661835749,63.425197960525615,9.16271186440678,16.0,0.0,25.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-13,13.92542372881356,21.953672316384186,0.8121951219512196,58.50500875946681,5.897175141242937,2.0,0.0,27.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-14,14.653735632183908,22.69540229885057,0.9621890547263682,51.73320141218852,6.621714285714286,16.0,2.0,17.0,0.0,4.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
WI,2006-04-15,13.630232558139536,24.03895348837209,0.0571428571428571,46.39161398093776,3.221511627906977,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-16,12.660404624277456,19.76184971098266,2.739303482587065,59.73650288552699,5.558959537572255,6.0,0.0,16.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
WI,2006-04-17,9.577011494252874,16.352298850574712,4.9727722772277225,47.83095081209011,2.8017241379310347,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
