STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
CO,2006-06-07,19.53931506849316,28.493150684931507,0.1875961538461538,34.84045540565144,10.53179347826087,0.0,0.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-06-08,17.64095890410959,25.43770491803279,0.9082179132040628,42.61011441240248,9.81041095890411,7.0,0.0,43.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CO,2006-06-09,16.316712328767125,24.36612021857924,1.7384758364312267,49.71442019542069,8.156830601092896,3.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-06-10,16.190416666666668,24.76878453038674,0.5922357343311506,42.76954001109322,7.548342541436464,1.0,0.0,16.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-06-11,16.528729281767955,26.329752066115702,0.3699714013346044,36.75715657454561,6.70635359116022,3.0,0.0,29.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-06-12,17.686849315068493,27.60299727520436,1.2131238447319777,35.92426126482851,7.693732970027248,6.0,1.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-06-13,18.73518005540166,28.34945054945055,0.0999055712936732,33.60839496948943,9.01657458563536,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-06-14,19.91533149171271,28.92876712328767,0.005910390848427,25.526904963237417,10.808839779005526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-06-15,16.72205479452055,25.45640326975477,0.0307101727447216,24.196665573939168,7.934794520547944,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-06-16,13.584305555555556,21.2146408839779,0.7556061987237921,43.36073167279582,5.930939226519337,4.0,0.0,30.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0
CO,2006-06-17,13.959116022099447,22.606887052341595,1.7146788990825688,39.10055426976079,5.294198895027624,2.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-06-18,16.991480446927373,26.730277777777776,0.1013888888888888,29.90255036837805,7.233240223463687,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-06-19,19.152631578947368,29.317079889807165,0.0381178707224334,27.69443350227029,8.98060941828255,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-06-20,19.41046831955923,28.74175824175824,0.0892175572519084,24.641368604091547,10.101101928374655,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-06-21,18.21634615384616,27.28964577656676,0.6891406987724268,33.00299027016788,9.050274725274726,5.0,1.0,29.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-06-22,16.83567493112948,25.49010989010989,1.9353735373537355,46.0146558603745,8.153846153846153,10.0,1.0,25.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-06-23,16.34171195652174,26.30677506775068,1.2465181058495822,38.49211008260006,6.358967391304348,5.0,0.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-06-24,17.110773480662985,26.54600550964188,0.4154901960784314,35.320164490404174,7.619178082191781,10.0,1.0,31.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
CO,2006-06-25,16.114600550964187,24.417534246575343,2.774381625441696,46.49598934063688,7.769146005509642,8.0,0.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-06-26,14.66082191780822,22.964207650273224,1.476033834586466,50.71456755290974,6.295628415300546,4.0,0.0,31.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-06-27,15.161612021857923,24.095081967213112,0.482778306374881,42.21022435507557,6.170380434782608,3.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-06-28,16.625273224043717,25.061035422343323,0.2535410764872521,39.81084584049438,8.146049046321526,1.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-06-29,17.8594262295082,27.35191256830601,0.4816539923954372,37.48491505202292,8.356675749318802,0.0,0.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-06-30,19.26958904109589,28.693150684931503,0.1501953125,33.12755165271689,9.823497267759564,0.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-07-01,19.18625,27.81,0.4818094321462944,39.70311638301322,10.513259668508288,1.0,0.0,44.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-07-02,18.45438356164384,26.58,2.071415525114156,53.16825062434828,10.315300546448087,3.0,0.0,59.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-07-03,18.031043956043955,25.45576923076923,4.756376429199648,60.38167421516765,10.588493150684933,14.0,0.0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-07-04,17.610899182561308,25.390760869565216,6.189795918367347,59.67096567845124,9.840599455040872,14.0,1.0,49.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-07-05,17.35554016620499,24.458011049723755,6.822307692307692,63.7897246062395,10.225,26.0,3.0,43.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-07-06,16.85164835164835,22.730494505494505,4.685115864527629,72.67682887823717,10.9433242506812,26.0,2.0,48.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-07-07,17.147547683923705,23.57635869565217,2.611852502194908,63.13516499797239,10.686141304347826,15.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-07-08,16.653030303030302,21.52465753424657,6.906695278969957,76.28982640028622,11.816438356164385,30.0,1.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-07-09,14.943051771117169,19.05271739130435,14.8240067624683,85.00744656192694,10.793206521739132,36.0,0.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-07-10,15.066803278688525,21.337704918032788,8.41738768718802,70.88187328396347,8.769565217391303,16.0,1.0,39.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-07-11,16.709752747252747,24.73708791208791,1.5927447552447551,54.22744210168434,8.624043715846994,4.0,0.0,36.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-07-12,18.26620879120879,26.9413698630137,0.8737265415549598,49.106872924317976,9.536612021857923,2.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-07-13,19.527534246575343,28.2844262295082,0.2111919927206551,35.335267105553875,10.668206521739132,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-07-14,20.36074380165289,30.142148760330578,0.0764159702878365,32.44350726118186,10.51174863387978,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-07-15,21.563259668508287,31.00771349862259,0.107685009487666,33.24110363724306,12.075616438356166,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-07-16,22.307554945054942,31.86465753424657,0.1395061728395061,32.13530972195009,12.721857923497268,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-07-17,22.33691460055097,31.40495867768595,0.3440222428174235,34.10708865816947,13.231868131868133,3.0,0.0,47.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-07-18,21.335812672176303,29.87052341597796,1.385062611806798,44.17942520091008,12.742465753424655,1.0,0.0,45.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-07-19,21.09380165289256,29.541322314049587,0.8077898550724637,42.7390589799682,12.565027322404372,3.0,0.0,44.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-07-20,21.055263157894736,29.097783933518,1.5198362147406732,50.387003252892576,12.947658402203857,5.0,0.0,56.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-07-21,20.26949860724234,28.02722222222222,3.616181506849315,57.12526768081844,12.39423076923077,11.0,1.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CO,2006-07-22,19.549016853932585,27.843977591036413,0.5210775047258979,51.46914643600585,11.188611111111111,2.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-07-23,20.33905817174515,29.14104683195593,0.4686311787072243,44.84196726664339,11.46198347107438,2.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-07-24,21.49381868131868,29.739835164835164,0.7097806215722121,40.0934047810492,13.178474114441418,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-07-25,20.80470914127424,28.543213296398893,1.463888888888889,46.711192477494926,13.0260989010989,5.0,0.0,58.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-07-26,20.078688524590163,28.113661202185792,4.607698815566836,57.604032114155466,12.043715846994536,9.0,1.0,63.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-07-27,19.42513812154696,27.47245179063361,3.339270568278202,53.23919660908041,11.299180327868852,11.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-07-28,19.689256198347103,27.992837465564737,0.5091162790697674,45.18036556115398,11.364754098360656,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-07-29,20.993628808864266,29.14349030470914,0.2219581749049429,45.424730295359815,12.756593406593405,2.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-07-30,21.33458333333333,30.183611111111112,0.6182425978987584,45.59273314542742,12.47590027700831,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-07-31,20.546270718232044,28.20467032967033,1.4842396313364057,46.618869852045606,12.843526170798896,9.0,0.0,40.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-08-01,18.34556786703601,25.477472527472525,2.8775280898876403,67.2678358925917,11.158011049723756,15.0,1.0,51.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-08-02,16.773287671232875,24.013424657534244,3.0212224108658745,60.27408544429117,9.460326086956522,8.0,1.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-08-03,16.829258241758243,24.08328767123288,1.4981530343007914,58.67018797703556,9.509863013698627,10.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CO,2006-08-04,17.144959128065395,24.112534059945503,2.9684628975265017,59.15331145453389,10.12439024390244,6.0,0.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-08-05,17.75340599455041,24.67683923705722,1.424813432835821,59.55124433228352,10.769105691056913,6.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-08-06,17.99258241758242,25.166208791208792,2.5642413487133986,60.65888951230052,10.73133514986376,10.0,1.0,47.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-08-07,18.316438356164383,25.32054794520548,3.297831743278404,63.05178931978416,11.225474254742547,12.0,0.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-08-08,18.930434782608696,26.824184782608693,2.082899305555556,55.70882707901667,10.979245283018868,12.0,3.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-08-09,19.724728260869565,27.613586956521736,0.4590783410138248,46.16729384569516,11.823848238482384,4.0,0.0,34.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-08-10,19.410989010989013,27.67142857142857,0.9668157423971376,48.76069074349599,11.057765667574932,2.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-08-11,19.43829201101929,27.980165289256195,0.4169158878504673,44.89490800694645,10.846739130434782,1.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-08-12,18.33936464088398,25.182920110192835,1.4673184357541895,54.28487096875879,11.414207650273225,8.0,0.0,44.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-08-13,17.462983425414365,24.82947658402204,2.781045172719221,63.043862331796085,10.050819672131148,10.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-08-14,17.0771978021978,24.396978021978025,4.944472789115646,63.21484306289634,9.63945945945946,17.0,1.0,31.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CO,2006-08-15,17.32650273224044,24.76675749318801,1.7712673611111112,60.1271173181074,9.755405405405403,19.0,1.0,31.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CO,2006-08-16,17.451771117166214,24.81141304347826,1.850622775800712,61.42584981182577,10.02,19.0,0.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-08-17,18.126584022038568,26.26538461538461,0.7474199288256228,52.33226994925801,9.919891008174387,4.0,0.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-08-18,18.36620879120879,26.525824175824173,1.5992760180995476,53.4672190180036,10.17656675749319,13.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-08-19,17.150824175824173,23.676923076923075,5.328407079646017,68.36187420649388,10.610899182561308,20.0,1.0,52.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-08-20,16.583055555555553,23.524099722991693,3.7564614050303553,64.47776021390926,9.546978021978022,14.0,4.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-08-21,16.955357142857142,25.011538461538464,0.643794964028777,57.1236279536347,8.870299727520436,25.0,4.0,22.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CO,2006-08-22,17.67356164383562,25.624383561643835,0.5098553345388788,54.31765790702468,9.695934959349596,17.0,4.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-08-23,18.442032967032965,27.0956043956044,0.3653846153846153,47.07732093966173,9.758265582655827,15.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-08-24,18.73351648351648,26.911780821917805,0.5620848708487084,44.27113361287208,10.43821138211382,6.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-08-25,17.268032786885247,24.51366120218579,1.5754170324846355,61.645020199575015,9.97601078167116,18.0,0.0,54.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-08-26,14.009426229508197,20.3896174863388,7.384621920135939,71.46113839513248,7.540810810810811,34.0,3.0,66.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-08-27,12.374180327868851,19.18715846994536,5.232434709351305,70.13298459519784,5.4905405405405405,26.0,5.0,24.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-08-28,13.048097826086956,20.91766304347826,1.0585777777777776,56.22914502750763,5.143817204301075,3.0,0.0,12.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-08-29,13.984972677595628,22.788251366120218,0.4386834986474301,53.89562217391406,5.16145552560647,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-08-30,16.24603825136612,25.03297002724796,0.0420517560073937,44.21614816712659,7.422702702702703,16.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-08-31,17.2114010989011,25.767857142857142,0.3146341463414634,41.908015636594605,8.581029810298103,12.0,1.0,38.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
CO,2006-09-01,15.706011730205278,24.23958944281525,2.40314465408805,55.32524903379152,7.069275362318841,20.0,0.0,24.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-09-02,12.88240469208211,21.205865102639297,2.4998209489704566,61.3346276107085,4.544314868804665,16.0,0.0,12.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-09-03,12.3953216374269,20.91432748538012,0.2804739336492891,51.27813016882244,3.847826086956522,9.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-09-04,13.56264534883721,22.73313953488372,0.0664085188770571,50.31580302859434,4.397976878612717,24.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-09-05,14.187941176470588,23.324046920821115,0.1159090909090909,47.5779974370478,5.007267441860465,13.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-09-06,14.736773255813953,23.024709302325583,0.2103480714957667,50.52625365011593,6.411815561959655,15.0,3.0,17.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-09-07,13.776878612716764,21.40260115606937,0.792970946579194,55.259615075429664,6.09541547277937,19.0,2.0,31.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-09-08,11.742485549132947,17.024207492795387,3.0310282074613286,74.21661518143011,6.4420749279538905,29.0,1.0,29.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-09-09,11.264285714285714,17.026376811594204,5.710175438596491,74.59653492326315,5.497398843930635,27.0,3.0,35.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-09-10,11.52733918128655,18.05072886297376,2.110889292196007,70.50961511427032,4.909248554913295,23.0,3.0,40.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-09-11,12.169096209912537,19.804373177842564,1.8806159420289847,67.24572212060636,4.513583815028902,32.0,4.0,27.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-09-12,12.85014705882353,21.42492668621701,2.9720448662640204,58.11226506408443,4.256268221574344,26.0,5.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-09-13,14.44203539823009,23.60674486803519,0.1595623215984776,46.58262193275432,5.220175438596491,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-09-14,14.587683284457476,22.473684210526315,0.6191246431969554,49.86838420264253,6.649127906976744,13.0,0.0,25.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CO,2006-09-15,12.749558823529412,18.89766081871345,2.348100092678406,58.89011963433442,6.545058139534884,8.0,0.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-09-16,8.937463126843658,16.0,2.007323943661972,51.55807794477695,1.775801749271137,8.0,2.0,8.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,2006-09-17,4.988662790697674,12.943930635838152,0.5561657032755298,44.24816187357974,-2.9115606936416185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
CO,2006-09-18,6.376239067055394,14.61046511627907,0.1353623188405797,44.749089038556704,-1.9078034682080929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-09-19,9.128823529411765,18.59235294117647,0.1373795761078998,41.50694673549269,-0.3605797101449275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2006-09-20,9.908479532163742,18.708163265306123,1.3066218809980803,38.82241055691508,1.0549132947976878,16.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-09-21,7.18231884057971,13.124927536231883,8.759141630901286,71.60248087135173,1.1623563218390804,21.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
CO,2006-09-22,3.842352941176471,8.307038123167155,4.929652715939448,73.64559843507577,-0.7186588921282799,15.0,1.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
CO,2006-09-23,3.155803571428572,8.236686390532544,2.923929236499069,72.30908865834778,-1.9698224852071005,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
