STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
MI,2019-01-01,-3.123924731182796,13.988034188034188,85.66521232014793,-7.166129032258065,0.9182795698924732,26.0,0.0,0.0,6.0,0.0,10.0,6.0,1.0,1.0
MI,2019-01-02,-6.986827956989247,0.3884615384615384,87.86081947482764,-11.181720430107529,-2.791935483870968,28.0,0.0,0.0,0.0,3.0,7.0,9.0,0.0,0.0
MI,2019-01-03,-3.978191489361702,1.2578034682080923,82.23310301610755,-7.309042553191489,-0.6547368421052632,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
MI,2019-01-04,-0.0374331550802138,0.1336182336182336,81.14505607484011,-3.649197860962567,3.574331550802139,15.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
MI,2019-01-05,1.0309782608695652,0.0391044776119402,88.97749962797234,-4.678260869565217,6.740217391304348,46.0,13.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0
MI,2019-01-06,0.4370879120879121,0.107492795389049,75.67411826173326,-4.052747252747253,4.926923076923077,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
MI,2019-01-07,-0.1281914893617021,3.742285714285714,82.52410528345048,-3.437234042553192,3.199470899470899,21.0,3.0,0.0,14.0,0.0,17.0,0.0,1.0,2.0
MI,2019-01-08,1.854255319148936,6.099173553719008,88.57171894077142,-2.3308510638297872,6.03968253968254,27.0,0.0,1.0,8.0,1.0,9.0,5.0,0.0,4.0
MI,2019-01-09,-2.421808510638298,1.3156249999999998,76.67044579041537,-6.840957446808511,1.997340425531915,18.0,6.0,0.0,2.0,0.0,1.0,12.0,2.0,1.0
MI,2019-01-10,-6.946216216216216,0.6955555555555556,75.0149795569076,-9.080213903743315,-4.781182795698925,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MI,2019-01-11,-8.00187165775401,0.2728767123287671,75.61817614099988,-11.196256684491978,-4.799468085106383,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MI,2019-01-12,-6.507650273224044,0.1354466858789625,77.98798556933815,-9.408152173913043,-3.602717391304348,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MI,2019-01-13,-7.1521621621621625,0.3234782608695652,76.94294741427974,-11.465945945945943,-2.829032258064516,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MI,2019-01-14,-7.051912568306011,0.0275862068965517,84.02784723151274,-12.560655737704918,-1.5407608695652173,12.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0
MI,2019-01-15,-3.9975675675675673,0.162,87.10049548982462,-7.274054054054054,-0.7210810810810812,29.0,0.0,0.0,1.0,0.0,28.0,7.0,0.0,0.0
MI,2019-01-16,-5.0410810810810815,0.4426553672316384,79.37040208721264,-9.236216216216215,-0.8074866310160428,21.0,1.0,0.0,0.0,0.0,20.0,6.0,1.0,0.0
MI,2019-01-17,-8.794086021505377,0.078470254957507,81.38553534480631,-13.575268817204302,-4.012903225806451,21.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0
MI,2019-01-18,-7.286363636363636,0.5925287356321839,81.3426209497074,-11.054010695187165,-3.518716577540107,20.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0
MI,2019-01-19,-9.89489247311828,2.858507462686567,79.03007892162431,-13.96075268817204,-5.829032258064516,17.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0
MI,2019-01-20,-15.339130434782607,2.180059523809524,72.19968256738758,-20.164864864864864,-10.494594594594597,5.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
