STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
KS,2019-01-01,-5.25,2.197745571658615,73.6110836618424,-10.558278145695365,0.0582781456953642,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
KS,2019-01-02,-7.54640522875817,0.0148936170212765,68.92225686090838,-10.87922077922078,-4.189542483660131,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2019-01-03,-2.953896103896104,0.013301282051282,72.51928203688945,-9.358709677419354,3.425324675324675,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2019-01-04,0.7624183006535948,0.2202852614896989,68.21874525034279,-7.028758169934641,8.55359477124183,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2019-01-05,4.951973684210526,0.0004830917874396,69.56128675391913,-3.7414473684210527,13.645394736842103,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2019-01-06,7.379276315789474,0.001610305958132,70.94722171164044,-0.7816993464052288,15.538157894736845,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2019-01-07,8.506818181818181,0.1088098918083462,61.67887105584045,2.3993506493506493,14.612903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2019-01-08,6.714012738853502,0.0054399999999999,53.358857679721176,-0.3579617834394904,13.785987261146497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2019-01-09,2.2276315789473684,0.0,58.54721686684735,-4.807236842105263,9.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2019-01-10,1.0606451612903227,0.029326923076923,62.534588824630006,-5.195483870967742,7.316774193548387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2019-01-11,2.392483660130719,1.3628389154704943,81.7624112569874,-2.718954248366013,7.483766233766234,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2019-01-12,0.4036912751677852,18.00877914951989,93.77227251658232,-1.4154362416107382,2.2192052980132453,18.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
KS,2019-01-13,-1.4241610738255033,1.6935593220338985,92.31566631827596,-2.883221476510067,0.0306666666666666,28.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
KS,2019-01-14,-1.735064935064935,0.2323283082077051,92.30059101862032,-3.607142857142857,0.137012987012987,39.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2019-01-15,-0.6363057324840764,0.0231017770597738,88.57590156454526,-4.294904458598726,3.022292993630573,72.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
