STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
SD,2019-01-01,-16.835384615384616,1.318702290076336,76.174840798103,-22.94274809160305,-10.741984732824427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2019-01-02,-10.77686567164179,0.1003861003861003,72.69283771221049,-18.17462686567164,-3.3829629629629627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2019-01-03,-1.781954887218045,0.0319391634980988,73.12304853844522,-7.332330827067669,3.719402985074627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2019-01-04,1.6903703703703703,0.0,75.55942665821254,-3.536296296296296,6.917037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2019-01-05,1.875367647058824,0.003041825095057,76.28874938935424,-3.413235294117647,7.163970588235294,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2019-01-06,0.9029411764705882,0.0409266409266409,86.77683826777131,-3.747058823529412,5.552941176470589,20.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2019-01-07,1.0459558823529411,0.1496212121212121,81.49607080871755,-2.834558823529412,4.926470588235294,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SD,2019-01-08,-0.8171641791044776,0.0585820895522388,70.36558356875723,-5.478358208955224,3.844029850746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2019-01-09,-6.517037037037037,0.0,70.12745233652294,-12.731111111111112,-0.302962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2019-01-10,-5.368148148148149,0.0011538461538461,75.61466603226842,-10.678518518518516,-0.0577777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2019-01-11,-2.8485185185185187,0.0208494208494208,82.49089657501112,-8.197777777777778,2.5007407407407407,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2019-01-12,-4.293283582089552,0.0381322957198443,89.85001489663098,-8.791044776119403,0.2044776119402985,28.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
SD,2019-01-13,-4.111851851851852,0.0011494252873563,87.8180037895749,-8.118518518518519,-0.1051851851851851,23.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2019-01-14,-2.7393382352941176,0.0011320754716981,84.83526625555632,-7.232352941176471,1.7536764705882353,23.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
SD,2019-01-15,-3.371851851851852,0.003076923076923,83.21617345076866,-7.974814814814814,1.2311111111111113,30.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
SD,2019-01-16,-6.68125,0.0436781609195402,85.5848254320415,-12.3,-1.0625,21.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2019-01-17,-8.265073529411765,0.5581481481481481,87.26984802086272,-11.793382352941178,-4.736764705882353,16.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
SD,2019-01-18,-9.930882352941175,2.9399253731343284,88.35181017388346,-13.946323529411766,-5.915441176470588,17.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
SD,2019-01-19,-14.832962962962965,2.6877777777777774,80.19280382041423,-20.88014705882353,-8.811111111111112,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SD,2019-01-20,-12.836194029850748,0.4571984435797665,78.49018783439146,-17.049999999999997,-8.622388059701493,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
SD,2019-01-21,-10.432462686567163,0.6102766798418973,85.66779622285429,-14.48805970149254,-6.483088235294118,13.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0
SD,2019-01-22,-9.143703703703704,1.7494208494208492,86.12756194668006,-12.934814814814816,-5.402941176470588,11.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
SD,2019-01-23,-9.101470588235294,0.0393822393822393,80.20181203205422,-14.821323529411766,-3.381617647058824,10.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
SD,2019-01-24,-11.28345588235294,0.1720930232558139,77.83926804783431,-19.43014705882353,-3.136764705882353,7.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
