STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
WI,2019-01-01,-6.271067415730337,7.399483204134366,79.7149581321216,-11.065730337078652,-1.4776536312849162,6.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
WI,2019-01-02,-9.394602272727273,0.2913746630727762,83.19390784076647,-13.014772727272726,-5.772471910112359,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
WI,2019-01-03,-5.713559322033898,0.4413881748071979,80.10056759156147,-9.583050847457628,-1.852247191011236,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2019-01-04,-1.3164739884393064,0.0107329842931937,79.35871102601743,-6.334682080924856,3.699425287356322,16.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
WI,2019-01-05,0.7182857142857143,0.0,85.08380740374663,-5.110857142857142,6.547428571428571,26.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2019-01-06,0.1114285714285714,0.0949197860962566,82.78777709493853,-5.62,5.842857142857143,18.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0
WI,2019-01-07,0.1261627906976744,9.973232323232324,90.0731597554485,-3.257714285714286,3.5208092485549134,32.0,7.0,1.0,4.0,0.0,12.0,1.0,0.0,1.0
WI,2019-01-08,1.0551136363636362,8.29035532994924,82.61046625182551,-2.611931818181818,4.750561797752809,29.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0
WI,2019-01-09,-6.014942528735632,0.0720626631853786,66.7840371587262,-11.471590909090908,-0.4875,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
WI,2019-01-10,-9.661714285714286,0.0388451443569553,73.4843119092997,-12.18,-7.1375,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2019-01-11,-7.227142857142857,0.0130434782608695,76.74055721301164,-10.409142857142855,-4.040909090909091,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2019-01-12,-4.288700564971752,0.0248691099476439,80.97144447200512,-6.951977401129944,-1.6254237288135591,16.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0
WI,2019-01-13,-3.3053370786516854,0.0838624338624338,78.64301943588566,-5.441011235955056,-1.1696629213483145,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2019-01-14,-4.16685393258427,0.0082446808510638,87.00352233937029,-6.624157303370786,-1.7095505617977529,25.0,0.0,0.0,1.0,0.0,10.0,9.0,0.0,0.0
WI,2019-01-15,-3.1497159090909093,0.0599476439790575,90.67095993916128,-5.173295454545454,-1.1355932203389831,31.0,0.0,0.0,3.0,0.0,27.0,4.0,0.0,0.0
WI,2019-01-16,-5.342696629213483,0.0201058201058201,72.82830638091241,-9.62191011235955,-1.063483146067416,4.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0
WI,2019-01-17,-7.711516853932585,0.0256613756613756,80.13329822348067,-11.341011235955056,-4.082022471910112,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
WI,2019-01-18,-8.644318181818182,0.322020725388601,72.91881720384477,-13.19431818181818,-4.094318181818182,9.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2019-01-19,-12.129545454545456,5.25978835978836,74.4490256517757,-15.95112359550562,-8.363636363636363,9.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0
WI,2019-01-20,-15.721428571428572,0.256639566395664,67.2387018281645,-21.16914285714285,-10.275568181818182,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2019-01-21,-17.54298245614035,0.0428571428571428,70.85163501505427,-23.82254335260116,-11.287134502923976,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2019-01-22,-13.057017543859647,0.5628647214854111,75.77660810042212,-19.094736842105263,-7.034104046242775,15.0,3.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0
WI,2019-01-23,-8.421764705882353,5.4,84.71839551774103,-11.13,-5.698837209302326,12.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0
WI,2019-01-24,-11.23092485549133,1.9446575342465755,82.06351011056856,-16.58092485549133,-5.879310344827586,12.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0
WI,2019-01-25,-17.306647398843932,0.4456043956043956,67.75501387334631,-24.92369942196532,-9.678735632183908,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
WI,2019-01-26,-23.05668604651163,0.0378531073446327,72.72463743764614,-29.689595375722543,-16.420809248554914,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
WI,2019-01-27,-21.44795321637427,0.3766016713091921,70.61299999252309,-27.94736842105263,-14.95872093023256,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
WI,2019-01-28,-17.29378698224852,7.523466666666666,75.48656927420294,-23.24882352941177,-11.341279069767442,11.0,4.0,0.0,1.0,0.0,3.0,13.0,2.0,0.0
WI,2019-01-29,-17.391812865497077,2.0016438356164383,71.2998864909108,-23.41929824561404,-11.372674418604651,6.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0
WI,2019-01-30,-25.79349112426036,0.1203856749311294,60.721203312676174,-32.04093567251462,-19.52456140350877,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
WI,2019-01-31,-28.641470588235297,0.0156593406593406,64.60811643827705,-34.329824561403505,-22.96257309941521,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
WI,2019-02-01,-23.40057803468208,0.2279132791327913,70.17884720361491,-30.41494252873563,-16.420689655172414,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
WI,2019-02-02,-11.445906432748538,0.0224043715846994,84.11211681287388,-18.59181286549708,-4.235227272727273,39.0,13.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0
WI,2019-02-03,-1.0293103448275864,0.3390581717451523,97.21105025931269,-5.786206896551724,3.702857142857143,65.0,26.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0
WI,2019-02-04,1.1017441860465116,2.6732620320855616,96.19260738991522,-2.342441860465116,4.566285714285715,68.0,18.0,0.0,3.0,0.0,24.0,5.0,0.0,1.0
WI,2019-02-05,-4.807714285714286,1.93368700265252,80.41917267407187,-10.875706214689265,1.2994285714285714,32.0,3.0,1.0,6.0,1.0,17.0,7.0,0.0,0.0
WI,2019-02-06,-7.145142857142858,7.369329896907216,90.21652630599488,-9.774431818181816,-4.5205714285714285,24.0,1.0,0.0,10.0,0.0,17.0,4.0,0.0,1.0
WI,2019-02-07,-6.002272727272728,3.433866666666667,92.0364047908422,-9.114204545454545,-2.864406779661017,28.0,6.0,0.0,14.0,0.0,28.0,10.0,1.0,1.0
WI,2019-02-08,-12.78728813559322,7.360857908847184,74.08432083347202,-20.122033898305084,-5.452542372881356,7.0,0.0,0.0,9.0,0.0,7.0,20.0,7.0,1.0
WI,2019-02-09,-18.723275862068967,0.0416893732970027,71.2412790306455,-24.375,-13.059770114942529,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
WI,2019-02-10,-13.994632768361583,0.427823691460055,79.86859242657998,-19.87514124293785,-8.114124293785311,16.0,6.0,0.0,1.0,0.0,2.0,8.0,0.0,1.0
WI,2019-02-11,-7.404,3.4341666666666666,86.90710997643009,-10.0,-4.816949152542373,18.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
WI,2019-02-12,-5.5,11.36243093922652,90.07466752256028,-7.729943502824859,-3.270056497175141,19.0,11.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0
WI,2019-02-13,-7.01497175141243,7.70958904109589,77.44840956898528,-10.705056179775282,-3.345762711864407,11.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0
