year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2019,TENNESSEE,TN,2019-05-26,21,20.0,53.0,24.0,3.0,0.0
2019,TENNESSEE,TN,2019-06-02,22,17.0,55.0,24.0,4.0,0.0
2019,TENNESSEE,TN,2019-06-09,23,17.0,55.0,23.0,4.0,1.0
2019,TENNESSEE,TN,2019-06-16,24,18.0,55.0,23.0,3.0,1.0
2019,TENNESSEE,TN,2019-06-23,25,20.0,54.0,22.0,3.0,1.0
2019,TENNESSEE,TN,2019-06-30,26,23.0,52.0,20.0,4.0,1.0
2019,TENNESSEE,TN,2019-07-07,27,22.0,57.0,17.0,3.0,1.0
2019,TENNESSEE,TN,2019-07-14,28,23.0,57.0,16.0,3.0,1.0
2019,TENNESSEE,TN,2019-07-21,29,28.0,57.0,13.0,2.0,0.0
2019,TENNESSEE,TN,2019-07-28,30,25.0,59.0,13.0,2.0,1.0
2019,TENNESSEE,TN,2019-08-04,31,27.0,59.0,11.0,2.0,1.0
2019,TENNESSEE,TN,2019-08-11,32,28.0,60.0,11.0,1.0,0.0
2019,TENNESSEE,TN,2019-08-18,33,27.0,57.0,12.0,3.0,1.0
2019,TENNESSEE,TN,2019-08-25,34,25.0,58.0,14.0,2.0,1.0
2019,TENNESSEE,TN,2019-09-01,35,26.0,60.0,13.0,1.0,0.0
2019,TENNESSEE,TN,2019-09-08,36,23.0,59.0,15.0,2.0,1.0
2019,TENNESSEE,TN,2019-09-15,37,28.0,55.0,14.0,2.0,1.0
2019,TENNESSEE,TN,2019-09-22,38,28.0,56.0,13.0,2.0,1.0
2019,TENNESSEE,TN,2019-09-29,39,28.0,56.0,13.0,2.0,1.0
2019,TENNESSEE,TN,2019-10-06,40,30.0,55.0,11.0,3.0,1.0
2019,TENNESSEE,TN,2019-10-13,41,28.0,55.0,14.0,2.0,1.0
2019,TENNESSEE,TN,2019-10-20,42,27.0,56.0,14.0,2.0,1.0
2019,TENNESSEE,TN,2019-10-27,43,27.0,56.0,14.0,2.0,1.0
2019,TENNESSEE,TN,2019-11-03,44,27.0,56.0,14.0,2.0,1.0
