year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2019,OHIO,OH,2019-06-09,23,9.0,49.0,34.0,6.0,2.0
2019,OHIO,OH,2019-06-16,24,7.0,46.0,35.0,9.0,3.0
2019,OHIO,OH,2019-06-23,25,5.0,34.0,41.0,15.0,5.0
2019,OHIO,OH,2019-06-30,26,4.0,27.0,45.0,18.0,6.0
2019,OHIO,OH,2019-07-07,27,3.0,31.0,43.0,17.0,6.0
2019,OHIO,OH,2019-07-14,28,3.0,35.0,40.0,16.0,6.0
2019,OHIO,OH,2019-07-21,29,4.0,31.0,42.0,17.0,6.0
2019,OHIO,OH,2019-07-28,30,3.0,31.0,42.0,17.0,7.0
2019,OHIO,OH,2019-08-04,31,3.0,31.0,43.0,17.0,6.0
2019,OHIO,OH,2019-08-11,32,3.0,31.0,43.0,17.0,6.0
2019,OHIO,OH,2019-08-18,33,3.0,29.0,43.0,18.0,7.0
2019,OHIO,OH,2019-08-25,34,2.0,28.0,44.0,19.0,7.0
2019,OHIO,OH,2019-09-01,35,3.0,31.0,41.0,18.0,7.0
2019,OHIO,OH,2019-09-08,36,3.0,30.0,42.0,19.0,6.0
2019,OHIO,OH,2019-09-15,37,2.0,32.0,40.0,19.0,7.0
2019,OHIO,OH,2019-09-22,38,3.0,29.0,39.0,22.0,7.0
2019,OHIO,OH,2019-09-29,39,3.0,30.0,38.0,22.0,7.0
2019,OHIO,OH,2019-10-06,40,3.0,29.0,39.0,23.0,6.0
2019,OHIO,OH,2019-10-13,41,4.0,29.0,40.0,19.0,8.0
2019,OHIO,OH,2019-10-20,42,4.0,32.0,38.0,19.0,7.0
2019,OHIO,OH,2019-10-27,43,4.0,32.0,38.0,19.0,7.0
2019,OHIO,OH,2019-11-03,44,4.0,34.0,36.0,19.0,7.0
2019,OHIO,OH,2019-11-10,45,4.0,33.0,40.0,18.0,5.0
