year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2019,ILLINOIS,IL,2019-06-09,23,5.0,42.0,41.0,9.0,3.0
2019,ILLINOIS,IL,2019-06-16,24,6.0,45.0,34.0,11.0,4.0
2019,ILLINOIS,IL,2019-06-23,25,6.0,41.0,36.0,12.0,5.0
2019,ILLINOIS,IL,2019-06-30,26,6.0,36.0,39.0,14.0,5.0
2019,ILLINOIS,IL,2019-07-07,27,5.0,32.0,41.0,16.0,6.0
2019,ILLINOIS,IL,2019-07-14,28,4.0,38.0,40.0,14.0,4.0
2019,ILLINOIS,IL,2019-07-21,29,4.0,39.0,39.0,14.0,4.0
2019,ILLINOIS,IL,2019-07-28,30,9.0,35.0,38.0,14.0,4.0
2019,ILLINOIS,IL,2019-08-04,31,6.0,35.0,37.0,17.0,5.0
2019,ILLINOIS,IL,2019-08-11,32,4.0,36.0,39.0,16.0,5.0
2019,ILLINOIS,IL,2019-08-18,33,5.0,37.0,39.0,15.0,4.0
2019,ILLINOIS,IL,2019-08-25,34,5.0,44.0,34.0,14.0,3.0
2019,ILLINOIS,IL,2019-09-01,35,6.0,40.0,35.0,15.0,4.0
2019,ILLINOIS,IL,2019-09-08,36,4.0,34.0,41.0,15.0,6.0
2019,ILLINOIS,IL,2019-09-15,37,6.0,35.0,40.0,14.0,5.0
2019,ILLINOIS,IL,2019-09-22,38,6.0,39.0,37.0,14.0,4.0
2019,ILLINOIS,IL,2019-09-29,39,6.0,41.0,33.0,15.0,5.0
2019,ILLINOIS,IL,2019-10-06,40,5.0,41.0,33.0,16.0,5.0
2019,ILLINOIS,IL,2019-10-13,41,6.0,38.0,35.0,15.0,6.0
2019,ILLINOIS,IL,2019-10-20,42,7.0,39.0,35.0,13.0,6.0
2019,ILLINOIS,IL,2019-10-27,43,8.0,47.0,32.0,9.0,4.0
2019,ILLINOIS,IL,2019-11-03,44,8.0,47.0,32.0,9.0,4.0
