year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2019,SOUTH DAKOTA,SD,2019-06-09,23,5.0,50.0,36.0,7.0,2.0
2019,SOUTH DAKOTA,SD,2019-06-16,24,6.0,51.0,38.0,4.0,1.0
2019,SOUTH DAKOTA,SD,2019-06-23,25,8.0,48.0,38.0,5.0,1.0
2019,SOUTH DAKOTA,SD,2019-06-30,26,8.0,50.0,36.0,5.0,1.0
2019,SOUTH DAKOTA,SD,2019-07-07,27,15.0,47.0,34.0,3.0,1.0
2019,SOUTH DAKOTA,SD,2019-07-14,28,12.0,50.0,31.0,5.0,2.0
2019,SOUTH DAKOTA,SD,2019-07-21,29,15.0,43.0,32.0,7.0,3.0
2019,SOUTH DAKOTA,SD,2019-07-28,30,13.0,48.0,31.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-08-04,31,16.0,50.0,26.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-08-11,32,19.0,45.0,28.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-08-18,33,16.0,46.0,29.0,7.0,2.0
2019,SOUTH DAKOTA,SD,2019-08-25,34,18.0,45.0,27.0,7.0,3.0
2019,SOUTH DAKOTA,SD,2019-09-01,35,16.0,49.0,27.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-09-08,36,20.0,49.0,24.0,5.0,2.0
2019,SOUTH DAKOTA,SD,2019-09-15,37,19.0,50.0,23.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-09-22,38,15.0,51.0,27.0,5.0,2.0
2019,SOUTH DAKOTA,SD,2019-09-29,39,19.0,47.0,26.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-10-06,40,17.0,45.0,30.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-10-13,41,18.0,49.0,25.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-10-20,42,19.0,45.0,28.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-10-27,43,19.0,47.0,26.0,6.0,2.0
2019,SOUTH DAKOTA,SD,2019-11-03,44,20.0,43.0,27.0,7.0,3.0
2019,SOUTH DAKOTA,SD,2019-11-10,45,18.0,44.0,27.0,8.0,3.0
2019,SOUTH DAKOTA,SD,2019-11-17,46,19.0,45.0,27.0,7.0,2.0
