STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
NC,2017-03-15,0.7665816326530612,0.7315126050420168,39.42355603917532,-5.226530612244899,6.759693877551021,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC,2017-03-16,-0.2219072164948453,0.0795714285714285,39.99505321093599,-6.291794871794872,5.837628865979381,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
NC,2017-03-17,2.81839378238342,0.1081312410841654,46.102497006249095,-5.551813471502591,11.18860103626943,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
NC,2017-03-18,8.154473684210526,7.069012178619756,70.88435036616835,1.0858638743455498,15.196335078534032,12.0,0.0,10.0,2.0,2.0,0.0,2.0,0.0
NC,2017-03-19,8.71217616580311,4.787983425414365,62.25389106841442,2.267357512953368,15.164948453608249,4.0,0.0,6.0,0.0,5.0,0.0,1.0,1.0
NC,2017-03-20,6.846907216494845,0.1468115942028985,62.34715565590066,-1.1682051282051282,14.864948453608248,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2017-03-21,12.981088082901554,0.3378723404255319,57.9631688689569,3.711917098445596,22.244102564102565,7.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0
NC,2017-03-22,14.405958549222795,6.1424623115577885,58.60181219147398,6.553886010362695,22.33435897435897,8.0,0.0,23.0,0.0,2.0,0.0,1.0,3.0
NC,2017-03-23,7.235526315789474,0.0343522561863173,45.0323135079399,-0.3489583333333333,14.813089005235604,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
NC,2017-03-24,8.92357512953368,0.0045123726346433,60.57836849476223,0.7772020725388601,17.069948186528496,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-03-25,13.854736842105265,0.0496251874062968,65.5889122917319,6.25,21.46649214659686,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2017-03-26,16.20234375,1.3181551976573938,71.8876446363553,9.926041666666666,22.482901554404144,11.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
NC,2017-03-27,17.105102040816327,3.1650602409638555,74.98234917489907,11.071428571428571,23.13877551020408,15.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2017-03-28,18.204871794871792,6.167852437417654,74.99125642487967,12.282564102564102,24.12717948717949,18.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0
NC,2017-03-29,16.743846153846153,1.781190798376184,72.04173362318426,10.037435897435897,23.45025641025641,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2017-03-30,15.50916230366492,0.4905367231638418,75.36412589178329,9.372916666666669,21.63979057591623,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
NC,2017-03-31,16.26184210526316,18.714070351758792,78.85512454834561,11.959473684210527,20.57853403141361,14.0,1.0,32.0,0.0,0.0,0.0,2.0,1.0
NC,2017-04-01,15.91675392670157,10.390092470277413,60.32559082361799,9.672251308900524,22.199481865284973,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
NC,2017-04-02,14.204358974358971,0.0444602272727272,61.92290961699213,6.9282051282051285,21.507142857142856,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2017-04-03,14.694845360824743,1.73077975376197,77.48918945762175,7.676288659793815,21.73897435897436,15.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0
NC,2017-04-04,17.833846153846153,18.11354292623942,72.13894395805956,12.026020408163264,23.636923076923075,10.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-05,18.081122448979592,1.1131972789115647,76.12495204300043,11.50969387755102,24.66548223350254,15.0,1.0,17.0,0.0,1.0,0.0,1.0,0.0
NC,2017-04-06,15.206923076923076,21.700479041916168,73.59430749879583,10.283076923076925,20.172081218274112,14.0,1.0,33.0,0.0,1.0,0.0,1.0,2.0
NC,2017-04-07,10.895360824742268,2.271503957783641,48.83423615819788,5.84974358974359,15.971794871794872,2.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0
NC,2017-04-08,8.953926701570682,0.0552924791086351,46.51655681715995,1.5732984293193717,16.33834196891192,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC,2017-04-09,11.415364583333334,0.0,51.015843466216886,1.93125,20.948205128205128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2017-04-10,14.580927835051543,0.0,56.71645797750066,5.243298969072165,23.92410256410256,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2017-04-11,17.376153846153844,0.0026170798898071,63.03493049098539,9.153846153846152,25.60969387755102,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-12,18.795939086294418,0.0979508196721311,64.38548809590357,11.17258883248731,26.419289340101525,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-13,18.44692307692308,0.3372093023255814,64.51158330209034,10.916410256410256,25.9774358974359,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2017-04-14,17.928385416666668,0.6748595505617978,65.85404315186481,9.989583333333334,25.8671875,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2017-04-15,19.220942408376963,0.5502832861189801,70.0830628088932,12.041361256544503,26.393229166666668,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-16,20.24896907216495,0.4199434229137199,64.5237599121303,13.75360824742268,26.75230769230769,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2017-04-17,20.56649746192893,0.4642659279778393,65.80109675104006,14.09238578680203,27.04060913705584,9.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-18,19.429040404040403,4.181234567901234,78.19255537092926,14.400505050505052,24.45757575757576,10.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-19,16.76658031088083,2.703805774278216,76.55692941173669,12.855897435897436,20.67319587628866,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-20,18.38061224489796,1.9180371352785144,79.61674871710561,13.138071065989848,23.61275510204082,27.0,7.0,6.0,0.0,0.0,0.0,3.0,0.0
NC,2017-04-21,21.498963730569947,1.5005540166204987,72.38563328060006,14.996891191709844,28.000510204081635,16.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-22,21.765885416666663,6.765753424657534,72.202243648395,15.215104166666668,28.316666666666663,18.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0
NC,2017-04-23,16.96047120418848,14.936897001303782,91.48422819581872,11.528645833333334,22.471502590673577,21.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0
NC,2017-04-24,12.885309278350515,36.05421836228288,96.32603682891563,10.997435897435896,14.792307692307691,19.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0
NC,2017-04-25,15.240673575129533,54.77767332549941,89.72229425451998,12.128865979381445,18.329896907216494,23.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
NC,2017-04-26,18.16015228426396,3.8485570890840655,80.43151483120661,12.59746192893401,23.722842639593907,17.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2017-04-27,20.095384615384614,0.1968664850136239,75.76271472290698,14.047692307692309,26.14307692307692,8.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
NC,2017-04-28,21.56958762886598,1.7704188481675391,79.57561885014974,16.544329896907215,26.594845360824745,22.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2017-04-29,23.78219895287958,0.023055162659123,79.73730471620534,18.4586387434555,29.121875,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2017-04-30,24.13756476683938,0.2050561797752809,78.8088628023442,19.212435233160623,29.06269430051813,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-05-01,22.985459183673463,2.681725888324873,79.5896244359273,18.65714285714286,27.31377551020408,12.0,0.0,10.0,0.0,0.0,0.0,3.0,1.0
NC,2017-05-02,19.43341836734694,10.401045296167249,62.8663093255387,13.497448979591836,25.36938775510204,6.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0
NC,2017-05-03,17.924744897959183,0.0779947916666666,54.93606844969466,10.403571428571428,25.445918367346938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-05-04,18.638520408163263,0.9303664921465968,69.84929383185424,12.108673469387757,25.168367346938776,14.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0
NC,2017-05-05,17.36262886597938,28.934025374855825,82.71113219558273,12.445360824742268,22.279896907216497,15.0,1.0,20.0,0.0,0.0,0.0,3.0,2.0
NC,2017-05-06,14.202356020942409,6.546243523316062,68.04550385856385,9.112565445026178,19.292708333333334,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC,2017-05-07,12.526943005181346,1.598933333333333,59.296399758134754,6.647422680412371,18.406735751295336,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
NC,2017-05-08,13.51497461928934,0.1578804347826087,51.35130005988112,6.243147208121828,20.78680203045685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-05-09,14.905102040816328,0.5733072916666667,66.37362827367188,7.60204081632653,22.208163265306123,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2017-05-10,18.492564102564103,3.671,73.7678434470901,11.647179487179486,25.3561224489796,18.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
NC,2017-05-11,21.33108808290155,0.5695883134130145,74.81768224942255,14.57461139896373,28.12244897959184,13.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0
NC,2017-05-12,18.90628272251309,2.9140442132639794,89.98406577645603,13.579274611398963,24.213612565445025,17.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0
NC,2017-05-13,16.25820105820106,8.740330788804071,87.3866311533157,12.331088082901555,20.15578947368421,22.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0
NC,2017-05-14,16.44559585492228,0.9008185538881308,67.10058479986941,9.124742268041237,23.80666666666667,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2017-05-15,19.862760416666667,0.0091156462585034,58.46001588704442,12.053886010362694,27.68186528497409,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2017-05-16,21.45777202072539,0.0332436069986541,66.33713493318868,13.482901554404144,29.42989690721649,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2017-05-17,23.150515463917525,0.06914749661705,64.97046954955469,15.833505154639177,30.46512820512821,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-05-18,23.67525773195876,0.0195386702849389,69.31336408193737,17.38505154639175,29.96546391752577,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2017-05-19,23.78125,0.8207650273224043,72.7403194250602,17.972395833333334,29.60673575129534,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2017-05-20,24.19145077720207,2.200682128240109,72.00285491107088,17.938341968911917,30.44455958549223,10.0,1.0,13.0,0.0,2.0,0.0,2.0,0.0
NC,2017-05-21,22.56030927835052,8.29305740987984,83.79983017999562,16.906701030927834,28.213917525773194,17.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0
NC,2017-05-22,20.94025641025641,16.69080745341615,84.96077111558395,16.88153846153846,24.99897435897436,22.0,1.0,11.0,0.0,0.0,0.0,4.0,0.0
NC,2017-05-23,20.88704663212436,17.100710059171597,95.28056222864616,17.341237113402062,24.44663212435233,19.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0
NC,2017-05-24,19.294072164948453,23.027990708478512,92.82605606961626,16.514871794871794,22.06237113402062,24.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
NC,2017-05-25,18.56328125,16.01331747919144,78.8595259490422,14.619270833333331,22.52020725388601,13.0,0.0,16.0,0.0,0.0,0.0,3.0,2.0
NC,2017-05-26,18.86062176165803,1.900251256281407,61.40834224373842,13.606735751295336,24.087628865979383,6.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
NC,2017-05-27,21.17883597883598,0.0852482269503546,69.4727447534567,14.295767195767196,28.066315789473688,7.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
NC,2017-05-28,23.065425531914894,4.971801566579635,74.69507535329649,16.857446808510637,29.29206349206349,12.0,1.0,17.0,0.0,1.0,0.0,1.0,2.0
NC,2017-05-29,23.16204188481675,1.882995951417004,72.61143604957039,17.28952879581152,29.03455497382199,13.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
NC,2017-05-30,23.11051282051282,6.544711538461538,82.32439938890049,17.667179487179485,28.553846153846155,13.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0
NC,2017-05-31,22.843489583333334,1.7329457364341083,78.00957033368167,17.751562500000002,27.93541666666667,8.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-01,22.36526315789473,3.0406369426751594,74.32413673527815,16.470000000000002,28.26052631578948,14.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-02,22.591099476439787,1.0836870026525198,65.2323403256925,16.35916230366492,28.823036649214657,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2017-06-03,22.367894736842103,0.1150627615062761,65.49042678766172,15.281578947368422,29.45421052631579,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-04,23.132894736842104,1.1762362637362638,75.67607607563424,16.456315789473685,29.809473684210527,9.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-05,23.653157894736843,9.398646986469863,86.32538047167911,18.67105263157895,28.655729166666664,14.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-06,22.89021164021164,15.003508771929823,79.19994417558785,18.077894736842108,27.72460732984293,15.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-07,20.538082901554404,1.7151706700379268,73.25397605296789,15.237305699481864,25.838860103626946,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-08,17.942670157068065,3.452872062663185,76.73171870811088,13.174869109947643,22.73125,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2017-06-09,18.08736842105263,1.7723514211886304,71.54188581600606,12.085789473684212,24.08894736842105,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-10,21.18909574468085,0.0186394557823129,70.03221919969164,14.152127659574468,28.22606382978724,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2017-06-11,23.03236842105263,0.0128415300546448,69.57998068640882,16.181578947368422,29.895287958115183,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2017-06-12,23.9080310880829,0.0518267929634641,71.34603848195671,17.53678756476684,30.27927461139896,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2017-06-13,24.23082901554404,0.68380187416332,73.97205551674381,18.133678756476684,30.3279792746114,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2017-06-14,24.92089947089947,5.856281407035176,72.79960460856911,18.644973544973546,31.216230366492148,17.0,1.0,20.0,0.0,0.0,0.0,2.0,0.0
NC,2017-06-15,25.12058823529412,5.928125,80.15527623132623,19.150267379679143,31.088297872340423,16.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0
NC,2017-06-16,25.122513089005235,4.224358974358975,83.09855154878466,19.80366492146597,30.441361256544504,15.0,3.0,23.0,0.0,0.0,0.0,2.0,0.0
NC,2017-06-17,24.85984042553192,11.605044136191676,85.7736587335922,20.183597883597884,29.544148936170213,20.0,1.0,21.0,0.0,0.0,0.0,3.0,0.0
