STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11
IA,2017-01-01,-4.041221374045802,0.0011494252873563,79.13853684749614,-8.5793893129771,0.4969465648854961,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2017-01-02,-2.045075757575757,0.3567164179104477,83.71775073777805,-6.006818181818182,1.9166666666666667,25.0,7.0,1.0,4.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
IA,2017-01-03,-2.94365671641791,2.3570909090909087,88.2281696248814,-7.3785185185185185,1.499264705882353,31.0,4.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
IA,2017-01-04,-11.171691176470588,0.0230188679245283,68.93275663891846,-16.780882352941177,-5.5625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
IA,2017-01-05,-14.8007299270073,0.2183823529411764,71.77575185008435,-17.46058394160584,-12.14087591240876,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
IA,2017-01-06,-16.830597014925374,0.0159090909090909,69.97799855608226,-21.055223880597016,-12.605970149253732,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
IA,2017-01-07,-15.30410447761194,0.0019157088122605,71.30964535635748,-19.94328358208956,-10.664925373134327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2017-01-08,-13.355343511450382,0.0,72.3519557777226,-19.13206106870229,-7.578625954198473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2017-01-09,-9.748496240601504,0.0177358490566037,75.55427110003133,-15.396992481203007,-4.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2017-01-10,-3.3811538461538464,1.7048507462686566,83.39848291252079,-9.472307692307693,2.684732824427481,17.0,1.0,1.0,6.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0
IA,2017-01-11,-3.274812030075188,5.151449275362319,82.96898940790547,-8.560902255639098,2.033582089552239,14.0,0.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0
IA,2017-01-12,-7.251119402985075,0.249811320754717,71.1521232607025,-12.356716417910448,-2.1455223880597014,8.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
IA,2017-01-13,-10.294029850746268,0.0129277566539923,62.3534625055247,-14.183703703703705,-6.36865671641791,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
IA,2017-01-14,-8.920703125,0.034375,67.98449769094863,-12.733076923076922,-5.0609375,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
IA,2017-01-15,-5.2496212121212125,0.0945736434108527,74.65595663106065,-10.138636363636364,-0.3578947368421052,17.0,0.0,0.0,1.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0
IA,2017-01-16,-2.6778625954198474,5.882089552238806,92.46579706067264,-5.961832061068702,0.6227272727272728,28.0,8.0,0.0,9.0,0.0,52.0,0.0,2.0,0.0,0.0,0.0
IA,2017-01-17,-0.4222222222222222,11.423809523809522,97.26506428246638,-1.9392592592592592,1.0911764705882354,40.0,9.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
