STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
MN,2017-01-01,-8.000574712643678,0.2348909657320872,76.68511396298751,-12.083333333333334,-3.911428571428572,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MN,2017-01-02,-6.800842696629213,1.3899109792284865,82.9446640564483,-10.15056179775281,-3.4511235955056176,9.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
MN,2017-01-03,-8.876666666666667,2.880172413793104,84.88006635153604,-14.658333333333331,-3.095,14.0,2.0,0.0,9.0,0.0,14.0,3.0,1.0,0.0
MN,2017-01-04,-18.666666666666668,0.1179190751445086,72.5568685258355,-24.68611111111111,-12.647222222222222,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
MN,2017-01-05,-22.83491620111732,0.0232492997198879,73.78614730653514,-26.88603351955308,-18.78379888268157,2.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0
MN,2017-01-06,-23.24237288135593,0.0051873198847262,73.90379952032292,-28.65819209039548,-17.826553672316386,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
MN,2017-01-07,-20.91207865168539,0.0017241379310344,76.11928461856795,-26.030898876404493,-15.793258426966291,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
MN,2017-01-08,-19.79691011235955,0.0644970414201183,74.62373654770222,-25.93483146067416,-13.658988764044944,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MN,2017-01-09,-14.729545454545455,0.7180758017492711,81.56903202303002,-20.610795454545453,-8.848295454545454,6.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
MN,2017-01-10,-11.079378531073448,3.2792899408284018,85.36487155796962,-16.62090395480226,-5.537853107344633,9.0,3.0,0.0,12.0,0.0,13.0,4.0,3.0,0.0
MN,2017-01-11,-14.918539325842696,4.784821428571429,75.99633469738541,-20.163483146067414,-9.673595505617978,7.0,0.0,0.0,4.0,0.0,6.0,5.0,0.0,1.0
MN,2017-01-12,-18.80786516853933,0.5441520467836257,69.37724282748405,-23.742696629213484,-13.873033707865169,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0
MN,2017-01-13,-21.43027777777778,0.0271137026239067,69.24214083327844,-29.575,-13.285555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MN,2017-01-14,-17.42122905027933,0.004191616766467,73.07079165704303,-24.39329608938548,-10.449162011173184,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MN,2017-01-15,-12.375141242937854,0.0061349693251533,77.33248655979527,-20.084180790960453,-4.666101694915255,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MN,2017-01-16,-8.406571428571429,0.1886153846153846,81.9558494095858,-16.31085714285714,-0.5022857142857143,12.0,1.0,0.0,1.0,0.0,10.0,5.0,0.0,0.0
MN,2017-01-17,-6.896368715083799,3.6926470588235296,86.44635368853908,-13.722905027932962,-0.0698324022346368,28.0,4.0,0.0,7.0,0.0,14.0,4.0,0.0,0.0
MN,2017-01-18,-3.641011235955056,0.0929411764705882,83.20672070474085,-9.174719101123594,1.892696629213483,18.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MN,2017-01-19,0.2583333333333333,0.0584302325581395,89.98126461501663,-4.178888888888889,4.695555555555556,45.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
MN,2017-01-20,1.2002808988764044,1.0798780487804878,95.22730192774335,-1.297191011235955,3.697752808988765,43.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
MN,2017-01-21,1.3179775280898876,1.847094801223241,96.8600618077213,0.2837078651685393,2.352247191011236,52.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MN,2017-01-22,1.2222857142857144,0.5571428571428572,96.43785257339378,-0.0045714285714285,2.4491428571428573,47.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MN,2017-01-23,0.4690340909090909,0.2192660550458715,92.19629844131916,-0.8153409090909091,1.7534090909090911,34.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
MN,2017-01-24,-1.0,0.1294642857142857,86.05385427975165,-2.225,0.225,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MN,2017-01-25,-2.5108571428571427,2.7051724137931035,87.82685269221072,-4.091428571428572,-0.9302857142857144,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
MN,2017-01-26,-4.474301675977654,0.7740412979351031,82.8239153388193,-6.447486033519553,-2.501117318435754,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MN,2017-01-27,-6.613687150837988,0.0086826347305389,79.8622642736503,-10.368156424581006,-2.8592178770949723,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
MN,2017-01-28,-5.860632183908046,0.0018518518518518,81.41959386902242,-9.050574712643678,-2.670689655172413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2017-01-29,-6.998033707865169,0.0277602523659306,74.19337210921206,-10.04943820224719,-3.946629213483146,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
MN,2017-01-30,-7.294886363636365,0.5188059701492538,80.95120726590397,-12.202840909090908,-2.3869318181818184,8.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
MN,2017-01-31,-3.0270114942528736,2.761046511627907,84.9288843581495,-7.174712643678162,1.1206896551724137,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
