STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
OH,2017-01-01,1.3065,0.2301470588235294,77.89510794540865,-3.98,6.593,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
OH,2017-01-02,3.532828282828283,0.6353790613718412,89.33139430411491,-1.121212121212121,8.186868686868687,24.0,6.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
OH,2017-01-03,6.86116504854369,10.891003460207612,96.33692231373648,3.633009708737864,10.089320388349517,25.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2017-01-04,2.346116504854369,10.43274647887324,80.25655859754724,-3.478640776699029,8.170873786407768,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OH,2017-01-05,-5.980499999999999,0.4260223048327137,76.4398865677096,-9.71,-2.294117647058824,10.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
OH,2017-01-06,-11.632038834951455,1.6714285714285717,78.87406381930326,-15.748543689320387,-7.515533980582524,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
OH,2017-01-07,-13.124242424242423,0.0660377358490566,75.00910673157148,-16.703030303030303,-9.545454545454543,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
OH,2017-01-08,-11.6765,0.2022727272727272,72.86873835959487,-14.978,-8.375,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
OH,2017-01-09,-8.673267326732674,0.0796992481203007,68.50108773066444,-13.08217821782178,-4.264356435643564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2017-01-10,-0.5658415841584158,2.530258302583026,74.23523520974528,-6.037623762376237,4.905940594059406,11.0,0.0,5.0,3.0,0.0,16.0,6.0,1.0,0.0,2.0
OH,2017-01-11,5.436407766990292,5.682608695652173,84.8083743037637,-1.2563106796116503,12.129126213592231,11.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0
OH,2017-01-12,8.35392156862745,13.578521126760563,88.92231505547305,0.2176470588235294,16.49019607843137,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
OH,2017-01-13,3.6951456310679607,12.353024911032028,78.91663433986304,-2.1203883495145632,9.510679611650486,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2017-01-14,-0.9045,1.006060606060606,81.524531554272,-2.89,1.081,8.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0
OH,2017-01-15,-1.4757575757575756,2.1329629629629627,88.39413812075756,-3.915151515151516,0.9636363636363636,17.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
OH,2017-01-16,0.745,0.6981481481481482,89.48372608801023,-2.7880000000000003,4.2780000000000005,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
OH,2017-01-17,7.465048543689321,8.49363957597173,89.76432145907164,1.996116504854369,12.933980582524272,16.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
OH,2017-01-18,6.734134615384615,2.0393617021276595,89.68824554110047,2.2788461538461537,11.189423076923076,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
OH,2017-01-19,3.99375,0.5216606498194946,90.22348627594197,2.0567307692307693,5.93076923076923,9.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
OH,2017-01-20,6.165865384615385,11.569791666666667,91.70993627659176,2.3990384615384617,9.932692307692308,14.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
OH,2017-01-21,9.5355,1.6613970588235294,89.12097847475317,4.544554455445544,14.52,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2017-01-22,10.561881188118813,1.3646840148698884,87.05571992046129,4.796039603960396,16.327722772277227,22.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2017-01-23,9.166504854368933,3.790647482014388,91.5210324539504,4.863106796116504,13.46990291262136,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
OH,2017-01-24,5.439705882352942,5.783450704225352,93.39508675758653,3.170588235294117,7.708823529411764,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
OH,2017-01-25,4.931372549019608,0.6284671532846715,86.46235151492176,1.635294117647059,8.227450980392158,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
