STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
WI,2017-01-01,-4.809116022099448,0.0340764331210191,76.52895297442919,-8.775690607734807,-0.8425414364640884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2017-01-02,-2.898626373626373,0.3095238095238095,82.27199214363067,-6.617582417582418,0.8203296703296702,21.0,3.0,0.0,5.0,0.0,6.0,8.0,0.0,0.0
WI,2017-01-03,-1.971111111111112,1.903658536585365,92.67343342158446,-5.496666666666666,1.5544444444444443,43.0,7.0,0.0,7.0,0.0,11.0,7.0,0.0,0.0
WI,2017-01-04,-10.686813186813186,0.0451807228915662,72.26832527150515,-18.035164835164835,-3.3384615384615386,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
WI,2017-01-05,-17.828333333333333,0.0259701492537313,69.73875778975776,-21.154945054945053,-14.48611111111111,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
WI,2017-01-06,-19.41160220994475,0.0395209580838323,70.99268738860198,-23.111538461538466,-15.691160220994474,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2017-01-07,-18.85502793296089,0.0066666666666666,71.15584659606361,-23.02099447513812,-14.66145251396648,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
WI,2017-01-08,-16.56553672316384,0.0478124999999999,69.0297345611753,-21.796629213483147,-11.318079096045198,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
WI,2017-01-09,-12.290340909090908,0.6816513761467891,75.72582996803384,-17.501694915254237,-7.059322033898305,15.0,1.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0
WI,2017-01-10,-5.121186440677967,5.725382262996942,91.01172869890792,-10.119101123595506,-0.0977401129943502,22.0,7.0,1.0,5.0,0.0,11.0,7.0,3.0,0.0
WI,2017-01-11,-6.396045197740112,10.715361445783133,79.2514247259898,-12.525842696629214,-0.2333333333333332,12.0,3.0,0.0,6.0,0.0,12.0,8.0,0.0,2.0
WI,2017-01-12,-10.1875,1.4834355828220858,74.30349115373846,-14.2353591160221,-6.119337016574585,2.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0
WI,2017-01-13,-14.399722222222222,0.1698170731707317,65.58480864987335,-20.15879120879121,-8.583333333333334,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2017-01-14,-13.734078212290504,0.000943396226415,71.13191795604749,-18.72707182320442,-8.717877094972067,7.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
WI,2017-01-15,-10.248611111111112,0.0009345794392523,75.50548936323975,-17.59111111111111,-2.906111111111111,17.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
WI,2017-01-16,-7.797252747252747,1.4938080495356036,82.11029951256677,-15.167582417582418,-0.4269230769230769,22.0,0.0,0.0,4.0,0.0,22.0,10.0,0.0,0.0
WI,2017-01-17,-2.709776536312849,10.67315634218289,92.51224943323788,-6.888268156424581,1.4646408839779006,44.0,8.0,0.0,12.0,0.0,25.0,2.0,0.0,0.0
WI,2017-01-18,0.1997267759562841,0.5003067484662577,91.28283017502042,-2.237158469945355,2.6366120218579234,41.0,11.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0
WI,2017-01-19,0.8038461538461539,0.2708708708708708,93.5247426053087,-1.9296703296703297,3.537362637362637,61.0,16.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
WI,2017-01-20,1.1643646408839778,5.129325513196481,96.50822415749212,-0.8088397790055248,3.1375690607734805,59.0,11.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
WI,2017-01-21,2.136263736263736,2.205246913580247,97.60647003620775,0.7543956043956045,3.518131868131868,61.0,20.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
WI,2017-01-22,3.0859890109890107,0.9059561128526644,97.283863560605,1.0142857142857142,5.157692307692308,66.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2017-01-23,2.33646408839779,0.1736842105263158,96.0950435614692,0.780110497237569,3.892817679558011,57.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2017-01-24,1.638826815642458,0.1400602409638554,92.4585697508234,0.1983240223463687,3.079329608938548,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WI,2017-01-25,0.6667597765363128,4.7281818181818185,93.43090433163869,-0.6815642458100558,2.015083798882681,18.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
WI,2017-01-26,-0.9914364640883976,4.84955223880597,85.32930988805205,-2.679558011049724,0.6966850828729282,12.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
WI,2017-01-27,-3.0175,0.0372307692307692,76.76199639543736,-5.6977900552486185,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
