year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2011,NORTH DAKOTA,ND,2011-05-29,21,4.0,59.0,34.0,3.0,0.0
2011,NORTH DAKOTA,ND,2011-06-05,22,4.0,70.0,22.0,3.0,1.0
2011,NORTH DAKOTA,ND,2011-06-12,23,11.0,67.0,20.0,2.0,0.0
2011,NORTH DAKOTA,ND,2011-06-19,24,16.0,61.0,20.0,3.0,0.0
2011,NORTH DAKOTA,ND,2011-06-26,25,14.0,54.0,26.0,5.0,1.0
2011,NORTH DAKOTA,ND,2011-07-03,26,14.0,57.0,23.0,5.0,1.0
2011,NORTH DAKOTA,ND,2011-07-10,27,14.0,57.0,25.0,4.0,0.0
2011,NORTH DAKOTA,ND,2011-07-17,28,14.0,58.0,22.0,5.0,1.0
2011,NORTH DAKOTA,ND,2011-07-24,29,15.0,55.0,23.0,6.0,1.0
2011,NORTH DAKOTA,ND,2011-07-31,30,16.0,55.0,21.0,6.0,2.0
2011,NORTH DAKOTA,ND,2011-08-07,31,14.0,57.0,22.0,6.0,1.0
2011,NORTH DAKOTA,ND,2011-08-14,32,14.0,55.0,23.0,6.0,2.0
2011,NORTH DAKOTA,ND,2011-08-21,33,13.0,56.0,23.0,6.0,2.0
2011,NORTH DAKOTA,ND,2011-08-28,34,17.0,52.0,23.0,7.0,1.0
2011,NORTH DAKOTA,ND,2011-09-04,35,17.0,48.0,24.0,9.0,2.0
2011,NORTH DAKOTA,ND,2011-09-11,36,15.0,53.0,22.0,8.0,2.0
2011,NORTH DAKOTA,ND,2011-09-18,37,9.0,50.0,26.0,12.0,3.0
2011,NORTH DAKOTA,ND,2011-09-25,38,9.0,51.0,28.0,10.0,2.0
2011,NORTH DAKOTA,ND,2011-10-02,39,10.0,48.0,28.0,12.0,2.0
2011,NORTH DAKOTA,ND,2011-10-09,40,8.0,51.0,26.0,12.0,3.0
2011,NORTH DAKOTA,ND,2011-10-16,41,8.0,47.0,28.0,14.0,3.0
2011,NORTH DAKOTA,ND,2011-10-23,42,8.0,49.0,28.0,13.0,2.0
