year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2011,NORTH CAROLINA,NC,2011-05-29,21,5.0,53.0,31.0,10.0,1.0
2011,NORTH CAROLINA,NC,2011-06-05,22,5.0,40.0,33.0,16.0,6.0
2011,NORTH CAROLINA,NC,2011-06-12,23,4.0,32.0,28.0,21.0,15.0
2011,NORTH CAROLINA,NC,2011-06-19,24,2.0,35.0,29.0,22.0,12.0
2011,NORTH CAROLINA,NC,2011-06-26,25,1.0,24.0,29.0,24.0,22.0
2011,NORTH CAROLINA,NC,2011-07-03,26,2.0,23.0,25.0,25.0,25.0
2011,NORTH CAROLINA,NC,2011-07-10,27,2.0,29.0,28.0,20.0,21.0
2011,NORTH CAROLINA,NC,2011-07-17,28,2.0,28.0,30.0,21.0,19.0
2011,NORTH CAROLINA,NC,2011-07-24,29,2.0,19.0,26.0,25.0,28.0
2011,NORTH CAROLINA,NC,2011-07-31,30,2.0,25.0,28.0,23.0,22.0
2011,NORTH CAROLINA,NC,2011-08-07,31,1.0,23.0,28.0,24.0,24.0
2011,NORTH CAROLINA,NC,2011-08-14,32,2.0,26.0,29.0,22.0,21.0
2011,NORTH CAROLINA,NC,2011-08-21,33,2.0,22.0,28.0,25.0,23.0
2011,NORTH CAROLINA,NC,2011-08-28,34,2.0,18.0,28.0,24.0,28.0
2011,NORTH CAROLINA,NC,2011-09-04,35,2.0,19.0,26.0,26.0,27.0
2011,NORTH CAROLINA,NC,2011-09-11,36,2.0,19.0,26.0,26.0,27.0
2011,NORTH CAROLINA,NC,2011-09-18,37,2.0,19.0,26.0,26.0,27.0
2011,NORTH CAROLINA,NC,2011-09-25,38,2.0,19.0,26.0,26.0,27.0
2011,NORTH CAROLINA,NC,2011-10-02,39,2.0,19.0,26.0,26.0,27.0
2011,NORTH CAROLINA,NC,2011-10-09,40,2.0,19.0,26.0,26.0,27.0
2011,NORTH CAROLINA,NC,2011-10-16,41,2.0,19.0,26.0,26.0,27.0
2011,NORTH CAROLINA,NC,2011-10-23,42,2.0,19.0,26.0,26.0,27.0
